"",Arbitragem
Arbitro:,Luiz César de Oliveira Magalhães (AB / CE)
Arbitro Assistente 1:,Nailton Junior de Sousa Oliveira (AB / CE)
Arbitro Assistente 2:,Armando Lopes de Sousa (CD / CE)
Quarto Arbitro:,Jonathan Benkenstein Pinheiro (CD / RS)
Delegado Local:,Marco Antonio Pereira Maciel (CBF / )
Analista de Campo:,Alexandre Lourenço Barreto (CBF / RS)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:20Atraso:,,Não Houve Entrada do mandante: 22:29,Atraso:,,Não Houve
Entrada do visitante:,21:20Atraso:,,Não Houve Entrada do visitante: 22:29,Atraso:,,Não Houve
Início 1o Tempo:,21:30 Atraso:,,Não Houve Início do 2o Tempo: 22:31,Atraso:,,Não Houve
Término do 1o Tempo:,22:16 Acréscimo:,,1 min Término do 2o Tempo: 23:20,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 2 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Brasil / RS,,,Náutico / PE,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Eduardo,Eduardo Martini,T(g) P,133435 32 Jefferson,Jefferson Adelino da... T(g),P,324879
2,Wender,Wender Almeida Silva,T P,142654 5 Amaral,Anderson Omar Lima d... T,P,292274
3,Leandro Ca ...,Leandro Camilo de Al ...,T P,172296 6 Jeanderson,Jeanderson Salvador ... T,P,306136
4,Evaldo,Evaldo Silva dos Santos,T P,144098 8 Rodrigo,Rodrigo de Souza Fonseca T,P,293529
5,Leandro,Leandro Leite Mateus,T P,146430 22 David,David Junio Manoel d... T,P,404381
6,Marlon,Marlon Farias Castel ...,T P,183840 27 Nirley,Nirley da Silva Fonseca T,P,295587
7,Bruno,Bruno Henrique Lopes,T P,310101 29 Aislan,Aislan Paulo Lotici Back T,P,180866
8,Joao Afonso,Joao Afonso Crispim,T P,374486 88 Darlan,Darlan Bispo Damasceno T,P,367406
9,Rodrigo,Rodrigo Silva,T P,163063 95 Alison,Alison Henrique Mira T,P,375562
10,Rafinha,Rafael Diniz Alves e ...,T P,321556 96 Manoel,Manoel Ferreira Lima... T,P,448273
11,Wagner,Wagner Ricardo Silva ...,T P,344955 97 Geronimo,Geronimo da Silva Lopes T,P,411528
12,Marcelo Pi ...,Marcelo Pitol,R(g) P,143611 12 Bruno,Bruno Ferreira Ventu... R(g),P,325261
13,Elias,Elias dos Santos Bueno,R P,362991 2 Joazi,Joazi Oliveira da Silva R,P,392907
14,Juninho,Olavio Vieira dos Sa ...,R P,389611 3 Tiago,Tiago dos Santos Alves R,P,167723
15,Itaqui,Odacir Pereira da Silva,R P,166053 11 Jefferson  ...,Jefferson Vasconcelo... R,P,417467
16,Breno,Breno Lorran da Silv ...,R P,345720 21 Cal,Carlos Alberto Matos... R,P,418036
17,Nem,Rogisvaldo Joao dos  ...,R P,180884 25 Henrique,Luiz Henrique Beserr... R,P,410340
18,Gustavo,Gustavo Saibt Martins,R P,137540 31 Willian,Willian da Silva Anicete R,P,370747
19,Lincon,Orlando Francisco Pi ...,R P,166124 40 Jefferson  ...,Jefferson Renan da Silva R,P,324735
20,Aloisio,Aloisio Pereira Magnago,R P,169861,,,
21,Marcio,Marcio Augusto da Si ...,R P,440927,,,
22,Eder,Eder Sciola Santana,R P,175135,,,
23,Carlos,Carlos Eduardo Soare ...,R P,309585,,,
