"",Arbitragem
Arbitro:,Wanderson Alves de Sousa (CBF / MG)
Arbitro Assistente 1:,Ricardo Junio de Souza (CBF / MG)
Arbitro Assistente 2:,Felipe Alan Costa de Oliveira (CBF / MG)
Quarto Arbitro:,Paulo H Schleich Vollkopf (CBF / MS)
Assessor:,Manoel Paixão dos Santos (CBF / MS)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,20:42Atraso:,,4 min,Entrada do mandante: 21:48,Atraso:,,Não Houve
Entrada do visitante:,20:35Atraso:,,Não Houve,Entrada do visitante: 21:48,Atraso:,,Não Houve
Início 1o Tempo:,20:48 Atraso:,,3 min,Início do 2o Tempo: 21:50,Atraso:,,Não Houve
Término do 1o Tempo:,21:35 Acréscimo:,,2 min,Término do 2o Tempo: 22:39,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Comercial / MS,,,Joinville / SC,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
12,Jose,Jose Augusto Pereira ... T(g),P,305950 1 Jhonatan,Jhonatan Luiz da Siq...,T(g) P,311346
2,Cafu,Jailson Lima dos Santos T,P,168430 2 Igor Candi ...,Igor da Silva Candiota,T P,412237
3,Fernando,Fernando Perez Honor ... T,P,334439 3 Henrique M ...,Henrique Mendonca de...,T P,321841
4,Andreson,Andreson Dourado Ribas T,P,165197 4 Max,Maximiliano Lelis Ro...,T P,168336
5,Jeferson,Jeferson Querino da  ... T,P,400841 5 Roberto,Roberto de Araujo Pf...,T P,381540
6,Murilo,Murilo Mendes Hermogenes T,P,181020 6 Alex Ruan,Alex Ruan Vasconcelo...,T P,370091
7,Wederson,Wederson da Silva Maia T,P,295860 7 Fabinho Al ...,Fabio da Silva Alves,T P,174372
8,Glauber,Glauber Rodrigues da ... T,P,153795 8 Renan Teix ...,Renan Teixeira da Silva,T P,166416
9,Rogerson,Rogerson Augusto Bissi T,P,341076 9 Ciro,Ciro Henrique Alves ...,T P,178381
10,Rodrigo Ost,Rodrigo Ost dos Santos T,P,184871 10 Aldair,Aldair da Silva,T P,298290
11,Julião,Julio Cezar de Moura ... T,P,178762 11 Juninho,Luiz Carlos dos Sant...,T P,359371
1,Adailson,Adailson Martins Ana ... R,P,315788 12 Matheus Al ...,Matheus Albino Carneiro,R P,310382
13,Rafael,Rafael Augusto de Lima R,P,423355 13 Gustavo,Gustavo Brandenburg,R P,419972
14,Lucas,Lucas Felipe Ferreir ... R,P,352018 14 Junior Sutil,Antonio Carlos Sutil...,R P,363626
15,Rafel,Rafael Ricardo de Ol ... R,P,186149 15 Luiz Meneses,Luiz Felipe Costa Me...,R P,411984
16,Renan,Renan Vinicius da Si ... R,P,291309 16 Lucio Flavio,Lucio Flavio dos Santos,R P,130978
17,Lucas,Lucas Cassiano de Al ... R,P,522773 17 Gustavo Xuxa,Gustavo Simon Vertuoso,R P,303589
18,Washington,Washington Luis de J ... R,P,324044 18 Marlyson,Marlyson Conceicao O...,R P,511781
19,Erick,Erick Aparecido Pere ... R,P,158019,,,
20,Leonardo L ...,Leonardo Leno dos Sa ... R,P,503528,,,
21,Daniel,Daniel Vinicius da S ... R,P,325548,,,
22,David Juni ...,David Junior Lopes R,P,162662,,,
"",,Comissão Técnica
"",Comercial / MS,Joinville / SC
Técnico:,Henry Marcio Bittencourt - 5539121-4,Preparador Físico: Cassiano Nunes Moreira - 006973-g sc
Auxiliar Técnico:,Vagner Jose Martins Junior - 26693570-9,Massagista: Edson Pietschmann - 27682080 sc
Médico:,Hugo Alessy Silva - 6870 ms,Técnico: Fabio Jose Dos Santos - 47508752 sc
Preparador Físico:,Elio Aparecido De Souza Silva - 1361 gms,Treinador De GoleirosM: ichel Ricardo Schumacher - 65740327920
Massagista:,Virgilio Severo Junior - 43173 sp,Auxiliar Técnico: Ricardo Daniel Quandt - 2378182 sc
Preparador De GoleiroF:r ancisco Anselmo Eugenio - 000056863 ms,,Médico: Raul Oswaldo Mejia Moreira - 1827 ms
"",,Preparador De GoleiroM:i chel Ricardo Schumacher - 2197038 SC
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
08:00,2T,10,NR,Aldair da Silva,,Joinville/SC
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Joinville/SC,,17 - Gustavo Simon Vertuoso,7 - Fabio da Silva Alves
15:00,2T,Comercial/MS,,17 - Lucas Cassiano de Almeida ...,2 - Jailson Lima dos Santos
22:00,2T,Comercial/MS,,15 - Rafael Ricardo de Oliveir ...,7 - Wederson da Silva Maia
25:00,2T,Joinville/SC,,18 - Marlyson Conceicao Olivei ...,9 - Ciro Henrique Alves Ferre ...
32:00,2T,Comercial/MS,,20 - Leonardo Leno dos Santos  ...,8 - Glauber Rodrigues da Silv ...
36:00,2T,Joinville/SC,,14 - Antonio Carlos Sutil Juni ...,10 - Aldair da Silva
