"",Arbitragem
Arbitro:,Marcos Mateus Pereira (CBF-1 / MS)
Arbitro Assistente 1:,Cicero Alessandro de Souza (CBF-1 / MS)
Arbitro Assistente 2:,Luiz H Souza Santos Renesto (CBF-1 / PR)
Quarto Arbitro:,Paulo Roberto Alves Junior (CBF-2 / PR)
Assessor:,Helio Henrique de Camargo (ASS / PR)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 19:59,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:59,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:01,Atraso:,,Não Houve
Término do 1o Tempo:,19:46 Acréscimo:,,1 min Término do 2o Tempo: 20:50,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Londrina / PR,,,Guaratinguetá / SP,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Vitor,Carlos Vitor da Cost ... T,P,157272 1 Felipe,Felipe da Silva Lacerda,T P,328899
2,Maicon,Maicon Vinicios Camp ... T,P,296643 2 Augusto,Augusto Bruno da Silva,T P,332551
3,Dirceu,Dirceu Wiggers de Ol ... T,P,174541 3 Gabriel,Gabriel Santos do Na...,T P,356400
4,Silvio,Silvio Henderson San ... T,P,171894 4 Ruan,Ruan Renato Bonifaci...,T P,326569
5,Diogo,Diogo Roberto Roque T,P,169115 5 Ruan,Ruan Carlos Almeida ...,T P,296616
6,Allan,Allan Vieira Reis T,P,308525 6 Adriano,Adriano de Jesus Souza,T P,350878
7,Rafael Gava,Rafael Gustavo Meneg ... T,P,313001 7 Wellinton,Wellinton Gustavo Fe...,T A,461832
8,Germano,Germano Borovicz Car ... T,P,155026 8 Paulinho,Jackson Douglas de Jesus,T P,180574
9,Patrick,Patrick Leonardo Car ... T,P,188173 9 Marcelo,Marcelo Fernandes,T P,292430
10,Celsinho,Celso Luis Honorato  ... T,P,172288 10 Lucas,Lucas de Lima Ferreira,T P,446068
11,Diego,Diego de Souza Quirino T,P,311813 11 Henrique,Henrique Monforte Mi...,T P,176827
12,Marcelo,Marcelo Rangel Rosa R,P,186722 12 Oswaldo,Oswaldo Rafael dos S...,R P,292857
13,Matheus,Matheus Borges DominguesR,P,301741 13 Rafael,Rafael Rogerio da Silva,R P,354183
14,Rhuan,Rhuan Rogerio Elias  ... R,P,300649 14 Socrates,Socrates de Souza Va...,R P,300469
15,Paulinho,Paulo Oliveira de So ... R,P,184316 15 Valter,Valter de Souza Junior,R P,433080
16,Elias,Elias Nascimento Felicio R,P,308624 16 Wesley,Wesley Lima da Silva,R P,500951
17,Italo,Italo Anderson Duart ... R,P,178201 17 Gabriel,Gabriel do Carmo Ass...,R A,436537
18,Neilson,Neilson Costa Junior R,P,172920 18 Francisco,Francisco Rhenan Pei...,R P,514102
19,Marcio,Marcio Barbosa Vieir ... R,P,441035 19 Felipe,Felipe Verticchio Te...,R P,303900
20,Edmar,Edmar dos Santos Oli ... R,P,174444,,,
21,Magno,Magno dos Santos Ribeiro R,P,456234,,,
22,Romario,Vinicius Barros Pereira R,P,298373,,,
23,Neto,Guilherme da Roza Neto R,P,389351,,,
"",,Comissão Técnica,
"",Londrina / PR,,Guaratinguetá / SP
Tecnico:,Claudio Aparecido Tencati - CREF 4240-GPR,Tecnico:,João Marcos Rodrigues Santos - 22079616-6
Auxiliar Tecnico:,Aléssio Da Costa Antunes - CREF 008558-PR,Auxiliar Tecnico:,Jucemar De Souza - 18592129-2
Medico:,Jean Furtado Francisco - 12026-PR,Medico:,Xxx - XXX
Preparador Fisico:,João Carlos Martins Ruiz - 000945-G-SP,Preparador Fisico:,Gustavo Marques Leão De Aquino - 027754 G-RJ
Massagista:,Anderson Leonardo De Souza - 6318636-8,Massagista:,Xxx - XXX
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Guaratinguetá/SP,13 - Rafael Rogerio da Silva,10 - Lucas de Lima Ferreira
12:00,2T,Londrina/PR,20 - Edmar dos Santos Oliveira ...,5 - Diogo Roberto Roque
14:00,2T,Guaratinguetá/SP,16 - Wesley Lima da Silva,11 - Henrique Monforte Miranda ...
20:00,2T,Londrina/PR,19 - Marcio Barbosa Vieira Jun ...,7 - Rafael Gustavo Meneghel G ...
33:00,2T,Guaratinguetá/SP,18 - Francisco Rhenan Peixoto  ...,16 - Wesley Lima da Silva
36:00,2T,Londrina/PR,21 - Magno dos Santos Ribeiro,11 - Diego de Souza Quirino
