"",Arbitragem
Arbitro:,Vinicius Goncalves Dias Araujo (CBF-2 / SP)
Arbitro Assistente 1:,Fabricio Porfirio de Moura (CBF-1 / SP)
Arbitro Assistente 2:,Leandro Matos Feitosa (CBF-2 / SP)
Quarto Arbitro:,Evandro Tiago Bender (CBF-2 / SC)
Assessor:,Vayran da Silva Rosa (ASS / SC)
Delegado Local:,Delfim Mario Padua Peixoto Neto (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:05Atraso:,,Não Houve Entrada do mandante: 20:16,Atraso:,,Não Houve
Entrada do visitante:,19:12Atraso:,,2 min Entrada do visitante: 20:15,Atraso:,,Não Houve
Início 1o Tempo:,19:15 Atraso:,,Não Houve Início do 2o Tempo: 20:17,Atraso:,,Não Houve
Término do 1o Tempo:,20:02 Acréscimo:,,2 min Término do 2o Tempo: 21:06,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:05,Atraso:,Não Houve Entrada do mandante:,20:16,Atraso:,Não Houve
Início 1o Tempo:,19:15,Atraso:,Não Houve,Início do 2o Tempo:,20:17,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Samuel Pires,Samuel de Oliveira Pires,T(g) P,172377,1,Muriel,Muriel Gustavo Becker,T(g) P,165925
"",,Comissão Técnica
"",Joinville / SC,Bahia / BA
Auxiliar Técnico:,Ademir Ferreira Dos Santos - 28435181-7,Técnico: Augusto Sergio Ferreira - 15435652
Médico:,Andre Barros Vilela De Farias - 8815,Auxiliar Técnico: Alexandre Faganello - 21347721
Massagista:,Douglas Roberto Rodrigues Mendes - 1719117,Médico: Luiz Henrique Sapucaia Rehem - 11887
Preparador Físico:,Felipe Garcia Celia - 5989,Preparador Físico: Marco Antonio Cezar - 010625
Técnico:,Luiz Carlos Cirne Lima De Lorenzi - 1027274784,Massagista: Fabio Lima Fontes - 855718145
Treinador De GoleirosM: ichel Ricardo Schumacher - 65740327920,,Preparador De GoleiroT:h iago Costa Mehl - 7581562-0
Preparador De GoleiroM:i chel Ricardo Schumacher - 2197038,,
"",,Gols
Tempo 1T/2T,No Tipo Nome do Jogador,Equipe
19:00 1T,11 NR Edigar Junio Teixeira Lima,Bahia/BA
+1 1T,9 NR Jael Ferreira Vieira,Joinville/SC
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
17:00,2T,Joinville/SC,,19 - Carlos Alberto da Silva G ...,11 - Bruno Candido Farias
22:00,2T,Bahia/BA,,20 - Regis Augusto Salmazzo,10 - Renato Adriano Jaco de Mo ...
22:00,2T,Bahia/BA,,18 - Victor Neves Rangel,7 - Allano Brendon de Souza L ...
31:00,2T,Joinville/SC,,20 - Fernando Viana Jardim Sil ...,10 - Bruno de Paula Ribeiro In ...
31:00,2T,Joinville/SC,,21 - Heliardo Vieira da Silva,19 - Carlos Alberto da Silva G ...
36:00,2T,Bahia/BA,,13 - Guilherme de Jesus da Sil ...,2 - Carlos Eduardo Santos Oli ...
