"",Arbitragem
Arbitro:,Mayron F dos Reis Novais (CBF-1 / MA)
Arbitro Assistente 1:,Daniel Paulo Ziolli (ASP-FIFA / SP)
Arbitro Assistente 2:,Jose Araujo Sabino (CBF-2 / DF)
Quarto Arbitro:,Jose Mendonca da Silva Junior (CBF-3 / PR)
Assessor:,Anderson Carlos Goncalves (000 / PR)
Delegado Local:,Adalberto Bueno Sobrinho (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:02,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:02,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:03,Atraso:,,Não Houve
Término do 1o Tempo:,16:48 Acréscimo:,,3 min Término do 2o Tempo: 17:52,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Paraná / PR,,,Joinville / SC,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Marcao,Sebastiao Marcos Bar ...,T P,126468 1 Oliveira,Ederaldo Antonio de ...,T P,150105
2,Diego,Diego Barbosa Tavares,T P,331248 2 Everton Si ...,Everton Jose Modesto...,T P,187601
3,Luiz Paulo,Luiz Paulo Daniel Ba ...,T P,293201 3 Bruno Aguiar,Bruno Henrique Fortu...,T P,165939
4,Alisson,Alisson Christhian Brand,T P,303987 4 Ligger,Ligger Moreira Malaquias,T P,291797
5,Leandro,Leandro Paulino da Silva,T P,175588 5 Naldo,Marinaldo dos Santos...,T P,336832
6,Fernandes,Micerlanio Fernandes ...,T P,161974 6 Diego,Diego Jara Rodrigues,T P,414486
7,Murilo,Murilo Rangel Barbosa,T P,190032 7 Gabriel Mo ...,Gabriel Monteiro Vas...,T P,317271
8,Robson,Robson dos Santos Fe ...,T P,302768 8 Paulinho D ...,Paulo Henrique Dias ...,T P,173290
9,Lucio,Lucio Flavio da Silv ...,T P,166180 9 Fernando V ...,Fernando Viana Jardi...,T P,185304
10,Valber,Valber Mendes Ferreira,T P,148584 10 Pereira,Edson Luiz Martins d...,T P,184176
11,Joao,Joao Othavio Basso,T P,294407 11 Dodo,Luiz Paulo Hilario,T P,187574
12,Wendel,Wendell Pericles Fer ...,R P,310072 12 Jhonatan,Jhonatan Luiz da Siq...,R P,311346
13,Jose,Jose Victor Inacio Gomes,R P,355415 13 Reginaldo,Reginaldo Lopes de Jesus,R P,353336
14,Ze Roberto,Jose Roberto Lucini,R P,136391 14 Danrlei,Danrlei Rosa dos Santos,R P,327891
15,Junio,Claudevan Junio Mart ...,R P,408419 15 Diones,Diones Coelho da Costa,R P,172714
16,Marcelinho,Marcelo Gil Fernando,R P,181438 16 Bertotto,Matheus Hanauer Bertotto,R P,346588
17,Henrique,Henrique Roberto Rafael,R P,331360 17 Kadu,Carlos Eduardo Anton...,R P,394764
18,Yan,Yan Philippe Nunes N ...,R P,418820 18 Junior Tav ...,Carlos Eugenio Junio...,R P,384984
19,Gustavo Je ...,Gustavo Jean Kamienski,R P,301871 19 Juninho,Luiz Carlos dos Sant...,R P,359371
20,Robert,Robert de Pinho de Souza,R P,140778 20 Wiliam  Ba ...,Wiliam Silva Gomes B...,R P,307680
"",,,,21 Murilo,Murilo de Souza Costa,R P,347952
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
44:00,1T,8,NR,Robson dos Santos Fernandes,,Paraná/PR
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Joinville/SC,,20 - Wiliam Silva Gomes Barbio ...,9 - Fernando Viana Jardim Sil ...
45:00,INT,Joinville/SC,,16 - Matheus Hanauer Bertotto,2 - Everton Jose Modesto Silv ...
19:00,2T,Paraná/PR,,17 - Henrique Roberto Rafael,10 - Valber Mendes Ferreira
22:00,2T,Joinville/SC,,21 - Murilo de Souza Costa,10 - Edson Luiz Martins dos Sa ...
25:00,2T,Paraná/PR,,20 - Robert de Pinho de Souza,9 - Lucio Flavio da Silva Oli ...
44:00,2T,Paraná/PR,,15 - Claudevan Junio Martins M ...,7 - Murilo Rangel Barbosa
