"",Arbitragem
Arbitro:,Dewson Fernando Freitas da Silva (FIFA / PA)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Bruno Raphael Pires (FIFA / GO)
Quarto Arbitro:,Elmo Alves Resende Cunha (ESP / GO)
Inspetor:,Antonio Pereira da Silva (000 / GO)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:55,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:55,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:14,Atraso:,,12 min
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 18:02,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 1 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,16:55,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:14,Atraso:,12 min
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
38,Alex Muralha,Alex Roberto Santana ...,T P,177010,1,Fernando,Fernando Buttenbende...,T P,137377
"",,Comissão Técnica,
"",Flamengo / RJ,,Palmeiras / SP
Preparador Físico:,Daniel Soares Goncalves - 09952-G/RJ,Técnico:,Alexi Stival - 36620382
Fisioterapeuta:,Frederico De Sa Manhaes - 3061440771,Auxiliar Técnico:,Eudes Pedro Dos Santos - 007233-G/PR
Auxiliar Técnico:,Jayme De Almeida Filho - 037258-G/RJ,Médico:,Rubens Sampaio Neto - 70137
Técnico:,Jose Ricardo Mannarino - 5064-G/RJ,Preparador Físico:,Jose Omar Alves Feitosa - 001179-G/PR
Médico:,Marcio Alves Tannure - 5277379-4,Massagista:,José Eduardo Giosa De Arruda - 27772000-X
Preparador De GoleiroV:i ctor Hugo Marinho Signorelli - 5605-G/RJ,,,
Massagista:,Frederico De Sá Manhãres - 31097F,Gols,
Tempo 1T/2T,No Tipo Nome do Jogador,,Equipe
03:00 1T,33 NR Gabriel Fernando de Jesus,,Palmeiras/SP
05:00 1T,19 NR Alan Patrick Lourenço,,Flamengo/RJ
26:00 2T,17 PN Jean Raphael Vanderlei Moreira,,Palmeiras/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
12:00,2T,Palmeiras/SP,39 - Luan Michel Louza,17 - Jean Raphael Vanderlei Mo ...
13:00,2T,Flamengo/RJ,7 - Marcelo Cirino da Silva,47 - Felipe dos Reis Pereira V ...
20:00,2T,Flamengo/RJ,26 - Gustavo Leonardo Cuellar  ...,22 - Everton Cardoso Silva
20:00,2T,Palmeiras/SP,10 - Cleiton Ribeiro Xavier,23 - Roger Krug Guedes
28:00,2T,Flamengo/RJ,23 - Federico Andres Mancuello ...,19 - Alan Patrick Lourenço
39:00,2T,Palmeiras/SP,19 - Rafael Marques Mariano,7 - Eduardo Pereira Rodrigues ...
