"",Arbitragem
Arbitro:,Leandro Junior Hermes (CBF-1 / PR)
Arbitro Assistente 1:,Edina Alves Batista (CBF-1 / PR)
Arbitro Assistente 2:,Alex Batista da Silva (CBF-2 / )
Quarto Arbitro:,Rodrigo D Alonso Ferreira (CBF-2 / )
Assessor:,Nivia Marcia Velho (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:51Atraso:,,Não Houve Entrada do mandante: 22:01,Atraso:,,Não Houve
Entrada do visitante:,20:50Atraso:,,Não Houve Entrada do visitante: 22:00,Atraso:,,Não Houve
Início 1o Tempo:,21:00 Atraso:,,Não Houve Início do 2o Tempo: 22:02,Atraso:,,Não Houve
Término do 1o Tempo:,21:47 Acréscimo:,,2 min Término do 2o Tempo: 22:50,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,20:51,Atraso:,Não Houve Entrada do mandante:,22:01,Atraso:,Não Houve
Início 1o Tempo:,21:00,Atraso:,Não Houve,Início do 2o Tempo:,22:02,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Vitor,Vitor Prada Macaneiro,T P,334087,1,Jonatas,Jonatas Cunegatto,T P,129304
"Comissão TécnicaAvaí / SCBoa / MGTecnico:Hemerson Jose Maria - 005042Tecnico:Carlos Cesar Félix Barbosa - 5747963Auxiliar Tecnico:Emerson Pereira Nunes - 6070589Auxiliar Tecnico:Marco Antonio Gomes - 3331330Medico:Luis Fernando Z. Funchal - 8837Medico:Rachid Gadbem Neto - 34820Preparador Fisico:Alexandre Rodrigues De Souza - 010000Preparador Fisico:Celso Eduardo Godoi Filho - 002025Massagista:Ademir De Souza Ramos - 8378177Massagista:Antonio Marcos De Paula - 6587511SubstituiçõesTempo1T/2TEquipeEntrouSaiu42:001TBoa/MG18 - Claudivan dos Santos Beze ...9 - Luiz Paulo Santana de Lim ...20:002TAvaí/SC19 - Anderson Jose Lopes de So ...7 - Luciano da Rocha Neves20:002TAvaí/SC16 - Josenildo Brito da Silva11 - Diego Jardel Koester31:002TBoa/MG16 - Jefferson Costa de Olivei ...7 - Vinicius Sarturi Hess31:002TAvaí/SC18 - Jean Theodoro Sobrinho10 - Higor Rodrigues Barbosa L ...GolsTempo1T/2TNoTipoNome do JogadorEquipe14:002T3NRPablo Nascimento CastroAvaí/SCNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,,,
Comissão Técnica,,,,,
Avaí / SC,Boa / MG,,,,
Tecnico:,Hemerson Jose Maria - 005042,Tecnico:,Carlos Cesar Félix Barbosa - 5747963,,
Auxiliar Tecnico:,Emerson Pereira Nunes - 6070589,Auxiliar Tecnico:,Marco Antonio Gomes - 3331330,,
Medico:,Luis Fernando Z. Funchal - 8837,Medico:,Rachid Gadbem Neto - 34820,,
Preparador Fisico:,Alexandre Rodrigues De Souza - 010000,Preparador Fisico:,Celso Eduardo Godoi Filho - 002025,,
Massagista:,Ademir De Souza Ramos - 8378177,Massagista:,Antonio Marcos De Paula - 6587511,,
Substituições,,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu,
42:00,1T,Boa/MG,18 - Claudivan dos Santos Beze ...,9 - Luiz Paulo Santana de Lim ...,
20:00,2T,Avaí/SC,19 - Anderson Jose Lopes de So ...,7 - Luciano da Rocha Neves,
20:00,2T,Avaí/SC,16 - Josenildo Brito da Silva,11 - Diego Jardel Koester,
31:00,2T,Boa/MG,16 - Jefferson Costa de Olivei ...,7 - Vinicius Sarturi Hess,
31:00,2T,Avaí/SC,18 - Jean Theodoro Sobrinho,10 - Higor Rodrigues Barbosa L ...,
Gols,,,,,
Tempo,1T/2T,No,Tipo,Nome do Jogador,Equipe
14:00,2T,3,NR,Pablo Nascimento Castro,Avaí/SC
NR = Normal | PN = Pênalti | CT = Contra | FT = Falta,,,,,
"Comissão TécnicaAvaí / SCBoa / MGTecnico:Hemerson Jose Maria - 005042Tecnico:Carlos Cesar Félix Barbosa - 5747963Auxiliar Tecnico:Emerson Pereira Nunes - 6070589Auxiliar Tecnico:Marco Antonio Gomes - 3331330Medico:Luis Fernando Z. Funchal - 8837Medico:Rachid Gadbem Neto - 34820Preparador Fisico:Alexandre Rodrigues De Souza - 010000Preparador Fisico:Celso Eduardo Godoi Filho - 002025Massagista:Ademir De Souza Ramos - 8378177Massagista:Antonio Marcos De Paula - 6587511SubstituiçõesTempo1T/2TEquipeEntrouSaiu42:001TBoa/MG18 - Claudivan dos Santos Beze ...9 - Luiz Paulo Santana de Lim ...20:002TAvaí/SC19 - Anderson Jose Lopes de So ...7 - Luciano da Rocha Neves20:002TAvaí/SC16 - Josenildo Brito da Silva11 - Diego Jardel Koester31:002TBoa/MG16 - Jefferson Costa de Olivei ...7 - Vinicius Sarturi Hess31:002TAvaí/SC18 - Jean Theodoro Sobrinho10 - Higor Rodrigues Barbosa L ...GolsTempo1T/2TNoTipoNome do JogadorEquipe14:002T3NRPablo Nascimento CastroAvaí/SCNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
42:00,1T,Boa/MG,18 - Claudivan dos Santos Beze ...,9 - Luiz Paulo Santana de Lim ...
20:00,2T,Avaí/SC,19 - Anderson Jose Lopes de So ...,7 - Luciano da Rocha Neves
20:00,2T,Avaí/SC,16 - Josenildo Brito da Silva,11 - Diego Jardel Koester
31:00,2T,Boa/MG,16 - Jefferson Costa de Olivei ...,7 - Vinicius Sarturi Hess
31:00,2T,Avaí/SC,18 - Jean Theodoro Sobrinho,10 - Higor Rodrigues Barbosa L ...
"Comissão TécnicaAvaí / SCBoa / MGTecnico:Hemerson Jose Maria - 005042Tecnico:Carlos Cesar Félix Barbosa - 5747963Auxiliar Tecnico:Emerson Pereira Nunes - 6070589Auxiliar Tecnico:Marco Antonio Gomes - 3331330Medico:Luis Fernando Z. Funchal - 8837Medico:Rachid Gadbem Neto - 34820Preparador Fisico:Alexandre Rodrigues De Souza - 010000Preparador Fisico:Celso Eduardo Godoi Filho - 002025Massagista:Ademir De Souza Ramos - 8378177Massagista:Antonio Marcos De Paula - 6587511SubstituiçõesTempo1T/2TEquipeEntrouSaiu42:001TBoa/MG18 - Claudivan dos Santos Beze ...9 - Luiz Paulo Santana de Lim ...20:002TAvaí/SC19 - Anderson Jose Lopes de So ...7 - Luciano da Rocha Neves20:002TAvaí/SC16 - Josenildo Brito da Silva11 - Diego Jardel Koester31:002TBoa/MG16 - Jefferson Costa de Olivei ...7 - Vinicius Sarturi Hess31:002TAvaí/SC18 - Jean Theodoro Sobrinho10 - Higor Rodrigues Barbosa L ...GolsTempo1T/2TNoTipoNome do JogadorEquipe14:002T3NRPablo Nascimento CastroAvaí/SCNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,
Comissão Técnica,,,
Avaí / SC,Boa / MG,,
Tecnico:,Hemerson Jose Maria - 005042,Tecnico:,Carlos Cesar Félix Barbosa - 5747963
Auxiliar Tecnico:,Emerson Pereira Nunes - 6070589,Auxiliar Tecnico:,Marco Antonio Gomes - 3331330
Medico:,Luis Fernando Z. Funchal - 8837,Medico:,Rachid Gadbem Neto - 34820
Preparador Fisico:,Alexandre Rodrigues De Souza - 010000,Preparador Fisico:,Celso Eduardo Godoi Filho - 002025
Massagista:,Ademir De Souza Ramos - 8378177,Massagista:,Antonio Marcos De Paula - 6587511
"Comissão TécnicaAvaí / SCBoa / MGTecnico:Hemerson Jose Maria - 005042Tecnico:Carlos Cesar Félix Barbosa - 5747963Auxiliar Tecnico:Emerson Pereira Nunes - 6070589Auxiliar Tecnico:Marco Antonio Gomes - 3331330Medico:Luis Fernando Z. Funchal - 8837Medico:Rachid Gadbem Neto - 34820Preparador Fisico:Alexandre Rodrigues De Souza - 010000Preparador Fisico:Celso Eduardo Godoi Filho - 002025Massagista:Ademir De Souza Ramos - 8378177Massagista:Antonio Marcos De Paula - 6587511SubstituiçõesTempo1T/2TEquipeEntrouSaiu42:001TBoa/MG18 - Claudivan dos Santos Beze ...9 - Luiz Paulo Santana de Lim ...20:002TAvaí/SC19 - Anderson Jose Lopes de So ...7 - Luciano da Rocha Neves20:002TAvaí/SC16 - Josenildo Brito da Silva11 - Diego Jardel Koester31:002TBoa/MG16 - Jefferson Costa de Olivei ...7 - Vinicius Sarturi Hess31:002TAvaí/SC18 - Jean Theodoro Sobrinho10 - Higor Rodrigues Barbosa L ...GolsTempo1T/2TNoTipoNome do JogadorEquipe14:002T3NRPablo Nascimento CastroAvaí/SCNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,,,
Gols,,,,,
Tempo,1T/2T,No,Tipo,Nome do Jogador,Equipe
14:00,2T,3,NR,Pablo Nascimento Castro,Avaí/SC
NR = Normal | PN = Pênalti | CT = Contra | FT = Falta,,,,,
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
22:00,1T,8,Glekson Marrone Pires Santos,,Avaí/SC
"",,,Motivo: Calçar o adversário,,
34:00,1T,9,Luiz Paulo Santana de Lima,,Boa/MG
"",,,Motivo: Simular sofrer uma falta,,
43:00,1T,4,Thiago Carvalho de Oliveira,,Boa/MG
"",,,Motivo: Impedir ataque promissor,,
06:00,2T,10,Filipe de Medeiros do Couto,,Boa/MG
"",,,Motivo: Calçar o adversário,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
