"",Arbitragem
Arbitro:,Francisco de Assis Almeida Filho (ESP / CE)
Arbitro Assistente 1:,Thiago Gomes Brigido (ASP-FIFA / CE)
Arbitro Assistente 2:,Marcos Santos Vieira (CBF-1 / AM)
Quarto Arbitro:,Caio Max Augusto Vieira (CBF-2 / )
Delegado:,Francisco Domingos da Silva (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,17:18Atraso:,,Não Houve Entrada do mandante: 18:24,Atraso:,,3 min
Entrada do visitante:,17:10Atraso:,,Não Houve Entrada do visitante: 18:19,Atraso:,,Não Houve
Início 1o Tempo:,17:20 Atraso:,,Não Houve Início do 2o Tempo: 18:24,Atraso:,,3 min
Término do 1o Tempo:,18:06 Acréscimo:,,1 min Término do 2o Tempo: 19:11,Acréscimo:,,2 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,17:18,Atraso:,Não Houve Entrada do mandante:,18:24,Atraso:,3 min
Início 1o Tempo:,17:20,Atraso:,Não Houve,Início do 2o Tempo:,18:24,Atraso:,3 min
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo T/R P/A,,CBF
1,Wilson,Wilson Raimundo Junior,T P,127151,1,Tiago,Tiago Antonio Campagnaro T,P,136672
"",,Comissão Técnica,
"",A.b.c. / RN,,Avaí / SC
Tecnico:,Jose Roberto Fernandes  Barros - 3701706,Tecnico:,Hermeson Jose Maria - 005042
Auxiliar Tecnico:,Jose Do Carmo Silva Filho - 1891304,Auxiliar Tecnico:,Emerson Pereira Nunes - 60705897
Medico:,Roberto Vital - 1182,Medico:,Rodrigo Pires Bolacell - 12644
Preparador Fisico:,Ranielle  Damasceno Ribeiro - 442-G/RN,Preparador Fisico:,Alexandre Rodrigues De Souza - 0100000
Massagista:,Janilson Ribeiro Dos Santos - 713137,Massagista:,Ademir De Souza Ramos - 8378177
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,A.b.c./RN,,14 - Josileudo Rodrigues de Ar ...,7 - Marcos Erivelton Araújo d ...
13:00,2T,Avaí/SC,,18 - Taua Ferreira dos Santos,11 - Luciano da Rocha Neves
13:00,2T,Avaí/SC,,16 - Elivelton de Araujo Rego,4 - Bruno Goncalves Maia de S ...
25:00,2T,A.b.c./RN,,21 - Álvaro Felipe da Silva,11 - Mauro Job Pontes Junior
35:00,2T,A.b.c./RN,,15 - Wesley Luis da Silva Adao ...,6 - Paulo Rogerio Reis Silva
38:00,2T,Avaí/SC,,17 - Jean Theodoro Sobrinho,9 - Alberto Antonio de Paula
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
41:00,1T,10,NR,Erick Flores Bonfim,,A.b.c./RN
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
28:00,1T,2,Jose Renato da Silva Junior,,A.b.c./RN
"",,,Motivo: Calçar o adversário,,
42:00,1T,4,Leandro Lino de Freitas,,A.b.c./RN
"",,,Motivo: Puxar o adversario.,,
16:00,2T,5,Edson Felipe da Cruz,,A.b.c./RN
"",,,Motivo: Persistir a infringir as regras do jogo.,,
23:00,2T,16,Elivelton de Araujo Rego,,Avaí/SC
"",,,Motivo: Calçar o adversario.,,
26:00,2T,3,Juliano Andre Pereira da Silva,,Avaí/SC
"",,,Motivo: Calçar o adversario.,,
30:00,2T,10,Erick Flores Bonfim,,A.b.c./RN
"",,,Motivo: Calçar o adversario.,,
35:00,2T,9,Alberto Antonio de Paula,,Avaí/SC
"",,,Motivo: Retardar o reinicio do jogo.,,
45:00,2T,1,Wilson Raimundo Junior,,A.b.c./RN
"",,,Motivo:  retardar o reinicio do jogo.,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
