"",Arbitragem
Arbitro:,Antonio Rogerio Batista do Prado (CBF-1 / SP)
Arbitro Assistente 1:,Pedro Martinelli Christino (CBF-1 / PR)
Arbitro Assistente 2:,Edina Alves Batista (CBF-1 / PR)
Quarto Arbitro:,Antonio Denival de Morais (CBF-1 / PR)
Assessor:,Helio Henrique de Camargo (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:40Atraso:,,Não Houve Entrada do mandante: 22:50,Atraso:,,Não Houve
Entrada do visitante:,21:40Atraso:,,Não Houve Entrada do visitante: 22:50,Atraso:,,Não Houve
Início 1o Tempo:,21:50 Atraso:,,Não Houve Início do 2o Tempo: 22:52,Atraso:,,Não Houve
Término do 1o Tempo:,22:37 Acréscimo:,,2 min Término do 2o Tempo: 23:40,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,21:40,Atraso:,Não Houve Entrada do mandante:,22:50,Atraso:,Não Houve
Início 1o Tempo:,21:50,Atraso:,Não Houve,Início do 2o Tempo:,22:52,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
25,Fernando,Fernando Buttenbende ...,T P,137377,1,Saulo,Saulo Squarsone Rodr...,T P,169020
"",,Comissão Técnica,
"",Palmeiras / SP,,Guaratinguetá / SP
Tecnico:,Gilson Kleina - 3632854-1,Tecnico:,Carlos Octávio Do Valle Freitas - 13348971-1
Auxiliar Tecnico:,Jair Alves Leite - 2361926,Auxiliar Tecnico:,Gilberto Carlos Nascimento - 14778912-6
Medico:,Dr. Vinicius De Mathias Martins - 79539,Medico:,Dr. Yassuo Yoshida - 97832
Preparador Fisico:,Carlos Fabiano Mazzola Vieira - 015862,Preparador Fisico:,Altair Ramos Barbosa - 010103-G/SP
Massagista:,Sergio Luiz De Oliveira - 14826483-6,Massagista:,Diogo Henrique Magalhães Gonçalves - 47864465-6
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
08:00,2T,Guaratinguetá/SP,14 - Leandro Ferreira Assis,2 - Dyego Rocha Coelho
17:00,2T,Palmeiras/SP,31 - Leonardo David de Moura,18 - Marcio Rodrigues Araujo
20:00,2T,Guaratinguetá/SP,30 - Michael Jefferson Nascime ...,10 - Moacir Alves de Andrade J ...
26:00,2T,Palmeiras/SP,19 - Vinicius Santos Silva,38 - Weverson Leandro Oliveira ...
27:00,2T,Guaratinguetá/SP,13 - Allan Monteiro Dias,9 - Alex Afonso
34:00,2T,Palmeiras/SP,40 - Felipe Menezes Jacomo,8 - William Gabriel Mendieta  ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
45:00,1T,15,NR,Vilson Xavier de Menezes Junior,,Palmeiras/SP
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
01:00,1T,,Julio Cesar de Paula Muniz Junior,,Guaratinguetá/SP
"",,,Motivo: Por calçar seu adversário.,,
15:00,1T,8,William Gabriel Mendieta Pintos,,Palmeiras/SP
"",,,Motivo: Por segurar seu adversário.,,
36:00,1T,7,Bruno Leonardo Formigoni,,Guaratinguetá/SP
"",,,Motivo: Por calçar seu adversário.,,
41:00,1T,3,Wendel Raul Goncalves Gomes,,Guaratinguetá/SP
"",,,Motivo: Por calçar seu adversário.,,
37:00,2T,4,Pedro Paulo Alvares de Castro,,Guaratinguetá/SP
"",,,Motivo: Por calçar seu adversário.,,
38:00,2T,28,Charles Fernando Basilio da Silva,,Palmeiras/SP
"",,,Motivo: Por retardar o reinício do jogo.,,
"",,,,Cartões Vermelhos,
"",,,NÃO HOUVE EXPULSÕES,,
