"",Arbitragem
Arbitro:,Francisco Carlos do Nascimento (FIFA / AL)
Arbitro Assistente 1:,Marrubson Melo Freitas (ESP / DF)
Arbitro Assistente 2:,Risley Pinheiro Martins (CBF-2 / DF)
Quarto Arbitro:,Adriano Milczvski (CBF-2 / PR)
Assessor:,Anderson Carlos Goncalves (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:40Atraso:,,Não Houve Entrada do mandante: 22:50,Atraso:,,Não Houve
Entrada do visitante:,21:40Atraso:,,Não Houve Entrada do visitante: 22:51,Atraso:,,Não Houve
Início 1o Tempo:,21:50 Atraso:,,Não Houve Início do 2o Tempo: 22:52,Atraso:,,Não Houve
Término do 1o Tempo:,22:37 Acréscimo:,,2 min Término do 2o Tempo: 23:40,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,21:40,Atraso:,Não Houve Entrada do mandante:,22:50,Atraso:,Não Houve
Início 1o Tempo:,21:50,Atraso:,Não Houve,Início do 2o Tempo:,22:52,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Luis,Luis Carlos Dallastella,T P,168281,1,Leandro,Leandro Moreira dos ...,T P,158945
"",,Comissão Técnica,
"",Paraná / PR,,Bragantino / SP
Tecnico:,Luiz Eduardo Barros Cavalcante - 002281,Tecnico:,Marcelo Castelo Veiga - 10760374
Auxiliar Tecnico:,Ednelson Da Conceição Silva - 006006,Auxiliar Tecnico:,Sergio Ricardo Dos Santos - 119265540
Medico:,Jonathan Zaze - 9570,Medico:,Renato Bonventi Junior - 19195
Preparador Fisico:,Frederico Petean Pozzebon - 071197,Preparador Fisico:,Sandro Sargentim - 004632
Massagista:,Oilson Leopoldino Sutil - 522844,Massagista:,Marcelo Jose Da Silva - 26713464
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Paraná/PR,,20 - Lucio Flavio dos Santos,11 - Kayke Moreno de Andrade R ...
08:00,2T,Bragantino/SP,,18 - Jose Nilson dos Santos Si ...,7 - Leo Jaime da Silva Pinhei ...
18:00,2T,Bragantino/SP,,16 - Geovani Deiberson Maurici ...,11 - Gustavo Campanharo
28:00,2T,Bragantino/SP,,17 - Cesar Fernando Silva dos  ...,10 - Magno Damasceno Santos da ...
30:00,2T,Paraná/PR,,14 - Brinner Henrique Santos S ...,5 - Gilson de Jesus do Nascim ...
32:00,2T,Paraná/PR,,17 - Luis Gustavo Melere da Si ...,9 - Reinaldo da Cruz Oliveira ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
26:00,1T,9,NR,Reinaldo da Cruz Oliveira,,Paraná/PR
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
01:00,1T,7,Paulo Cesar Oliveira dos Santos,,Paraná/PR
"",,,Motivo: Calçar o adversário.,,
26:00,1T,1,Leandro Moreira dos Santos,,Bragantino/SP
"",,,Motivo: Reclamar com a arbitragem.,,
34:00,1T,11,Kayke Moreno de Andrade Rodrigues,,Paraná/PR
"",,,Motivo: Puxar o adversário pela camisa.,,
38:00,1T,7,Leo Jaime da Silva Pinheiro,,Bragantino/SP
"",,,Motivo: Interceptar a bola com a mão,,
38:00,1T,9,Reinaldo da Cruz Oliveira,,Paraná/PR
"",,,Motivo: Segurar o adversário,,
15:00,2T,11,Gustavo Campanharo,,Bragantino/SP
"",,,Motivo: Calçar adversário,,
24:00,2T,20,Lucio Flavio dos Santos,,Paraná/PR
"",,,Motivo: Não respeitar a distância regulamentar,,
26:00,2T,10,Magno Damasceno Santos da Cruz,,Bragantino/SP
"",,,Motivo: Interceptar a bola com a mão,,
42:00,2T,9,Orlando Francisco Pires Junior,,Bragantino/SP
"",,,Motivo: Segurar o adversário,,
+01:00,1T,10,Juan Jose Morales,,Paraná/PR
"",,,Motivo: Calçar o adversário,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
