"",Arbitragem
Arbitro:,Paulo H Godoy Bezerra (CBF-1 / SC)
Arbitro Assistente 1:,Katiuscia M Berger Mendonça (FIFA / ES)
Arbitro Assistente 2:,Ramires Santos Candido (CBF-1 / ES)
Quarto Arbitro:,Leandro Saraiva Dantas de Oliveira (CBF-1 / RN)
Assessor:,Reinaldo Gomes de Paula (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:10Atraso:,,Não Houve Entrada do mandante: 17:20,Atraso:,,Não Houve
Entrada do visitante:,16:15Atraso:,,Não Houve Entrada do visitante: 17:18,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:21,Atraso:,,Não Houve
Término do 1o Tempo:,17:06 Acréscimo:,,1 min Término do 2o Tempo: 18:09,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:10,Atraso:,Não Houve Entrada do mandante:,17:20,Atraso:,Não Houve
Início 1o Tempo:,16:20,Atraso:,Não Houve,Início do 2o Tempo:,17:21,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Andrey,Andrey Nazario Afonso,T P,146153,12,Marcio,Marcio Luiz Silva Lo...,T P,129274
"",,Comissão Técnica,
"",América / RN,,Atlético / GO
Tecnico:,Leandro Ribeiro Sena - 85887347,Tecnico:,Paulo Cesar Lopes De Gusmão - 6147 CREF
Auxiliar Tecnico:,Carlos Moura Dourado - 553293 DF,Auxiliar Tecnico:,Franco Rafael Muller - 8091626468
Medico:,Maeterlinck Rego Nunes - 715,Medico:,Luciano Marques Hirata - 15414
Preparador Fisico:,Rogerio Juidcce De Souza - 004306,Preparador Fisico:,Jorge Alberto Pinto Soter - 5113
Massagista:,Jose Thiago Gomes De Freitas - 2155402,Massagista:,Charles Rodrigues Marcelino - 16306813
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
07:00,2T,Atlético/GO,,17 - Valmir Roseno Santos,8 - Jorge de Moura Xavier
18:00,2T,Atlético/GO,,16 - FÁBIO VIRGINIO DE LIMA,10 - Joao Paulo Mior
20:00,2T,América/RN,,17 - Raimundo Jose Cutrim Mart ...,10 - Regis Augusto Salmazzo
27:00,2T,América/RN,,20 - Antonio Adriano Antunes d ...,11 - Rodrigo Pimpao Viana
36:00,2T,América/RN,,13 - Edvanio dos Reis,9 - Max Brendon Costa Pinheir ...
37:00,2T,Atlético/GO,,18 - Carlos Adriano de Sousa C ...,9 - Anselmo Tadeu Silva do Na ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
40:00,1T,10,NR,Regis Augusto Salmazzo,,América/RN
19:00,2T,9,NR,Anselmo Tadeu Silva do Nascimento,,Atlético/GO
33:00,2T,17,FT,Raimundo Jose Cutrim Martins,,América/RN
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
19:00,1T,8,Rafael Coutinho Barcelos dos Santos,,América/RN
"",,,Motivo: Calçar o adversário,,
23:00,1T,8,Jorge de Moura Xavier,,Atlético/GO
"",,,Motivo: Por reclamação,,
44:00,1T,5,Regis dos Santos Silva,,Atlético/GO
"",,,Motivo: Por reclamação,,
45:00,1T,11,Rodrigo Pimpao Viana,,América/RN
"",,,Motivo: Calçar o adversário,,
23:00,2T,9,Max Brendon Costa Pinheiro,,América/RN
"",,,Motivo: Calçar o adversário,,
31:00,2T,16,FÁBIO VIRGINIO DE LIMA,,Atlético/GO
"",,,Motivo: Por calçar o adversário,,
42:00,2T,7,Fabio Goncalves,,América/RN
"",,,Motivo: Calçar o adversário,,
+02:00,2T,20,Antonio Adriano Antunes de Paula,,América/RN
"",,,Motivo: Puxar o adversário,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
