"",,Arbitragem
Arbitro:,Alinor Silva da Paixao (CBF-1 / MT),
Arbitro Assistente 1:,Lincoln Ribeiro Taques (CBF-1 / MT),
Arbitro Assistente 2:,Leandro dos Santos Ruberdo (CBF-1 / MS),
Quarto Arbitro:,Bruno Rezende Silva (CBF-2 / ),
Assessor:,Urias C Alves Junior (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:40Atraso:,,Não Houve Entrada do mandante: 22:47,Atraso:,,Não Houve
Entrada do visitante:,21:40Atraso:,,Não Houve Entrada do visitante: 22:46,Atraso:,,Não Houve
Início 1o Tempo:,21:50 Atraso:,,Não Houve Início do 2o Tempo: 22:50,Atraso:,,Não Houve
Término do 1o Tempo:,22:35 Acréscimo:,,Não Houve Término do 2o Tempo: 23:35,Acréscimo:,,Não Houve
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 1 X 3,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,21:40,Atraso:,Não Houve Entrada do mandante:,22:47,Atraso:,Não Houve
Início 1o Tempo:,21:50,Atraso:,Não Houve,Início do 2o Tempo:,22:50,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
12,Marcio,Marcio Luiz Silva Lo ...,T P,129274,1,Fernando,Fernando Henrique do...,T P,156439
"",,Comissão Técnica,
"",Atlético / GO,,Ceará / CE
Tecnico:,Gilberto Pereira Dos Santos - 52695 G/SP,Tecnico:,Sergio Soares Da Silva - 16407560
Auxiliar Tecnico:,Estevao Cirilo Dantas Neto - 1744 P-GO,Auxiliar Tecnico:,Denys Luctke Facincani - 10664367-8
Medico:,Paulo Gonçalves Junior - 10980 - GO,Medico:,Gustavo Mauricio De Azevedo Pires - 5892
Preparador Fisico:,Thiago Augusto Batista E Silva - 2706 G/GO,Preparador Fisico:,Reverson Bastos Pimentel  - 034749-SP
Massagista:,Divino Eterno De Moraes - 4385523 - GO,Massagista:,Anacleto Pires De Sousa  - 510181-CE
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Atlético/GO,,17 - Joao Paulo Mior,2 - Rafael Cruz Ojer
11:00,2T,Atlético/GO,,18 - Jorge de Moura Xavier,6 - Jonh Lennon Silva Santos
18:00,2T,Ceará/CE,,16 - Diogo Orlando de Oliveira ...,8 - Ricardo Dias Acosta
26:00,2T,Atlético/GO,,19 - Carlos Adriano de Sousa C ...,11 - Junior Cesar Moreira da C ...
31:00,2T,Ceará/CE,,15 - Ronilson Donizetti Galiar ...,5 - Clennyson Silva do Nascim ...
43:00,2T,Ceará/CE,,14 - Diego Ivo Pires,9 - Leonardo Gamalho de Souza ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
23:00,1T,11,NR,Magno Alves de Araujo,,Ceará/CE
07:00,2T,10,NR,Fabio Virginio de Lima,,Atlético/GO
23:00,2T,5,CT,Regis dos Santos Silva,,Atlético/GO
39:00,2T,9,NR,Leonardo Gamalho de Souza,,Ceará/CE
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
11:00,1T,5,Clennyson Silva do Nascimento,,Ceará/CE
"",,,Motivo: Atitude anti-desportiva ao cortar a bola intencionalmente com a mão.,,
17:00,1T,4,Anderson Conceicao Benedito,,Atlético/GO
"",,,Motivo: Calçar seu adversário.,,
11:00,2T,8,Ricardo Dias Acosta,,Ceará/CE
"",,,Motivo: Calçar seu adversário.,,
14:00,2T,17,Joao Paulo Mior,,Atlético/GO
"",,,Motivo: Simulação.,,
16:00,2T,10,Thiago Humberto Gomes,,Ceará/CE
"",,,Motivo: Calçar seu adversário.,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
