"",Arbitragem
Arbitro:,Marcelo de Lima Henrique (FIFA / RJ)
Arbitro Assistente 1:,Luiz Claudio Regazone (CBF-1 / RJ)
Arbitro Assistente 2:,Rafael da Silva Alves (CBF-1 / RS)
Quarto Arbitro:,Rodrigo Guarizo F. do Amaral (CBF-1 / SP)
Assessor:,Silvia Regina de Oliveira (  / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:12Atraso:,,Não Houve Entrada do mandante: 17:20,Atraso:,,Não Houve
Entrada do visitante:,16:14Atraso:,,Não Houve Entrada do visitante: 17:21,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:22,Atraso:,,Não Houve
Término do 1o Tempo:,17:07 Acréscimo:,,2 min Término do 2o Tempo: 18:10,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:12,Atraso:,Não Houve Entrada do mandante:,17:20,Atraso:,Não Houve
Início 1o Tempo:,16:20,Atraso:,Não Houve,Início do 2o Tempo:,17:22,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Fernando L ...,Fernando Leal Fonseca,T P,151033,1,Wilson,Wilson Raimundo Junior,T P,127151
"",,Comissão Técnica,
"",Oeste / SP,,A.b.c. / RN
Tecnico:,Luiz Carlos Martins - 033302-P/SP,Tecnico:,Jose Roberto Fernandes Barros - 3701706
Auxiliar Tecnico:,Renan Roberto De Freitas - 436932453,Auxiliar Tecnico:,Jose Do Carmo Silva Filho - 1891304
Medico:,Ricardo Alexandre Dos Santos - 118814T,Medico:,Alexandre Barbosa Camara De Souza - 7157 RN
Preparador Fisico:,Claudio Roberto Creatto - 044050 G/SP,Preparador Fisico:,Ranielle Damasceno Ribeiro - 000442 G/RN
Massagista:,Ocimar Manoel Barcelos - 228577780,Massagista:,Janilson Ribeiro Dos Santos - 713137
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,A.b.c./RN,,18 - Cleber Schwenck Tiene,2 - Thiago Rocha da Cunha
45:00,INT,A.b.c./RN,,17 - Erick Flores Bonfim,10 - Antonio de Moura Carvalho ...
18:00,2T,Oeste/SP,,21 - Pablo Diogo Lopes de Lima ...,17 - Wesley de Jesus Correia
31:00,2T,A.b.c./RN,,19 - Christofoly Acioly da Sil ...,5 - Gilson Rosa de Jesus
37:00,2T,Oeste/SP,,19 - Emerson Brito dos Santos,9 - Bruno Fressato Cardoso
37:00,2T,Oeste/SP,,15 - Micerlanio Fernandes da S ...,10 - Marcos dos Santos Camargo ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
33:00,1T,6,PN,Edson Decimo Alves de Araujo,,Oeste/SP
13:00,2T,6,NR,Edson Decimo Alves de Araujo,,Oeste/SP
31:00,2T,11,NR,Mauro Job Pontes Junior,,A.b.c./RN
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
32:00,1T,8,Edson Felipe da Cruz,,A.b.c./RN
"",,,Motivo: Por agarrar seu adversário.,,
34:00,1T,7,Emerson Gomes de Moura,,Oeste/SP
"",,,Motivo: Por calçar seu adversário.,,
36:00,2T,9,Rodrigo Silva,,A.b.c./RN
"",,,Motivo: Por simulação.,,
44:00,2T,6,Wesley Luis da Silva Adao,,A.b.c./RN
"",,,Motivo: Por calçar seu adversário.,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
