"",Arbitragem
Arbitro:,Leonardo Garcia Cavaleiro (CBF-1 / RJ)
Arbitro Assistente 1:,Dibert Pedrosa Moises (MAST / RJ)
Arbitro Assistente 2:,Joao Luiz Coelho de Albuquerque (CBF-1 / RJ)
Quarto Arbitro:,Edson da Silva (CBF-2 / SC)
Assessor:,Vayran da Silva Rosa (ASS / SC)
Delegado Local:,Junior Moresco (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:20Atraso:,,Não Houve Entrada do mandante: 22:29,Atraso:,,Não Houve
Entrada do visitante:,21:20Atraso:,,Não Houve Entrada do visitante: 22:28,Atraso:,,Não Houve
Início 1o Tempo:,21:30 Atraso:,,Não Houve Início do 2o Tempo: 22:30,Atraso:,,Não Houve
Término do 1o Tempo:,22:15 Acréscimo:,,Não Houve Término do 2o Tempo: 23:19,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Avaí / SC,,,Bragantino / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Renan,Renan dos Santos,T P,188424 1 Felipe,Luiz Felipe Ventura ...,T P,141698
2,Fagner,Fagner Ironi Daponte,T P,298995 2 Alemão,Jucimar Jose Teixeira,T P,295317
3,Andrezinho,Andre Ricardo de Oli ...,T P,306140 3 Douglas Si ...,Douglas da Silva,T P,156445
4,Gabriel,Gabriel dos Santos M ...,T P,418797 4 Eder,Eder Lima dos Santos,T P,184087
5,Lucas,Lucas Itamir de Sa,T P,363867 5 Serginho,Sergio Luis Rodrigue...,T P,186105
6,Vitor,Vitor Costa de Brito,T P,399254 6 Bruno Pach ...,Bruno de Jesus Pacheco,T P,333975
7,Taua,Taua Ferreira dos Santos,T P,353985 7 Erick,Erick Lender Salles,T P,322960
8,Hugo,Hugo Gomes dos Santo ...,T P,307741 8 Edson Sitta,Edson Feleciano Sitta,T P,152208
9,William,William Junior Salle ...,T P,141880 9 Eliandro,Eliandro dos Santos ...,T P,185060
10,Vinicius,Vinicius Pacheco dos ...,T P,157270 10 Zambi,Zambi dos Santos Oli...,T P,184645
11,Jonatas,Jonatas Goncalves Silva,T P,164866 11 Elder,Elder Santana Conceição,T P,353400
13,Celio,Celio Ferreira dos S ...,R P,177801 12 Omar,Omar Constante Reis ...,R P,292443
14,Fabio,Fabio Pizarro Sanches,R P,186135 13 Jesiel,Jesiel Cardoso Miranda,R P,353826
15,Roger,Roger de Braga,R P,365432 14 Renan,Renan Souza Diniz,R P,335325
16,Caio,Caio Cesar da Silva  ...,R P,355781 15 Tupa,Renan da Silva Ribeiro,R P,188452
17,Lucas,Lucas Fernandes,R P,410091 16 Eron,Eron Santos Lourenco,R P,292162
18,Iury,Iury Lirio Freitas d ...,R P,392650 17 Jobinho,Jocenando Rocha Rodr...,R P,174397
19,Romulo,Romulo dos Santos de ...,R P,318165 18 Thiago,Thiago dos Santos,R P,341557
20,Diego,Diego Jardel Koester,R P,296863,,,
21,Devid de S ...,Devid de Santana Silva,R P,459749,,,
22,Mauricio,Mauricio Kozlinski,R P,296645,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
06:00,2T,10,NR,Zambi dos Santos Oliveira,,Bragantino/SP
14:00,2T,7,NR,Taua Ferreira dos Santos,,Avaí/SC
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
11:00,2T,Bragantino/SP,18 - Thiago dos Santos,11 - Elder Santana Conceição
12:00,2T,Avaí/SC,17 - Lucas Fernandes,11 - Jonatas Goncalves Silva
27:00,2T,Avaí/SC,19 - Romulo dos Santos de Souz ...,5 - Lucas Itamir de Sa
30:00,2T,Bragantino/SP,14 - Renan Souza Diniz,9 - Eliandro dos Santos Gonza ...
44:00,2T,Bragantino/SP,15 - Renan da Silva Ribeiro,10 - Zambi dos Santos Oliveira ...
