"",Arbitragem
Arbitro:,Cleisson Veloso Pereira (CBF-1 / MG)
Arbitro Assistente 1:,Felipe Souza Leal (CBF-2 / MG)
Arbitro Assistente 2:,Magno Arantes Lira (CBF-2 / MG)
Quarto Arbitro:,Charles Hebert Cavalcante Ferreira (CBF-1 / AL)
Assessor:,Hercules Martins da Silva (000 / AL)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,21:44Atraso:,,6 min,Entrada do mandante: 23:15,Atraso:,,Não Houve
Entrada do visitante:,21:43Atraso:,,5 min,Entrada do visitante: 23:19,Atraso:,,2 min
Início 1o Tempo:,21:49 Atraso:,,4 min,Início do 2o Tempo: 23:19,Atraso:,,2 min
Término do 1o Tempo:,22:36 Acréscimo:,,02 min,Término do 2o Tempo: 00:07,Acréscimo:,,03 min
Resultado do 1o Tempo: 0 X 1,,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Crb / AL,,,Vasco da Gama / RJ,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Juliano,Juliano Aparecido do ...,T P,184393 1 Jordi,Jordi Martins Almeida,T P,320196
2,Jonathan,Jonathan Ferreira da ...,T P,343392 2 Madson,Madson Ferreira dos ...,T P,321829
3,Audálio,Jose Audalio Silva S ...,T P,172203 3 Rodrigo,Rodrigo Baldasso da ...,T P,137340
4,Jussani,Diego Jussani,T P,180751 4 Jomar,Jomar Herculano Lourenco,T P,307645
5,Olivio,Olivio Aparecido Costa,T P,178674 5 Marcelo Ma ...,Marcelo de Mattos Terra,T P,154766
6,Diego,Diego Pereira Correa,T P,161603 6 Julio Cesar,Julio Cesar Coelho d...,T P,155605
7,Rivaldo,Rivaldo Barbosa de Souza,T P,166725 7 Andrezinho,Andre Luiz Tavares,T P,144360
8,Gerson,Gerson Alencar de Li ...,T P,147495 8 Julio dos  ...,Julio Daniel dos San...,T P,292789
9,Neto Baiano,Euvaldo Jose de Agui ...,T P,160251 9 Riascos,Duvier Orlando Riasc...,T P,521982
10,Dakson,Dakson Soares da Silva,T P,175011 10 Nene,Anderson Luis de Car...,T P,150986
11,Luidy,Luidy Viegas,T P,409509 11 Jorge Henr ...,Jorge Henrique de Souza,T P,153189
12,Julio Cesar,Julio Cesar Martins,R P,132047 12 Diogo Silva,Diogo Jose Goncalves...,R P,165094
13,Rafael,Rafael da Silva Pontes,R P,405399 13 Yago,Glaybson Yago Souza ...,R P,364829
14,Gleidson,Gleidson Ricardo Bri ...,R P,158260 14 Aislan,Aislan Paulo Lotici Back,R P,180866
15,Vinicius,Andre Vinicius Lima  ...,R P,189004 15 Rodrigo Ol ...,Rodrigo Oliveira de ...,R P,147224
16,Marcos,Marcos Martins dos Anjos,R P,184247 16 Henrique,Henrique Silva Milagres,R P,308965
17,Lucio,Lucielmo Palhano Soares,R P,325678 17 Eder,Eder Luis de Oliveira,R P,165075
18,Matheus,Matheus Galdezani,R P,303542 18 Gallo,Bruno Vieira Gallo d...,R P,175300
19,Luiz Ferna ...,Luiz Fernando Correa ...,R P,178489 19 Thalles,Thalles Lima da Conc...,R P,308877
20,Marcos Aur ...,Marcos Aurelio de Ol ...,R P,166253 20 Mateus,Mateus da Silva Vita...,R P,405246
21,Wigor,Wigor Alan do Nascimento,R P,377492 21 Evander,Evander da Silva Fer...,R P,362659
22,Rodolfo,Rodolfo Jose da Silv ...,R P,423003 22 Bruno,Bruno Ferreira dos S...,R P,355297
"",,,,23 Rafael Vaz,Rafael Vaz dos Santos,R P,171406
"",,Comissão Técnica,
"",Crb / AL,,Vasco da Gama / RJ
Técnico:,Uiles Freitas Junior - 037092P-SP,Médico:,Antonio Albino Pinto - 47363088772
Auxiliar Técnico:,João Dermival Brigatti - 037771P-SP,Auxiliar Técnico:,Crizan Cesar De Oliveira Filho - 99328542715
Médico:,Orlando Baia - 2461 AL,Auxiliar Técnico:,Fabio Muchinel Tepedino - 5179461650
Preparador Físico:,Adriano De Oliveira Gomes - 001148 G/AL,Preparador Físico:,Joelton Francisco Urtiga - 1826226737
Massagista:,Francisco De Assis Rodrigues Miranda - 2002001196558ALTécnico:,,Jorge De Amorim Campos - 81276362749
"",,Massagista:,Marcio Alexandre Silva Jaco - 1411191790
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
42:00,1T,3,FT,Rodrigo Baldasso da Costa,,Vasco da Gama/RJ
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
15:00,2T,Vasco da Gama/RJ,13 - Glaybson Yago Souza Lisbô ...,8 - Julio Daniel dos Santos R ...
15:00,2T,Vasco da Gama/RJ,19 - Thalles Lima da Conceição ...,9 - Duvier Orlando Riascos Ba ...
21:00,2T,Crb/AL,18 - Matheus Galdezani,7 - Rivaldo Barbosa de Souza
21:00,2T,Crb/AL,22 - Rodolfo Jose da Silva Bar ...,10 - Dakson Soares da Silva
31:00,2T,Crb/AL,17 - Lucielmo Palhano Soares,9 - Euvaldo Jose de Aguiar Ne ...
42:00,2T,Vasco da Gama/RJ,17 - Eder Luis de Oliveira,11 - Jorge Henrique de Souza
