"",Arbitragem
Arbitro:,Dewson Fernando Freitas da Silva (ASP-FIFA / PA)
Arbitro Assistente 1:,Emerson Augusto de Carvalho (FIFA / SP)
Arbitro Assistente 2:,Carlos Augusto Nogueira Junior (CBF-1 / SP)
Quarto Arbitro:,Gilberto Rodrigues Castro Junior (CBF-1 / PE)
Delegado:,José Nilman de Lima (  / )
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,17:03Atraso:,,3 min,Entrada do mandante: 18:08,Atraso:,,2 min
Entrada do visitante:,17:03Atraso:,,3 min,Entrada do visitante: 18:08,Atraso:,,2 min
Início 1o Tempo:,17:05 Atraso:,,5 min,Início do 2o Tempo: 18:09,Atraso:,,3 min
Término do 1o Tempo:,17:51 Acréscimo:,,1 min,Término do 2o Tempo: 18:56,Acréscimo:,,2 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 2 X 1,,,
"",,,,Cronologia,,,
"",1o Tempo,,,,2o Tempo,,
Entrada do mandante:,17:03,Atraso:,3 min,Entrada do mandante:,18:08,Atraso:,2 min
Início 1o Tempo:,17:05,Atraso:,5 min,Início do 2o Tempo:,18:09,Atraso:,3 min
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Tiago Card ...,Tiago Cardoso dos Santos,T P,160028,1,Felipe,Felipe Sanchez de Souza,T P,163968
"",,Comissão Técnica,
"",Santa Cruz / PE,,Betim / MG
Tecnico:,José Luis Amaro - 12717081-9,Tecnico:,Moacir Vieira De Araujo Junior - 2932001
Auxiliar Tecnico:,Rubem Alfredo Furtenbach - 19845988,Auxiliar Tecnico:,Carlos Alberto  C. De Oliveira - 11766216
Medico:,Gilson De Resende - 4294,Medico:,Daniel De Araujo Lapa - 19810
Preparador Fisico:,Jailton Cintra Peixoto De Vasconcelos - 974-G/PE,Preparador Fisico:,Ubiratan Ferreira Carias De Miranda - 6216552
Massagista:,Fernando José Mendes - 2873821,Massagista:,Wanderley Dos Santos Oliveira - 39542279-6
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
18:00,2T,Betim/MG,,16 - Carlos Roberto de Almeida ...,3 - Andre Luiz Cardoso Ferrei ...
19:00,2T,Santa Cruz/PE,,20 - Flavio Augusto do Nascime ...,11 - Siloe Maciel Pereira
31:00,2T,Santa Cruz/PE,,18 - Luciano Pazzini Prado,7 - Everton Heleno dos Santos ...
35:00,2T,Betim/MG,,17 - Tassio Maia dos Santos,9 - Marion Silva Fernandes
39:00,2T,Betim/MG,,18 - João Pedro Alves da Silva ...,8 - Patrick de Oliveira Vieir ...
45:00,2T,Santa Cruz/PE,,14 - Leandro Rosa de Souza,99 - Andre Felippe Seixas Dias ...
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
12:00,2T,99,NR,Andre Felippe Seixas Dias,,Santa Cruz/PE
19:00,2T,4,NR,Maximiliano Lelis Rodrigues,,Betim/MG
43:00,2T,20,NR,Flavio Augusto do Nascimento,,Santa Cruz/PE
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
31:00,2T,1,Tiago Cardoso dos Santos,,Santa Cruz/PE
"",,,Motivo: Por retardar o reinício da partida.,,
39:00,2T,17,Tassio Maia dos Santos,,Betim/MG
"",,,"Motivo: Por atitude antidesportiva, ao simular uma infração.",,
44:00,2T,20,Flavio Augusto do Nascimento,,Santa Cruz/PE
"",,,Motivo: Por retirar a camisa ao comemorar um gol.,,
45:00,2T,99,Andre Felippe Seixas Dias,,Santa Cruz/PE
"",,,Motivo: Por retardar o reinício da partida.,,
"",,,,Cartões Vermelhos,
"",,,NÃO HOUVE EXPULSÕES,,
