"",Arbitragem
Arbitro:,Dewson Fernando Freitas da Silva (ASP-FIFA / PA)
Arbitro Assistente 1:,Rodrigo Pereira Joia (FIFA / RJ)
Arbitro Assistente 2:,Nadine Schramm Camara Bastos (ASP-FIFA / SC)
Quarto Arbitro:,Paulo H Schleich Vollkopf (CBF-1 / MS)
Delegado:,Paulo Jorge Alves (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:54Atraso:,,Não Houve Entrada do mandante: 17:58,Atraso:,,Não Houve
Entrada do visitante:,16:53Atraso:,,Não Houve Entrada do visitante: 17:58,Atraso:,,Não Houve
Início 1o Tempo:,17:00 Atraso:,,Não Houve Início do 2o Tempo: 18:00,Atraso:,,Não Houve
Término do 1o Tempo:,17:45 Acréscimo:,,Não Houve Término do 2o Tempo: 18:47,Acréscimo:,,2 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 2 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:54,Atraso:,Não Houve Entrada do mandante:,17:58,Atraso:,Não Houve
Início 1o Tempo:,17:00,Atraso:,Não Houve,Início do 2o Tempo:,18:00,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Gabriel,Gabriel Christoni Leite,T P,184460,1,Douglas,Douglas Alan Schuck ...,T P,182717
"",,Comissão Técnica,
"",Luverdense / MT,,Caxias / RS
Tecnico:,Dilceu Rocha Junior - 1075240273,Tecnico:,Edemar Antonio Picoli - 1839534 SC
Auxiliar Tecnico:,Fernando Marchiori Lavagnolli - 080027 SP,Auxiliar Tecnico:,Fernando Luiz Rech - 1050843323
Medico:,Paulo Marques Junior - 7006 MT,Medico:,Jeferson Luiz Mezzono - 20846
Preparador Fisico:,Hamilton Francisco Faria - 005092 SP,Preparador Fisico:,Rodrigo Squinalli - 013372 RS
Massagista:,Antonio Franscico Da Silva - 20073720,Massagista:,João Correa - 49037 CREFITO
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
06:00,2T,Caxias/RS,,16 - Lucas de Deus Santos,2 - Felipe Correia da Silva
11:00,2T,Luverdense/MT,,16 - Samuel de Carvalho Almeid ...,9 - Romario Marques Rodrigues ...
13:00,2T,Caxias/RS,,18 - Mariano Sebastian Tripodi ...,5 - Fredson Santos dos Santos ...
27:00,2T,Luverdense/MT,,19 - Romulo Andre Lopes,10 - Rafael Aparecido de Paulo ...
27:00,2T,Caxias/RS,,11 - Patrick Bezerra do Nascim ...,10 - Jose Mario de Bona
38:00,2T,Luverdense/MT,,18 - Marcelo de Souza Maciel,11 - Misael Silva Jansen
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
17:00,2T,11,NR,Misael Silva Jansen,,Luverdense/MT
25:00,2T,10,NR,Rafael Aparecido de Paulo Tavares,,Luverdense/MT
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
23:00,1T,9,Romario Marques Rodrigues,,Luverdense/MT
"",,,Motivo: Chutar adversário na disputa da bola de forma temerária,,
41:00,1T,14,Zambi dos Santos Oliveira,,Caxias/RS
"",,,Motivo: Reclamação,,
19:00,2T,4,Valdeson da Silva Cruz Braga,,Luverdense/MT
"",,,Motivo: Calçar adversário,,
23:00,2T,1,Gabriel Christoni Leite,,Luverdense/MT
"",,,Motivo: Retardar o reinicio de jogo,,
26:00,2T,10,Rafael Aparecido de Paulo Tavares,,Luverdense/MT
"",,,Motivo: Retirar a camisa após a marcação de um gol,,
29:00,2T,19,Romulo Andre Lopes,,Luverdense/MT
"",,,Motivo: Puxar adversário pela camisa em contra ataque,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
