"",Arbitragem
Arbitro:,Rodrigo Guarizo F. do Amaral (CBF-1 / SP)
Arbitro Assistente 1:,Marcio Eustaquio S Santiago (FIFA / MG)
Arbitro Assistente 2:,Fabiano da Silva Ramires (ESP / ES)
Quarto Arbitro:,Carlos Eduardo Vieira Areas (CBF-2 / SC)
Arbitro Assist Adic 1:,Fabricio Neves Correa (CBF-1 / RS)
Arbitro Assist Adic 2:,Roger Goulart (CBF-2 / RS)
Assessor:,Claudemir Maffessoni (  / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:50Atraso:,,Não Houve Entrada do mandante: 22:00,Atraso:,,Não Houve
Entrada do visitante:,20:50Atraso:,,Não Houve Entrada do visitante: 22:00,Atraso:,,Não Houve
Início 1o Tempo:,21:00 Atraso:,,Não Houve Início do 2o Tempo: 22:02,Atraso:,,Não Houve
Término do 1o Tempo:,21:47 Acréscimo:,,2 min Término do 2o Tempo: 22:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 2 X 0,,,Resultado do 2o Tempo: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,20:50,Atraso:,Não Houve Entrada do mandante:,22:00,Atraso:,Não Houve
Início 1o Tempo:,21:00,Atraso:,Não Houve,Início do 2o Tempo:,22:02,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Galatto,Rodrigo Jose Galatto,T P,153784,1,Vanderlei,Vanderlei Farias da ...,T P,177770
"",,Comissão Técnica,
"",Criciuma / SC,,Coritiba / PR
Tecnico:,Silvio Nicoladelli - 2217942,Tecnico:,Marcos Vinicius Santos Gonçalves - 013087 G/PR
Auxiliar Tecnico:,Ubiraquitan Vieira De Melo - 6333426,Auxiliar Tecnico:,Anderson Simas Luciano - 43496557
Medico:,Jose Carlos Ghedin - 3169,Medico:,Gilmar Soares Dias - 15682
Preparador Fisico:,Cleber Medeiros - 3019717,Preparador Fisico:,Glydiston E. De Oliveira Ananias - 023141 G/SP
Massagista:,Cesare Daniel Oliveira - 19314396,Massagista:,Marcelo C. De Araujo - 289513431
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
34:00,1T,2,NR,Sueliton Pereira de Aguiar,,Criciuma
35:00,1T,11,NR,Fabio Souza dos Santos,,Criciuma
15:00,2T,11,FT,Julio Cesar da Silva E Souza,,Coritiba
"",,,,Substituições,,
Tempo,1T/2T,,Equipe,Entrou,,Saiu
45:00,INT,Coritiba,,11 - Julio Cesar da Silva E So ...,18 - Dario Bottinelli,
12:00,2T,Coritiba,,19 - Keirrison de Souza Carnei ...,8 - Jose Gildeixon Clemente d ...,
21:00,2T,Criciuma,,19 - Douglas de Oliveira,9 - Marcel Augusto Ortolan,
31:00,2T,Coritiba,,37 - Jose Rafael Vivian,46 - Vinicius Goes Barbosa de  ...,
42:00,2T,Criciuma,,20 - Manoel Morais Amorim,10 - Joao Vitor Lima Gomes,
45:00,2T,Criciuma,,16 - Bruno Renan Trombelli,11 - Fabio Souza dos Santos,
