"",,Arbitragem
Arbitro:,Daniel Nobre Bins (CBF-2 / RS),
Arbitro Assistente 1:,Carlos Henrique Selbach (CBF-2 / RS),
Arbitro Assistente 2:,Elio Nepomuceno de Andrade Junior (CBF-2 / RS),
Quarto Arbitro:,Antonio Rogerio Batista do Prado (CBF-1 / SP),
Assessor:,Roberto Perassi (ASS / SP),
Delegado Local:,Modesto Salviatto Filho (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:00,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 20:00,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:02,Atraso:,,Não Houve
Término do 1o Tempo:,19:47 Acréscimo:,,2 min Término do 2o Tempo: 20:50,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Mogi Mirim / SP,,,Paysandu / PA,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Daniel,Daniel Martins Guimaraes T,P,174365 1 Emerson,Emerson Jose da Conc...,T P,145650
2,Michel,Michel Tiago Braga d ... T,P,340998 2 Yago,Glaybson Yago Souza ...,T P,364829
3,Pablo,Pablo Ricardo de Souza T,P,303037 3 Fernando,Fernando Lombardi,T P,140899
4,Renato Cam ... Renato Bezerra Camilo,T,P,341125 4 Pablo,Pablo Renan dos Santos,T P,367990
5,Romario,Jonathan de Almeida  ... T,P,329589 5 Ricardo,Ricardo da Silva Guerra,T P,178569
6,Diego,Diego Evangelista do ... T,P,181398 6 Joao,Joao Lucas Cardoso,T P,303237
7,Thomas And ... Thomas Anderson Cava ...,T,P,187464 7 Betinho,Carlos Alberto Santo...,T P,166115
8,Franco de  ...,Franco de Paula Ferreira T,P,312406 8 Augusto Re ...,Augusto Oliveira da ...,T P,146969
9,Jo,Joarlem Batista Santos T,P,402803 9 Leandro Ce ...,Leandro de Oliveira ...,T P,340020
10,Anderson,Anderson Indalencio  ... T,P,326257 10 Ronei,Ronei Gleison Rodrig...,T P,326613
11,Paulo,Paulo de Souza Junior T,P,412193 11 Welinton,Welinton Junior Ferr...,T P,321011
12,Mauro,Mauro Jose Mestriner R,P,132950 12 Marcos,Marcos Vinicius Frag...,R P,172262
13,Paulao,Paulo Rogerio Rodrig ... R,P,163197 13 Thiago,Thiago Martins Bueno,R P,353798
14,Vinicius,Vinicius Pereira Bor ... R,P,318000 14 Paulo,Paulo Otavio Rosa Silva,R P,305758
15,Dunguinha,Cleysson Vinicius Ol ... R,P,311118 15 Leandro,Leandro Fahel Matos,R P,153030
16,Matheus,Matheus Cardoso de Souza R,P,333800 16 Sergio Man ...,Sergio Manoel Barbos...,R P,184216
17,Marlon,Marlon Luiz Lopes R,P,351619 17 Jhonnatan,Jhonnatan Guimaraes ...,R P,295956
18,Everaldo,Everaldo Silva do Na ... R,P,438556 18 Carlos Alb ...,Carlos Alberto Rogge...,R P,184989
19,Gabriel,Carlos Gabriel Serro ... R,P,379417 19 Misael,Misael Silva Jansen,R P,169800
20,Romildo,Romildo Vitor Gomes  ... R,P,353790,,,
21,Gustavo,Gustavo Nascimento d ... R,P,371956,,,
22,Leandro,Leandro Santos Ferreira R,P,409190,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
18:00,1T,7,NR,Carlos Alberto Santos da Silva,,Paysandu/PA
26:00,2T,11,NR,Paulo de Souza Junior,,Mogi Mirim/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
10:00,2T,Mogi Mirim/SP,19 - Carlos Gabriel Serros Sil ...,7 - Thomas Anderson Cavalcant ...
20:00,2T,Paysandu/PA,15 - Leandro Fahel Matos,11 - Welinton Junior Ferreira  ...
28:00,2T,Mogi Mirim/SP,21 - Gustavo Nascimento da Cos ...,8 - Franco de Paula Ferreira
30:00,2T,Paysandu/PA,18 - Carlos Alberto Rogger Dia ...,8 - Augusto Oliveira da Silva ...
36:00,2T,Paysandu/PA,19 - Misael Silva Jansen,10 - Ronei Gleison Rodrigues d ...
37:00,2T,Mogi Mirim/SP,18 - Everaldo Silva do Nascime ...,11 - Paulo de Souza Junior
