"",,Arbitragem
Arbitro:,Jailson Macedo Freitas (ESP-2 / BA),
Arbitro Assistente 1:,Marcos Welb Rocha de Amorim (CBF-1 / BA),
Arbitro Assistente 2:,Elicarlos Franco de Oliveira (CBF-1 / BA),
Quarto Arbitro:,Bruno Rezende Silva (CBF-2 / GO),
Delegado  Especial:,Raimundo Nonato Lopo de Abreu (000 / DF),
Delegado Local:,Adalberto Grecco (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:32,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:30,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:33,Atraso:,,Não Houve
Término do 1o Tempo:,20:18 Acréscimo:,,3 min Término do 2o Tempo: 21:21,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 3 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:32,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:33,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Marcio,Marcio Luiz Silva Lo ...,T P,129274,1,Leandro,Leandro Moreira dos ...,T P,158945
"",,Comissão Técnica,
"",Atlético / GO,,Oeste / SP
Técnico:,João Paulo Imbermom Sanches - 27338870,Técnico:,Renan Roberto De Freitas - 436932453
Auxiliar Técnico:,Junior Celestino Lourenço - 907060,Auxiliar Técnico:,Sergio Alexsandro De Freitas - 23272187
Médico:,Itamar Soares De Carvalho Junior - 10286,Médico:,Lucas Tonhá De Castro - 19692/GO
Preparador Físico:,Jorge Alberto Pinto Soter - 5113,Preparador Físico:,Cesar Carvalho Mendes - 082302-G/SP
Massagista:,Robson Porto Do Nascimento - 2124274,Massagista:,José Aparecido De Oliveira - 19261720
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
09:00,1T,8,NR,Renan Carvalho Mota,,Oeste/SP
20:00,1T,1,PN,Marcio Luiz Silva Lopes Santos Souza,,Atlético/GO
15:00,2T,9,NR,Luiz Severo Junior,,Atlético/GO
31:00,2T,5,NR,Pedro Gonzaga,,Atlético/GO
"",,,,Substituições,,
Tempo,1T/2T,,Equipe,Entrou,,Saiu
45:00,INT,Oeste/SP,,14 - Paulo Henrique Martins Co ...,2 - Flavio Meneses,
24:00,1T,Oeste/SP,,18 - Gleidionor Figueiredo Pin ...,8 - Renan Carvalho Mota,
30:00,1T,Atlético/GO,,13 - Bruno de Moura Froes de M ...,2 - Eder Sciola Santana,
22:00,2T,Atlético/GO,,16 - Antonio Filipe Gonzaga de ...,11 - Junior Cesar Moreira da C ...,
24:00,2T,Oeste/SP,,17 - Renato Xavier Sena,14 - Paulo Henrique Martins Co ...,
30:00,2T,Atlético/GO,,20 - Raphael Luz Pessoa,10 - Jorge de Moura Xavier,
