"",Arbitragem
Arbitro:,Arilson Bispo da Anunciacao (ESP-2 / BA)
Arbitro Assistente 1:,Jose Carlos Oliveira dos Santos (CBF-1 / BA)
Arbitro Assistente 2:,Jucimar dos Santos Dias (CBF-2 / BA)
Quarto Arbitro:,Ezequiel Sousa Costa (CBF-3 / BA)
Delegado  Especial:,Alicio Pena Junior (000 / BRA)
Delegado  Especial:,Kleber Moradillo da Silva (000 / BA)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:20Atraso:,,Não Houve Entrada do mandante: 17:31,Atraso:,,Não Houve
Entrada do visitante:,16:20Atraso:,,Não Houve Entrada do visitante: 17:30,Atraso:,,Não Houve
Início 1o Tempo:,16:30 Atraso:,,Não Houve Início do 2o Tempo: 17:32,Atraso:,,Não Houve
Término do 1o Tempo:,17:17 Acréscimo:,,2 min Término do 2o Tempo: 18:22,Acréscimo:,,5 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 4 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Vitória / BA,,,Bahia / BA,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Kaufmann,Fernando Miguel Kaufmann T,P,159684 1 Douglas,Douglas Moreira Pires,T P,187561
2,Diogo,Diogo Mateus de Alme ... T,P,315945 2 Adriano,Adriano da Silva de ...,T P,346928
3,Guilherme,Guilherme Cruz de Mattis T,P,291534 3 Robson,Robson Januario de Paula,T P,351632
4,Ramon,Ramon Menezes Roma T,P,402095 4 Christian,Christian Chagas Tarouco,T P,170255
5,Marcelo,Marcelo Machado dos  ... T,P,355752 5 Wilson,Wilson Osmar Pittoni...,T P,372444
6,Diego,Diego Renan de Lima  ... T,P,184273 6 Marlon,Marlon Farias Castel...,T P,183840
7,Rhayner,Rhayner Santos Nasci ... T,P,299208 7 Max,Maximiliano Daniel B...,T P,188231
8,Pedro Ken,Pedro Ken Marimoto M ... T,P,170095 8 Souza,Elierce Barboza de Souza,T P,182944
9,Elton,Elton Rodrigues Brandao T,P,162905 9 Willians,Willians dos Santos ...,T P,176738
10,Flavio Med ...,Flavio Medeiros da Silva T,P,337826 10 Tiago Real,Tiago Real do Prado,T P,176512
11,Escudero,Damian Ariel Escudero T,P,371689 11 Leonardo,Leonardo Gamalho de ...,T P,168982
12,Roberto To ...,Roberto Junior Ferna ... R,P,511533 12 Jean,Jean Paulo Fernandes...,R P,420409
13,Ednei,Ednei Barbosa de Souza R,P,293385 13 Thales,Thales Natanael Lira...,R P,341715
14,Luis,Luis Vinicius da Sil ... R,P,394327 14 Jailton,Jailton de Campos do...,R P,167214
15,Mauricio,Mauricio Azevedo Alves R,P,189046 15 Feijao,Antonio Filipe Gonza...,R P,352645
16,Mansur,Joeliton Lima Santos R,P,325020 16 Itaro,Itaro Patric Cardoso...,R P,357487
17,Vander,Vander Luiz Silva Souza R,P,293180 17 Yuri,Yuri Lima Lara,R P,401167
18,Robert,Robert de Pinho de Souza R,P,140778 18 Tcho,Valdecir de Souza Junior,R P,167953
19,David,David Correia da Fonseca R,P,430588 19 João Leona ...,João Leonardo Risuen...,R P,393857
20,Rogerio,Jose Rogerio de Oliv ... R,P,291780 20 Gustavo,Gustavo Blanco Peter...,R P,367216
"",,,,21 Carlos,Carlos Alberto Guima...,R P,318069
"",,,,22 Eder Ferre ...,Eder Ferreira Graminho,R P,318115
"",,,,23 Mario Sergio,Mario Sergio Pereira...,R P,430175
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
04:00,1T,3,NR,Guilherme Cruz de Mattis,,Vitória/BA
18:00,2T,11,PN,Damian Ariel Escudero,,Vitória/BA
37:00,2T,20,NR,Jose Rogerio de Oliveira Melo,,Vitória/BA
41:00,2T,7,NR,Maximiliano Daniel Biancucchi,,Bahia/BA
+4,2T,18,NR,Robert de Pinho de Souza,,Vitória/BA
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Bahia/BA,,21 - Carlos Alberto Guimaraes  ...,11 - Leonardo Gamalho de Souza ...
29:00,1T,Vitória/BA,,15 - Mauricio Azevedo Alves,5 - Marcelo Machado dos Santo ...
24:00,2T,Bahia/BA,,23 - Mario Sergio Pereira Juni ...,5 - Wilson Osmar Pittoni Rodr ...
30:00,2T,Vitória/BA,,20 - Jose Rogerio de Oliveira  ...,10 - Flavio Medeiros da Silva
35:00,2T,Bahia/BA,,19 - João Leonardo Risuenho do ...,9 - Willians dos Santos Santa ...
39:00,2T,Vitória/BA,,18 - Robert de Pinho de Souza,9 - Elton Rodrigues Brandao
