"",Arbitragem
Arbitro:,Wagner do Nascimento Magalhaes (ASP-FIFA / RJ)
Arbitro Assistente 1:,Dibert Pedrosa Moises (ESP-1 / RJ)
Arbitro Assistente 2:,Eduardo de Souza Couto (CBF-1 / RJ)
Quarto Arbitro:,Gleydson Ferreira Leite (CBF-2 / PE)
Assessor:,Ubirajara Ferraz Jota (ASS / PE)
Delegado Local:,Jorge Buregio de Lima Junior (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:20Atraso:,,Não Houve Entrada do mandante: 22:30,Atraso:,,Não Houve
Entrada do visitante:,21:20Atraso:,,Não Houve Entrada do visitante: 22:31,Atraso:,,Não Houve
Início 1o Tempo:,21:30 Atraso:,,Não Houve Início do 2o Tempo: 22:32,Atraso:,,Não Houve
Término do 1o Tempo:,22:17 Acréscimo:,,2 min Término do 2o Tempo: 23:20,Acréscimo:,,3 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 3 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Santa Cruz / PE,,,Oeste / SP,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Tiago Card ...,Tiago Cardoso dos Santos T,P,160028 1 Leandro,Leandro Moreira dos ... T,P,158945
2,Josileudo,Josileudo Rodrigues  ... T,P,176416 2 Guilherme,Guilherme da Silva A... T,P,343917
3,Alemao,Rafael Berger T,P,186128 3 Daniel,Daniel Carvalho da Silva T,P,155651
4,Danny,Danny Bittencourt Morais T,P,159190 4 Junior Lopes,Lourival Junior de A... T,P,168670
5,Wellington,Wellington Cezar Alv ... T,P,370555 5 Joao Roberto,Joao Roberto Custodio T,P,294996
6,Allan,Allan Vieira Reis T,P,308525 6 Fernandinho,Fernando Galhardo Borges T,P,163429
7,Luis,Luis Gustavo Melere  ... T,P,309982 7 Patrick,Patrik Camilo Cornel... T,P,178818
8,Vinicius,Vinicius Cunha Reche T,P,155976 8 Renan,Renan Carvalho Mota T,P,187591
9,Bruno,Bruno Eduardo de Moraes T,P,185297 9 Rodrigo,Rodrigo Batista da Cruz T,P,158622
10,Daniel,Maikel Daniel Costa T,P,175913 10 Mazinho,Anderson Soares da Silva T,P,181254
11,Lele,Wesley de Jesus Correia T,P,191513 11 Waguininho,Wagner da Silva Souza T,P,300229
12,Bruno,Bruno Cortez Cardoso R,P,154437 12 Jeferson,Jeferson Romario San... R,P,352377
13,Bruno,Bruno Felipe Lima Te ... R,P,318691 13 Flavio,Flavio Meneses R,P,315932
14,Diego,Diego Alessandro Apa ... R,P,162757 14 Dionisio,Dionisio de Oliveira... R,P,178340
15,Moradei,Daniel Moradei de Al ... R,P,169519 15 Wangler,Wangler da Silva R,P,364493
16,Marlon,Marlon Bruno Mariano ... R,P,308919 16 Rafael,Rafael Martins da Silva R,P,161736
17,Renato Lima,Renato Gonçalves de Lima R,P,341132 17 Renatinho,Renato Xavier Sena R,P,171710
18,Raniel San ...,Raniel Santana de Va ... R,P,447783 18 Cristiano,Cristiano Lopes R,P,172817
19,Diogo,Diogo Campos Gomes R,P,301369 19 Halisson,Halisson Bruno Melo ... R,P,154584
20,Anderson A ...,Anderson Angus Aquino R,P,161518,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
22:00,1T,10,FT,Maikel Daniel Costa,,Santa Cruz/PE
44:00,1T,4,NR,Danny Bittencourt Morais,,Santa Cruz/PE
30:00,2T,7,NR,Luis Gustavo Melere da Silva,,Santa Cruz/PE
42:00,2T,16,NR,Rafael Martins da Silva,,Oeste/SP
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Oeste/SP,,18 - Cristiano Lopes,9 - Rodrigo Batista da Cruz
18:00,2T,Santa Cruz/PE,,13 - Bruno Felipe Lima Teixeir ...,8 - Vinicius Cunha Reche
25:00,2T,Oeste/SP,,16 - Rafael Martins da Silva,8 - Renan Carvalho Mota
31:00,2T,Santa Cruz/PE,,17 - Renato Gonçalves de Lima,10 - Maikel Daniel Costa
35:00,2T,Santa Cruz/PE,,15 - Daniel Moradei de Almeida ...,5 - Wellington Cezar Alves de ...
37:00,2T,Oeste/SP,,15 - Wangler da Silva,7 - Patrik Camilo Cornelio da ...
