"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Cleriston Clay Barreto Rios (FIFA / SE)
Quarto Arbitro:,Jailson Macedo Freitas (ESP-2 / BA)
Delegado  Especial:,Dionisio Roberto Domingos (000 / SP)
TSE:,Ismael Souza (000 / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:50Atraso:,,Não Houve Entrada do mandante: 12:01,Atraso:,,Não Houve
Entrada do visitante:,10:50Atraso:,,Não Houve Entrada do visitante: 12:02,Atraso:,,Não Houve
Início 1o Tempo:,11:00 Atraso:,,Não Houve Início do 2o Tempo: 12:03,Atraso:,,Não Houve
Término do 1o Tempo:,11:48 Acréscimo:,,3 min Término do 2o Tempo: 12:55,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Palmeiras / SP,,,Atlético / PR,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Fernando,Fernando Buttenbende ...,T P,137377 12 Weverton,Weverton Pereira da ...,T P,169050
3,Victor Ramos,Victor Ramos Ferreira,T P,177152 2 Matheus,Matheus Antunes Ribeiro,T P,324513
5,Marcos,Marcos Arouca da Silva,T P,161941 3 Vilches,Christian Alberto Vi...,T P,531317
7,Dudu,Eduardo Pereira Rodr ...,T P,291738 4 Kadu,Ricardo Martins de A...,T P,167600
17,Leandro,Leandro Marcos Pereira,T P,306149 5 Otavio,Otavio Henrique Pass...,T P,320930
18,Gabriel,Gabriel Girotto Franco,T P,320839 6 Sidcley,Sidcley Ferreira Pereira,T P,355990
19,Rafael Mar ...,Rafael Marques Mariano,T P,158615 7 Bruno,Bruno da Mota Miranda,T P,296811
27,Robinho,Robson Michael Signorini,T P,172189 8 Hernani,Hernani Azevedo Junior,T P,310312
32,Lucas,Lucas Rios Marques,T P,178827 9 Crysan,Crysan da Cruz Queir...,T P,377015
44,Leandro Al ...,Leandro Almeida da Silva,T P,174348 10 Marcos,Marcos Guilherme de ...,T P,295821
66,Egidio,Egidio de Araujo Per ...,T P,157280 11 Nikão,Maycon Vinicius Ferr...,T P,306616
4,Nathan,Nathan Raphael Pelae ...,R P,317706 1 Rodolfo,Rodolfo Alves de Melo,R P,181632
8,Cleiton Xa ...,Cleiton Ribeiro Xavier,R P,154144 13 Gustavo,Gustavo Franchin Sch...,R P,141209
9,Cristaldo,Jonatan Ezequiel Cri ...,R P,511616 14 Jadson,Jadson Alves dos Santos,R P,302192
10,Lucas Barr ...,Lucas Ramon Barrios,R P,532800 15 Deivid,Deivid Willian da Silva,R P,182609
11,Ze Roberto,Jose Roberto da Silv ...,R P,120815 16 Paulinho D ...,Paulo Henrique Dias ...,R P,173290
15,Amaral,William Jose de Souza,R P,169939 17 Barrientos,Fernando Omar Barrientos,R P,533672
21,Alecsandro,Alecsandro Barbosa F ...,R P,143465 18 Walter,Walter Henrique da Silva,R P,179832
25,Aranha,Mario Lucio Duarte Costa,R P,142720 19 Hernandez,Daniel Alejandro Her...,R P,533669
26,Jackson,Jackson de Souza,R P,299142 20 Ytalo,Ytalo Jose Oliveira ...,R P,169945
28,Andrei,Andrei Girotto,R P,330966,,,
29,Kelvin,Kelvin Mateus de Oli ...,R P,300791,,,
33,Gabriel,Gabriel Fernando de  ...,R P,431525,,,
"Comissão TécnicaPalmeiras / SPAtlético / PRMassagista:Marcelo Massao Gondo - 7724970874Técnico:Milton Mendes - 1213193/SCMédico:Vinicius De Mathias Martins - 9194153850Auxiliar Técnico:Ednelson Da Conceição Silva - 4404243/6Técnico:Marcelo De Oliveira Santos - 16472870659Médico:Murilo Marcondes Ribas - 13124/PRAuxiliar Técnico:Cleocir Marcos Dos Santos - 35824328900Preparador Físico:Marcio Henriques - 002415/G-PRPreparador Físico:Juvenilson Poyer Nogueira Souza - 005009GPRMassagista:Matheus Elmer Finatti - 7262528-5Técnico:Marcelo De Oliveira Santos - 16472870659Auxiliar Técnico:Cleocir Marcos Dos Santos - 35824328900GolsMédiTceom: po1T/2VTiniciusN Do e MaTthiipaos MaNrtoinms e- d79o5 J3o9gadorEquipeMass3a1g:i0s0ta:2TMarcelo1 8MassaoN GRondoW -a 7l7te2r4 9H7e0n8r7iq4ue da SilvaAtlético/PRNR = Normal | PN = Pênalti | CT = Contra | FT = FaltaCartões AmarelosTempo1T/2TNoNome do JogadorEquipe19:002T3Victor Ramos FerreiraPalmeiras/SPMotivo: Por calçar seu adversário, impedindo um ataque promissor, na disputa de bola.38:001T4Ricardo Martins de AraujoAtlético/PRMotivo: Por atingir seu adversário utilizando o braço, de forma temerária,na disputa de bola.+02:002T3Christian Alberto Vilches GonzalezAtlético/PRMotivo: Por reclamar de forma ostensiva contra arbitragem.Cartões VermelhosNÃO HOUVE EXPULSÕES",,,,
38:00,1T,4,Ricardo Martins de Araujo,Atlético/PR
"Motivo: Por atingir seu adversário utilizando o braço, de forma temerária,na disputa de bola.",,,,
