"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Marcio Eustaquio S Santiago (ESP-1 / MG)
Arbitro Assistente 2:,Marcus Vinicius Gomes (CBF-1 / MG)
Quarto Arbitro:,Adriano de Assis Miranda (CBF-2 / SP)
Delegado  Especial:,Carlos Donizeti Pianosqui (000 / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:51Atraso:,,Não Houve Entrada do mandante: 12:04,Atraso:,,Não Houve
Entrada do visitante:,10:51Atraso:,,Não Houve Entrada do visitante: 12:03,Atraso:,,Não Houve
Início 1o Tempo:,11:00 Atraso:,,Não Houve Início do 2o Tempo: 12:05,Atraso:,,Não Houve
Término do 1o Tempo:,11:50 Acréscimo:,,3 min Término do 2o Tempo: 12:56,Acréscimo:,,4 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 2 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,10:51,Atraso:,Não Houve Entrada do mandante:,12:04,Atraso:,Não Houve
Início 1o Tempo:,11:00,Atraso:,Não Houve,Início do 2o Tempo:,12:05,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Vanderlei,Vanderlei Farias da  ...,T P,177770,1,Agenor,Agenor Detofol,T P,182631
"",,Comissão Técnica,
"",Santos / SP,,Joinville / SC
Técnico:,Dorival Silvestre Junior - 12969204,Técnico:,Adilson Dias Batista - 17914105
Auxiliar Técnico:,Lucas Khodor Silvestre - 46064752,Auxiliar Técnico:,Fabio Lopes Maraston - 16157848
Médico:,Mauricio Rodrigues Zenaide - 108315,Massagista:,Carlos Lincoln Zimmermann - 2274724-9
Preparador Físico:,Celso De Rezende - 003756-G/SC,Médico:,Marcelo Ferreira Goncalves - 10000-G/SC
Massagista:,Valder Bernardo - 17497384-6,Preparador Físico:,Alexandre Rodrigues De Souza - 9718
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
03:00,1T,10,NR,Gabriel Barbosa Almeida,,Santos/SP
18:00,1T,10,NR,Gabriel Barbosa Almeida,,Santos/SP
"",,,,Substituições,,
Tempo,1T/2T,,Equipe,Entrou,,Saiu
45:00,INT,Joinville/SC,,19 - Everton Kempes dos Santos ...,10 - Willian Popp,
34:00,1T,Joinville/SC,,18 - Marcelo Pereira da Costa,5 - Marinaldo dos Santos Oliv ...,
41:00,1T,Santos/SP,,19 - Marco da Silva Ignacio,10 - Gabriel Barbosa Almeida,
20:00,2T,Joinville/SC,,15 - Luiz Felipe Costa Meneses ...,8 - Fabricio de Sousa,
21:00,2T,Santos/SP,,22 - Elano Blumer,11 - Geuvanio Santos Silva,
33:00,2T,Santos/SP,,41 - Sergio Antonio Soler de O ...,39 - Jose Nilson dos Santos Si ...,
