"",Arbitragem
Arbitro:,Thiago Duarte Peixoto (ASP-FIFA / SP)
Arbitro Assistente 1:,Emerson Augusto de Carvalho (FIFA / SP)
Arbitro Assistente 2:,Rogerio Pablos Zanardo (ASP-FIFA / SP)
Quarto Arbitro:,Braulio da Silva Machado (ASP-FIFA / SC)
Delegado  Especial:,Vayran da Silva Rosa (ASS / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:52Atraso:,,Não Houve Entrada do mandante: 12:01,Atraso:,,Não Houve
Entrada do visitante:,10:52Atraso:,,Não Houve Entrada do visitante: 12:00,Atraso:,,Não Houve
Início 1o Tempo:,11:00 Atraso:,,Não Houve Início do 2o Tempo: 12:02,Atraso:,,Não Houve
Término do 1o Tempo:,11:47 Acréscimo:,,2 min Término do 2o Tempo: 12:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Figueirense / SC,,,Vasco da Gama / RJ,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
38,Gomes,Alex Roberto Santana ...,T P,177010 1 Martin And ...,Martin Andres Silva ...,T P,459582
2,Leandro,Leandro da Silva,T P,178723 2 Madson,Madson Ferreira dos ...,T P,321829
3,Marcos Rob ...,Marcos Roberto da Si ...,T P,137982 3 Rodrigo,Rodrigo Baldasso da ...,T P,137340
4,Thiago,Thiago Heleno Henriq ...,T P,171788 4 Luan,Luan Garcia Teixeira,T P,307406
6,Marcos,Marcos Pedroso,T P,358318 5 Guinazu,Pablo Horacio Guinazu,T P,188230
7,Clayton,Clayton da Silveira  ...,T P,380745 6 Christiano,Christiano Andrey de...,T P,291543
27,Yago,Yago Felipe da Costa ...,T P,303718 7 Julio dos  ...,Julio Daniel dos San...,T P,292789
28,Paulo,Paulo Roberto da Silva,T P,175560 8 Sergio Ant ...,Sergio Antonio Borge...,T P,175242
36,Roberto Ce ...,Roberto Andres Cerec ...,T P,507527 9 Gilberto,Gilberto Oliveira So...,T P,185444
77,Fabio,Fabio Goncalves,T P,175065 10 Dagoberto,Dagoberto Pelentier,T P,150591
99,Everaldo,Everaldo Stum,T P,306852 11 Rafael Silva,Rafael da Silva Souza,T P,311087
1,Felipe,Luiz Felipe Ventura  ...,R P,141698 12 Jordi,Jordi Martins Almeida,R P,320196
8,Ricardinho,Ricardo de Souza Silva,R P,159341 13 Anderson,Anderson Aparecido S...,R P,178500
9,Marcao,Marcos Assis de Santana,R P,185680 14 Lucas Siqu ...,Lucas Santos Siqueira,R P,188170
10,Mazola,Marcelino Junior Lop ...,R P,178965 15 Julio Cesar,Julio Cesar Coelho d...,R P,155605
11,Luiz,Luiz Eduardo dos San ...,R P,324030 16 Indio,Matheus da Cunha Gomes,R P,341827
15,Jefferson,Jefferson Nogueira J ...,R P,326522 17 Jhon,Jhon Cley Jesus Silva,R P,323597
35,Carlos Jat ...,Carlos Eduardo Bacil ...,R P,300738 18 Bernardo,Bernardo Vieira de Souza,R P,175729
44,Henrique,Henrique de Souza Tr ...,R P,412979 19 Marcio,Marcio Jose de Oliveira,R P,158711
55,Dener,Dener Gonçalves Pinheiro,R P,380325 20 Yago,Yago Moreira Silva,R P,308869
"",,,,21 Charles Ma ...,Charles Marcelo da Silva,R P,324493
"",,Comissão Técnica,
"",Figueirense / SC,,Vasco da Gama / RJ
Tecnico:,Argelico Fulks - 3051756975,Tecnico:,Dorival Ghidoni Junior - 20676344
Auxiliar Tecnico:,Glebson Robson Barroso De Lira - 1563188,Auxiliar Tecnico:,Eduardo De Souza Nascimento - 080804 G/SP
Medico:,Sergio Eduardo Parucker - 3033,Medico:,Igor Rachid Guimarães - 5281506
Preparador Fisico:,Norberto De Carvalho Cabral Filho - 3201026,Preparador Fisico:,Mauro Cesar Mello Brito - 0923 G/RJ
Massagista:,Genivaldo Costa - 105112349,Massagista:,Paulo Cesar Souza - 809833429
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
11:00,2T,Figueirense/SC,10 - Marcelino Junior Lopes Ar ...,27 - Yago Felipe da Costa Roch ...
19:00,2T,Figueirense/SC,9 - Marcos Assis de Santana,99 - Everaldo Stum
25:00,2T,Vasco da Gama/RJ,18 - Bernardo Vieira de Souza,11 - Rafael da Silva Souza
29:00,2T,Figueirense/SC,11 - Luiz Eduardo dos Santos G ...,7 - Clayton da Silveira da Si ...
31:00,2T,Vasco da Gama/RJ,14 - Lucas Santos Siqueira,8 - Sergio Antonio Borges Jun ...
39:00,2T,Vasco da Gama/RJ,17 - Jhon Cley Jesus Silva,7 - Julio Daniel dos Santos R ...
