"",Arbitragem
Arbitro:,Geanderson da Conceição Godoi (CBF-2 / )
Arbitro Assistente 1:,Fabio Faustino dos Santos (CBF-1 / ES)
Arbitro Assistente 2:,Edson Glicerio dos Santos (CBF-1 / ES)
Quarto Arbitro:,Flavio Henrique Coutinho Teixeira (CBF-2 / MG)
Assessor:,Eustaquio Alvares Ferreira (ASS / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:48Atraso:,,Não Houve Entrada do visitante: 17:00,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:02,Atraso:,,Não Houve
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:50,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:02,Atraso:,Não Houve
"",Relação de Jogadores,,
Tupi / MG,Macae / RJ,,
Horário de Entrega da Relação de Jogadores: 15:00,Horário de Entrega da Relação de Jogadores: 15:00,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Rodrigo Rodrigo Viana Conceicao T P,298952 1 Fernando Fernando de Jesus Ri...,T P,168297
2 Henrique Henrique Loureiro do ... T P,167360 2 Daniel Daniel Rodrigues Damiao,T P,187091
3 Wesley Wesley Ladeira Matos T P,306551 3 Leandro Leandro Alvares Cardoso,T P,152369
4 Bruno Bruno Barros Di Pietro T P,145545 4 Filipe Jos ... Filipe Jose Machado,T P,155389
5 Felipes Felipe Lima Lopes T P,180255 5 Gedeil Gedeil da Silva Daudt,T P,155127
6 Fabricio Fabricio Rodrigues S ... T P,136053 6 Marcos Marcos Vinicius Fale...,T P,155533
7 Nubio Nubio Flavio Martins ... T P,328098 7 Lacraia Rodrigo de Paula Oli...,T P,182614
8 Magno Jose Magno Jose da Silva T P,328949 8 dos Santos Leonardo Santos do Vale,T P,189941
9 Wesley Wesley Iury Nascimen ... T P,291820 9 Joao Carlos Joao Carlos de Castr...,T P,187979
10 Diego Diego Sebastiao Soar ... T P,295602 10 Marquinhos Marcos Moreira de Souza,T P,299111
11 Toledo Raphael Toledo Mauricio T P,187548 11 Bruno Bruno Alves de Souza,T P,360598
12 Goncalves Francisco Tiago Gonc ... R P,170148 12 Rerysson Rerysson Figueira Silva,R P,184331
13 Fabricio I ... Fabricio Isidoro Fon ... R P,298638 13 Wallace Wallace Rodrigues Mi...,R P,292795
14 Helder Helder Gomes Maciel R P,294095 14 Gabriel Gabriel Araujo Carvalho,R P,296295
15 Rafael Vit ... Rafael Vitor Santos  ... R P,317569 15 Charles Charles Raphael de A...,R P,308871
16 Felipe Felipe da Silva Alves R P,373420 16 Digao Rodrigo Cambolete da...,R P,165596
17 Genalvo Si ... Genalvo Silva de Oli ... R P,151497 17 Alex Alex Chander da Cost...,R P,440522
18 Alvaro Alvaro Rodrigues Vie ... R P,315074 18 Leonardo Leonardo dos Santos Lima,R P,302322
19 Elder Elder Santana Conceição R P,353400,,
20 Raphael Raphael Aguiar Seraf ... R P,175307,,
21 Rogerio Rogerio Alves Nunes R P,167243,,
"",,Comissão Técnica,
"",Tupi / MG,,Macae / RJ
Tecnico:,Leonardo Rodrigues Condé - 10289436,Tecnico:,Antônio Lopes Dos Santos Júnior  - 040070070
Auxiliar Tecnico:,Ludyo Magno Dos Santos  - 11282570,Auxiliar Tecnico:,José Carlos Macedo Dos Santos  - 05165918-3
Medico:,José Roberto Maranhas Brandão - 16833,Medico:,Nilo De Siqueira Almeida - 5244628-6
Preparador Fisico:,Luiz Augusto Alvim Alves  - 15388,Preparador Fisico:,Renato Vinhas Antunes  - 009932
Massagista:,Creso Heleno Cordeiro - 049332271-7,Massagista:,Luiz Roberto Da Silva Santanna - 052415643
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
34:00,1T,11,FT,Raphael Toledo Mauricio,,Tupi/MG
11:00,2T,9,NR,Joao Carlos de Castro Ferreira,,Macae/RJ
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Macae/RJ,,14 - Gabriel Araujo Carvalho,3 - Leandro Alvares Cardoso
45:00,INT,Tupi/MG,,17 - Genalvo Silva de Oliveira ...,10 - Diego Sebastiao Soares Ba ...
25:00,1T,Macae/RJ,,18 - Leonardo dos Santos Lima,10 - Marcos Moreira de Souza
15:00,2T,Tupi/MG,,19 - Elder Santana Conceição,2 - Henrique Loureiro dos San ...
25:00,2T,Macae/RJ,,16 - Rodrigo Cambolete da Silv ...,8 - Leonardo Santos do Vale
38:00,2T,Tupi/MG,,21 - Rogerio Alves Nunes,7 - Nubio Flavio Martins de S ...
