"",Arbitragem
Arbitro:,Joelson Nazareno Ferreira Cardoso (CBF-2 / PA)
Arbitro Assistente 1:,Lucio Ipojucan Ribeiro da Silva de Mattos (CBF-2 / PA)
Arbitro Assistente 2:,Jose Ricardo Guimaraes Coimbra (CBF-2 / PA)
Quarto Arbitro:,Jose Antonio Almeida Pinheiro (CBF-2 / AC)
Assessor:,Josemir Raulino de Amorim (ASS / AC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:49Atraso:,,Não Houve Entrada do mandante: 20:56,Atraso:,,Não Houve
Entrada do visitante:,19:52Atraso:,,Não Houve Entrada do visitante: 20:58,Atraso:,,Não Houve
Início 1o Tempo:,20:00 Atraso:,,Não Houve Início do 2o Tempo: 21:02,Atraso:,,Não Houve
Término do 1o Tempo:,20:47 Acréscimo:,,2 min Término do 2o Tempo: 21:52,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,
"",,Rio Branco / AC,,,Princesa do Solimões / AM,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo T/R P/A,CBF
1,Tiago,Tiago da Rocha,T P,169656 1 Paulo,Paulo Narciso Goncal... T P,175343
2,Jamesson,Jamesson Andrade de  ...,T P,164303 2 Emerson Ta ...,Emerson Alves Tavares T P,292109
3,Gilson Caj ...,Gilson Mundim Costa,T P,176025 3 Lidio,Lidio Chacon Juliao T P,174713
4,Caue,Caue Roberto Carvalho,T P,165057 4 Leandro Ca ...,Leandro Camilo de Al... T P,172296
5,Jonatan,Jonatan Machado Batista,T P,164761 5 Rondinelli,Rondinelle Paixao Al... T P,138276
6,Bruno,Bruno de Oliveira,T P,292477 6 Gelvane,Gelvane Marques do Prado T P,188318
7,Alcione,Alcione Marcelino do ...,T P,159123 7 Roberto Di ...,Carlos Roberto Santo... T P,172193
8,Jackson,Jackson Kassio Reis  ...,T P,341760 8 Michell,Michell Carvalho Machado T P,166724
9,Sandro,Sandro da Cunha Carneiro,T P,130162 10 Fininho,Joelson Amorim Guedes T P,156761
10,Polaco,Jardson Almeida Monteiro,T P,340932 11 Branco,Josinaldo Lima dos S... T P,163722
11,Ramon,Ramon Rogerio da Cos ...,T P,314855 23 Alessandro ...,Alessandro Liborio V... T P,156228
12,Edivandro,Edivandro Lima dos S ...,R P,308829 9 Somalia,Wanderson de Paula S... R P,132059
13,Leandro,Leandro Jucá da Silva,R P,367542 12 Raice,Rascifran de Sena Souza R P,166597
14,Marcelo,Marcelo Felber de Aguiar,R P,186459 13 Toró,Alessandro dos Santo... R P,308740
15,Geovani,Geovani Silva dos Santos,R P,367541 14 Peru,Fernando dos Santos ... R P,167143
16,Romario,Romario Luiz da Silva,R P,189767 15 Junior Baié,Abraim Junior Franco... R P,309569
17,Renan Augu ...,Renan Augusto Olivei ...,R P,312390 16 Edinho,Raimundo Edinho de S... R P,341995
18,Matheus,Matheus Rodrigues de ...,R P,351828 17 Marinelson,Marinelson Saldanha ... R P,164841
19,Willian,Willian Saroa de Souza,R P,185702,,
20,Gustavo,Gustavo Augusto dos  ...,R P,308255,,
21,Lucas,Lucas da Silva Bezerra,R P,384730,,
22,Raianderson,Raianderson da Costa ...,R P,384570,,
"",,Comissão Técnica,
"",Rio Branco / AC,,Princesa do Solimões / AM
Tecnico:,José Araújo Da Silva - 11743254,Tecnico:,Charles Nattali De Mendonça Ayres  - 1371080
Auxiliar Tecnico:,Alex Rodrigues Cavalcante - 215502,Auxiliar Tecnico:,Ivanildo Duarte Pereira - 3285515
Medico:,Santiago Junior - 1083,Medico:,Santiago Junior - 1083
Preparador Fisico:,Jader De Andrade Bezerra - 0104,Preparador Fisico:,Sérgio Moacir Ribeiro Antunes - 005308
Massagista:,Valdemir Monteiro Vieira - 133072,Massagista:,Paulo Gomes Da Silva - 2298104
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
16:00,1T,4,NR,Leandro Camilo de Almeida,,Princesa do Solimões/AM
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Rio Branco/AC,18 - Matheus Rodrigues de Arau ...,7 - Alcione Marcelino dos San ...
21:00,2T,Rio Branco/AC,19 - Willian Saroa de Souza,5 - Jonatan Machado Batista
22:00,2T,Princesa do Solimões/AM,17 - Marinelson Saldanha de So ...,23 - Alessandro Liborio Vieira ...
31:00,2T,Princesa do Solimões/AM,15 - Abraim Junior Franco de M ...,5 - Rondinelle Paixao Alves F ...
32:00,2T,Rio Branco/AC,16 - Romario Luiz da Silva,6 - Bruno de Oliveira
36:00,2T,Princesa do Solimões/AM,9 - Wanderson de Paula Sabino ...,11 - Josinaldo Lima dos Santos ...
