"",Arbitragem
Arbitro:,Marcos Vinícius de Sá dos Santos (CBF-2 / MG)
Arbitro Assistente 1:,Marcio Luiz Augusto (ESP-2 / SP)
Arbitro Assistente 2:,Maiza Teles Paiva (CBF-1 / SP)
Quarto Arbitro:,Antonio Denival de Morais (CBF-1 / PR)
Assessor:,Helio Henrique de Camargo (ASS / PR)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:58,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:59,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:01,Atraso:,,Não Houve
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,16:58,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:01,Atraso:,Não Houve
"",Relação de Jogadores,,
Londrina / PR,Metropolitano / SC,,
Horário de Entrega da Relação de Jogadores: 14:50,Horário de Entrega da Relação de Jogadores: 15:25,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Vitor Carlos Vitor da Cost ... T P,157272 1 Dida Kleudson Jose Martin...,T P,171866
2 Lucas Lucas Ramon Batista  ... T P,376828 2 Alessandro Alessandro da Concei...,T P,132561
3 Dirceu Dirceu Wiggers de Ol ... T P,174541 3 Junior Junior Jader Fell,T P,331104
4 Silvio Silvio Henderson San ... T P,171894 4 Elton Elton Avelino,T P,155874
5 Diogo Diogo Roberto Roque T P,169115 5 David David Aparecido de O...,T P,170128
6 Allan Allan Vieira Reis T P,308525 6 Arivaldo Arivaldo dos Santos ...,T P,307417
7 Elias Elias Nascimento Felicio T P,308624 7 Carlos Alb ... Carlos Alberto de Ol...,T P,150425
8 Leonardo Leonardo Augusto Dru ... T P,149725 8 Thiago Thiago Araujo da Silva,T P,164057
9 Bruno Batata Bruno Fressato Cardoso T P,162152 9 Tozim Welliton de Moraes C...,T P,162890
10 Celsinho Celso Luis Honorato  ... T P,172288 10 Geovani Geovani Monteiro de ...,T P,138960
11 Joel Diederrick Joel Tagu ... T P,402984 11 Lauro Cesar Lauro Cesar Rodrigue...,T P,329783
12 Marcelo Marcelo Rangel Rosa R P,186722 12 Tiago Tiago Teixeira,R P,291960
13 Leonardo Leonardo Dagostini R P,158730 13 Leo Leovigildo Junior Re...,R P,409319
14 Marcondes Marcondes de Jesus S ... R P,311339 14 Reginaldo Reginaldo Manoel da ...,R P,318957
15 Diego Diego Prates Carlos R P,319577 15 Jose Jose Lucas Machado d...,R P,388928
16 Anderson Anderson Leite Morais R P,323184 16 Cícero Cicero Ferreira Martins,R P,156486
17 Rone Dias Rone Silis Dias R P,165989 17 Aldair Aldair da Silva,R P,298290
18 Alexandre Alexandre Aparecido  ... R P,134967 18 Leandro Leandro Netto de Macedo,R P,133695
19 Davi Davi Alexandre Fabricio R P,190027,,
20 Robson Robson Ferreira de A ... R P,379134,,
21 Paulo Paulo Roberto Moccelin R P,360467,,
22 Gustavo Gustavo de Barros Ra ... R P,386503,,
"",,Comissão Técnica,
"",Londrina / PR,,Metropolitano / SC
Tecnico:,Claudio Aparecido Tencati - CREF4240 G / PR,Tecnico:,Abel De Souza Ribeiro - 5.180.536-7
Auxiliar Tecnico:,Alessio Da Costa Antunes - CREF 8558-P/PR,Auxiliar Tecnico:,Osmair Goebel - 5.206.537-5
Medico:,Jean Furtado Francisco - 12026-PR,Medico:,Jean Furtado Francisco - 12026 PR
Preparador Fisico:,João Carlos Martins Ruiz - 0945-G/SP,Preparador Fisico:,Guilherme Monroe Rondon - 010255-G/RS
Massagista:,Marcelo Barbosa Rockenbach - 8.117914-F,Massagista:,José Carlos Dos Santos - 01623967-91
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
20:00,2T,9,PN,Bruno Fressato Cardoso,,Londrina/PR
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
06:00,2T,Metropolitano/SC,13 - Leovigildo Junior Reis Ro ...,2 - Alessandro da Conceicao P ...
10:00,2T,Londrina/PR,17 - Rone Silis Dias,2 - Lucas Ramon Batista Silva ...
20:00,2T,Metropolitano/SC,15 - Jose Lucas Machado da Sil ...,10 - Geovani Monteiro de Souza ...
24:00,2T,Londrina/PR,19 - Davi Alexandre Fabricio,10 - Celso Luis Honorato Junio ...
30:00,2T,Metropolitano/SC,17 - Aldair da Silva,11 - Lauro Cesar Rodrigues dos ...
36:00,2T,Londrina/PR,18 - Alexandre Aparecido Olive ...,11 - Diederrick Joel Tagueu Ta ...
