"",Arbitragem
Arbitro:,Clizaldo L M Di Pace França (CBF-2 / PB)
Arbitro Assistente 1:,Vinicius Melo de Lima (CBF-2 / RN)
Arbitro Assistente 2:,Jean Marcio dos Santos (CBF-2 / RN)
Quarto Arbitro:,Luiz César Oliveira Magalhães (CBF-2 / CE)
Assessor:,Francisco Hilton A Alcantara (ASS / CE)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:00,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:02,Atraso:,,Não Houve
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 1 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:02,Atraso:,Não Houve
"",Relação de Jogadores,,
Guarany / CE,River A.c. / PI,,
Horário de Entrega da Relação de Jogadores: 14:50,Horário de Entrega da Relação de Jogadores: 15:00,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Eliardo Eliardo Epifane Rodr ... T P,296017 1 Seba Sebastiao Cesar Ribe...,T P,167216
2 Allax Claudio Allax Marque ... T P,184695 2 Indio Israel da Silva Alves,T P,167797
3 Andre Andre Nunes Vieira T P,187962 3 Cleber Cleber Dias dos Reis,T P,129159
4 Junior Lopes Lourival Junior de A ... T P,168670 4 Gabriel Claudio Gabriel Reim...,T P,392068
5 Luciano Luciano Ferreira da  ... T P,156080 5 Marcelo Marcelo Amarildo de ...,T P,147306
6 Sadrak Sadrak Barros de Jesus T P,294499 6 Freitas Marcos Vitor de Frei...,T P,315912
7 Joao Neto Joao de Oliveira Cav ... T P,184416 7 Thiago Dias Thiago Dias Santos,T P,163061
8 Douglas Sa ... Douglas Goncalves do ... T P,184840 8 Eduardo Eduardo Souza Reis,T P,161942
9 Rodrigo Rodrigo Francisco Li ... T P,164450 9 Fabiano Fabiano Venancio de ...,T P,402085
10 Thiago San ... Thiago dos Santos Fe ... T P,156276 10 Thiago Thiago Nascimento Ba...,T P,172184
11 Janison Janison Candido de Souza T P,336492 11 Eduardo Ri ... Eduardo Ribeiro dos ...,T P,138279
12 Marcelo Marcelo Clenio Ferre ... R P,126512 12 Felipe Felipe Sanchez de Souza,R P,163968
13 Edson Edson Lima de Abreu  ... R P,430327 13 Bruno Bruno Lopes Feitosa,R P,163060
14 Manoel Manoel Madeira Albuq ... R P,400551 14 Rafael Rafael Silva de Araujo,R P,160878
15 Denisio Jose Denisio Silveir ... R P,347896 15 Alessandro Alessandro Xavier Soares,R P,162031
16 Anastacio Jose Anastacio Silva ... R P,377375 16 Rayllan Rayllan Bruno Azeved...,R P,311128
17 Antonio Wi ... Antonio Wildson da S ... R P,452871 17 Bruno Mara ... Bruno Ricardo Froes ...,R P,292885
18 Carlinho Carlos Augusto Farias R P,160751 18 Geraldo Geraldo Santana Ferr...,R P,342354
19 Marcel Marcel Simao Emerin R P,304402 19 Kassio Fer ... Kassio Fernando Roch...,R P,303762
20 Adalgisio Adalgisio Miranda da ... R P,306260 20 Rian Rian Dieymison Soare...,R P,328504
"",,Comissão Técnica,
"",Guarany / CE,,River A.c. / PI
Tecnico:,Jose Edson Marcelino De Oliveira - 20510319,Tecnico:,Josue Amaral Teixeira - 9104
Auxiliar Tecnico:,Johilton Simoes Do Carmo - 4713607,Auxiliar Tecnico:,Marcio Roberto Damasceno - 82920554
Medico:,Thiago Mont Alverne Lopes Parente - 12196,Medico:,Miguel Angelo Costa Lago - 732
Preparador Fisico:,Jose Mardonio C De Alcantaras - 5967,Preparador Fisico:,Eduardo Pereira E Silva - 055
Massagista:,Francisco Jose Da Silva Nascimento - 97002044890,Massagista:,Anfrisio Silva Araujo - 1651074
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
30:00,1T,11,NR,Eduardo Ribeiro dos Santos,,River A.c./PI
21:00,2T,9,NR,Fabiano Venancio de Sousa Lima,,River A.c./PI
23:00,2T,9,NR,Rodrigo Francisco Lima Dantas,,Guarany/CE
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Guarany/CE,,18 - Carlos Augusto Farias,10 - Thiago dos Santos Ferreir ...
45:00,INT,Guarany/CE,,20 - Adalgisio Miranda da Roch ...,11 - Janison Candido de Souza
14:00,2T,River A.c./PI,,15 - Alessandro Xavier Soares,10 - Thiago Nascimento Barbosa ...
22:00,2T,River A.c./PI,,18 - Geraldo Santana Ferreira  ...,9 - Fabiano Venancio de Sousa ...
24:00,2T,Guarany/CE,,17 - Antonio Wildson da Silva  ...,6 - Sadrak Barros de Jesus
31:00,2T,River A.c./PI,,13 - Bruno Lopes Feitosa,2 - Israel da Silva Alves
