"",Arbitragem
Arbitro:,Jose Claudio Rocha Filho (CBF / SP)
Arbitro Assistente 1:,Alberto Poletto Masseira (CBF / SP)
Arbitro Assistente 2:,Evandro de Melo Lima (CBF / SP)
Quarto Arbitro:,Adriano de Assis Miranda (CBF / SP)
Assessor:,Carlos Donizeti Pianosqui (CBF / SP)
Delegado Local:,Benedito Martinho Correia de Oliveira (CBF / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:19Atraso:,,Não Houve Entrada do mandante: 20:29,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:29,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:19,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 2 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:19,Atraso:,Não Houve Entrada do mandante:,20:29,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo T/R P/A,,CBF
1,Rafael,Rafael Pereira Pascoal,T(g) P,187301,1,Neneca,Anderson Soares da Silva T(g),P,141092
"",,Comissão Técnica
"",Bragantino / SP,Botafogo / SP
Técnico:,Alberto Carlos Felix Da Silva - 7139112,Técnico: Rodrigo Fonseca - 24533368
Massagista:,Marcos Raimundo Da Silva - 274851453,Auxiliar Técnico: Antonio Carlos Tosetti - 17883079
Médico:,Alexandre Moreira - 88597,Médico: Walter Aguiar De Carvalho Junior - 84.504
Auxiliar Técnico:,Mauro Fonseca - 21229870,Preparador Físico: Luiz Fernando Vieira Paiao - 027551-G/SP
Preparador Físico:,Nelson Carlos Tamburus - 006048,Massagista: Joao Marcelo Da Silva - 20106969
Treinador De GoleirosR: icardo Ricardo De Toledo - 27911988811,,Preparador De GoleiroF:r ancisco Jose Foleto Oliveira - 24158895
Preparador De GoleiroR:i cardo Ricardo De Toledo - 22830572,,
"",,Gols
Tempo 1T/2T,No Tipo Nome do Jogador,Equipe
10:00 1T,6 NR Gerley Ferreira de Souza,Botafogo/SP
26:00 1T,11 NR Vitor Alexandre Maranho Braga,Bragantino/SP
37:00 2T,11 PN Vitor Alexandre Maranho Braga,Bragantino/SP
+2 2T,18 PN Isaac Oliveira Prado,Botafogo/SP
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
12:00,2T,Botafogo/SP,,17 - Wesley Pionteck Souza,7 - Victor Hugo Machado Maia  ...
31:00,2T,Botafogo/SP,,18 - Isaac Oliveira Prado,9 - Edno Roberto Cunha
34:00,2T,Bragantino/SP,,19 - Matheus Rodrigues da Silv ...,9 - Roberto Nascimento dos Sa ...
38:00,2T,Botafogo/SP,,16 - Sergio Henrique Francisco ...,8 - Mateus Cancian Milbradt
39:00,2T,Bragantino/SP,,16 - Daniel Pereira da Silva,7 - Wellington Melo dos Santo ...
42:00,2T,Bragantino/SP,,17 - Daniel de Carvalho,10 - Rafael Batista
