"",Arbitragem
Arbitro:,Mayron F dos Reis Novais (CBF-1 / MA)
Arbitro Assistente 1:,Lucas Torquato Guerra (CBF-2 / DF)
Arbitro Assistente 2:,Lucas Costa Modesto (CBF-3 / DF)
Quarto Arbitro:,Christiano Gayo Nascimento (CBF-3 / DF)
Assessor:,Jose de Caldas Souza (ASS / DF)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:02,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:02,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:03,Atraso:,,Não Houve
Término do 1o Tempo:,16:48 Acréscimo:,,3 min Término do 2o Tempo: 17:51,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Gama / DF,,,Botafogo / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Francisco,Francisco Pereira de ...,T P,363014 1 Neneca,Anderson Soares da Silva,T P,141092
2,Zura,Eduardo do Nasciment ...,T P,173830 2 Daniel Bor ...,Daniel Fortunato Borges,T P,322852
3,Pedro,Pedro Luiz Barone,T P,165136 3 Luiz Gustavo,Luiz Gustavo Domingues,T P,304293
4,Murilo Gomes,Murilo Gomes Ferreira,T P,184811 4 Mirita,Osmair Cintra de Pau...,T P,159388
5,Baiano,Dermival Almeida Lima,T P,129530 5 Gilmax,Gilmak Queiroz da Silva,T P,175899
6,Rafinha,Francisco Rafael Alv ...,T P,166755 6 Diego,Diego Cristiano Evaristo,T P,334559
7,Luan,Luan Santos Silva,T P,399776 7 Rodrigo,Rodrigo Thiesen,T P,175676
8,Judvan,Judvan Lucas de Almeida,T P,350661 8 Helton,Helton Luiz da Silva,T P,165698
9,Grampola,Rafael Santiago Gonc ...,T P,179773 9 Nunes,Anderson Francisco Nunes,T P,156185
10,Herclis,Hericlis Lander de S ...,T P,427720 10 Guaru,Rodrigo Neves de Freitas,T P,130094
11,Daniel,Daniel Ferreira,T P,305893 11 Valmir,Valmir Aparecido Fra...,T P,305892
12,Pedro,Pedro Alves de Oliveira,R P,398504 12 João Lucas,Joao Lucas Firmino Pinto,R P,314014
13,Eduardo Jo ...,Eduardo Jose da Rosa ...,R P,449281 13 Cesar Gaucho,Cesar Augusto Mainar...,R P,141558
14,Jose,Jose Augusto Felix d ...,R P,325731 14 Augusto,Jose Augusto Cestari...,R P,156087
15,Gabriel,Gabriel Galhardo do  ...,R P,321444 15 Andre,Andre Luiz Baratella...,R P,319311
16,Rafael,Mario Rafael Ferreir ...,R P,189774 16 Samuel,Samuel Henrique dos ...,R P,292280
17,Alekito,Alex Marques dos Santos,R P,155973 17 Mancini,Matheus Mancini,R P,328820
18,Carlos,Carlos Andre dos San ...,R P,181173 18 Lineker,Lineker Jonathan Juliao,R P,346184
19,Tcharles,Tcharles Augusto de  ...,R P,343237 19 Willian,Willian Lopes da Silva,R P,317941
20,Jonatan,Jonatan Ferreira Reis,R P,189306,,,
21,Hugo,Hugo Silva Campos,R P,349151,,,
"",,Comissão Técnica,
"",Gama / DF,,Botafogo / SP
Tecnico:,Gilson Granzotto - 17573060,Tecnico:,Marcelo Castelo Veiga - 10760374
Auxiliar Tecnico:,Claudio De Oliveira - 17670361,Auxiliar Tecnico:,Sidnei Perico - 167771498
Medico:,Walter Rios - 5885,Medico:,Walter Aguiar De Carvalho Junior - 84504
Preparador Fisico:,Andre Zaros - 5084,Preparador Fisico:,Luiz Fernando Vieira Paião - 027551
Massagista:,Alessandro Silva - 1264850,Massagista:,Antonio Carlos Gonçalves Peixe - 124545854
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Botafogo/SP,,16 - Samuel Henrique dos Santo ...,8 - Helton Luiz da Silva
26:00,1T,Gama/DF,,17 - Alex Marques dos Santos,7 - Luan Santos Silva
15:00,2T,Gama/DF,,18 - Carlos Andre dos Santos V ...,11 - Daniel Ferreira
29:00,2T,Gama/DF,,15 - Gabriel Galhardo do Nasci ...,2 - Eduardo do Nascimento Ron ...
41:00,2T,Botafogo/SP,,14 - Jose Augusto Cestari Ramo ...,10 - Rodrigo Neves de Freitas
