"",Arbitragem
Arbitro:,Thiago de Alencar Gonzaga (CBF-1 / MS)
Arbitro Assistente 1:,Rosnei Hoffmann Scherer (CBF-1 / SC)
Arbitro Assistente 2:,Carlos Felipe Schmidt (CBF-2 / SC)
Quarto Arbitro:,Carlos Eduardo Vieira Areas (CBF-2 / SC)
Assessor:,Fernando Lopes (ASS / SC)
Delegado Local:,Cristiano Graf (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:50Atraso:,,Não Houve Entrada do mandante: 12:02,Atraso:,,Não Houve
Entrada do visitante:,10:50Atraso:,,Não Houve Entrada do visitante: 12:02,Atraso:,,Não Houve
Início 1o Tempo:,11:00 Atraso:,,Não Houve Início do 2o Tempo: 12:03,Atraso:,,Não Houve
Término do 1o Tempo:,11:48 Acréscimo:,,3 min Término do 2o Tempo: 12:51,Acréscimo:,,3 min
Resultado do 1o Tempo: 2 X 2,,,Resultado Final: 2 X 2,,,
"",,,,Relação de Jogadores,,,
"",,Metropolitano / SC,,,Foz do Iguaçu / PR,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Rafael,Rafael de Cordova,T P,131713 1 Fabricio,Fabricio Barros Santana,T P,178321
2,Renan,Renan Guilherme Wagner,T P,530491 2 Lucas,Lucas Garcia,T P,420634
3,Carlos,Carlos Alexandre Zac ...,T P,172082 3 Luiz,Luiz Fernando Mantovani,T P,344324
4,Ricardo,Ricardo Regis Aparec ...,T P,359298 4 Alcir,Alcir Vieira de Lima,T P,186491
5,Eurico,Eurico Alessandro De ...,T P,156368 5 Baiano,Agenaldo de Jesus Souza,T P,162663
6,Leo,Leovigildo Junior Re ...,T P,409319 6 Carlos,Carlos Eduardo Dutra...,T P,170150
7,Juliano Si ...,Juliano Silva Almeida,T P,313158 7 Pequi,Everson Jose Vaz,T P,295913
8,Altino,Altino Cesar da Silv ...,T P,182185 8 Adrian,Adrian Gama da Silva,T P,415739
9,Lima,Joao Maria Lima do N ...,T P,151596 9 Alisson,Alisson Pelegrini Safira,T P,351040
10,Tiago Rocha,Tiago da Rocha Vieira,T P,348429 10 Leonardo,Leonardo Augusto Dru...,T P,149725
11,Ariel,Arielton Silva dos S ...,T P,355922 11 Eduardo,Eduardo Gabriel Aqui...,T P,428672
12,Tiago,Tiago Teixeira,R P,291960 12 Everton,Everton Lordelo Alves,R P,434618
13,Mauricio,Mauricio Pinto,R P,412439 13 Marcelo,Marcelo Antonio de O...,R P,508210
14,Jose,Jose Lucas Machado d ...,R P,388928 14 Jhonatan,Jhonatan William Neris,R P,428671
15,William,William Duarte de Ol ...,R P,359079 15 Marcos,Marcos Sabino da Sil...,R P,461437
16,Francisco,Francisco de Assis T ...,R A,398550 16 Murilo,Murilo Cleto Augusto,R P,300802
17,Marcos Yuri,Marcos Yuri Goncalve ...,R P,318658 17 Vinicius,Vinicius Vichoski Mo...,R P,421678
18,Heder,Heder Helio Vitorino,R A,331261 18 Felipe,Felipe Gustavo Pinhe...,R P,529371
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
07:00,1T,10,NR,Tiago da Rocha Vieira,,Metropolitano/SC
08:00,1T,8,NR,Altino Cesar da Silva de Andrade,,Metropolitano/SC
31:00,1T,10,FT,Leonardo Augusto Drugowich Valente,,Foz do Iguaçu/PR
35:00,1T,7,NR,Everson Jose Vaz,,Foz do Iguaçu/PR
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
15:00,1T,Metropolitano/SC,13 - Mauricio Pinto,3 - Carlos Alexandre Zacarias ...
23:00,1T,Foz do Iguaçu/PR,17 - Vinicius Vichoski Moreira ...,4 - Alcir Vieira de Lima
10:00,2T,Metropolitano/SC,18 - Heder Helio Vitorino,11 - Arielton Silva dos Santos ...
33:00,2T,Foz do Iguaçu/PR,13 - Marcelo Antonio de Olivei ...,8 - Adrian Gama da Silva
37:00,2T,Metropolitano/SC,17 - Marcos Yuri Goncalves da  ...,2 - RENAN GUILHERME WAGNER
