"",Arbitragem
Arbitro:,Roberto Giovanny Oliveira Silva (CBF-2 / GO)
Arbitro Assistente 1:,Jose Eduardo Calza (CBF-1 / RS)
Arbitro Assistente 2:,Jorge Eduardo Bernardi (CBF-2 / RS)
Quarto Arbitro:,Evandro Tiago Bender (CBF-2 / SC)
Assessor:,Claudemir Maffessoni (000 / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,14:50Atraso:,,Não Houve Entrada do mandante: 16:01,Atraso:,,Não Houve
Entrada do visitante:,14:50Atraso:,,Não Houve Entrada do visitante: 16:02,Atraso:,,Não Houve
Início 1o Tempo:,15:00 Atraso:,,Não Houve Início do 2o Tempo: 16:03,Atraso:,,Não Houve
Término do 1o Tempo:,15:48 Acréscimo:,,3 min Término do 2o Tempo: 16:52,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,14:50,Atraso:,Não Houve Entrada do mandante:,16:01,Atraso:,Não Houve
Início 1o Tempo:,15:00,Atraso:,Não Houve,Início do 2o Tempo:,16:03,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Carlos,Carlos Adiel Deuschle,T P,186446,19,Arthur,Arthur Pedro de Oliv...,T P,187255
"",,Comissão Técnica,
"",Ypiranga / RS,,Resende / RJ
Técnico:,Leocir Pedro Dallastra - 1025468917,Técnico:,Ailton Dos Santos Ferraz - 2779389-6
Auxiliar Técnico:,Marcio Da Silva Dias - 4052624923,Auxiliar Técnico:,Jaci Luis Pichetti - 304922799-8
Médico:,Marcos Busetto - 24269,Médico:,Xxx - 000
Preparador Físico:,Alexandre Andreis - 010715,Preparador Físico:,Nardo Siqueira - 037220
Massagista:,Izequiel Batisti - 7050687966,Massagista:,Paulo Ricardo Celestino Leite - 46960937
"",,,,Substituições,,
Tempo,1T/2T,,Equipe,Entrou,,Saiu
13:00,2T,Ypiranga/RS,,18 - Alvaro Andre Rodrigues da ...,8 - Diego Miranda,
18:00,2T,Resende/RJ,,15 - Uallace de Souza Pereira,7 - Leonardo da Silva Oliveir ...,
25:00,2T,Ypiranga/RS,,17 - Lucas Vieira de Goes,7 - Lucas Machado Pinna,
26:00,2T,Resende/RJ,,17 - Thalis Cristian da Silva  ...,6 - Joaquim Flavio Ribeiro Pi ...,
30:00,2T,Ypiranga/RS,,14 - Gustavo Henrique Engel,10 - Jean Paulo Brustolin,
32:00,2T,Resende/RJ,,16 - Jeferson da Costa Silva,11 - Wander Luiz Reis Soares,
