"",Arbitragem
Arbitro:,Cleisson Veloso Pereira (CBF-1 / MG)
Arbitro Assistente 1:,Frederico Soares Vilarinho (CBF-1 / MG)
Arbitro Assistente 2:,Sidmar dos Santos Meurer (CBF-2 / MG)
Quarto Arbitro:,Roberto Giovanny Oliveira Silva (CBF-2 / GO)
Assessor:,Alicio Pena Junior (000 / MG)
Delegado Local:,SERGIO ROBERTO ALBERNAZ JUNIOR (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 19:59,Atraso:,,Não Houve
Entrada do visitante:,18:52Atraso:,,Não Houve Entrada do visitante: 20:00,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:02,Atraso:,,Não Houve
Término do 1o Tempo:,19:47 Acréscimo:,,2 min Término do 2o Tempo: 20:50,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Crac / GO,,,Botafogo / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Gilberto,Gilberto Lopes da Si ...,T P,132544 1 Neneca,Anderson Soares da Silva,T P,141092
2,Bruno,Bruno Alves Gadelha,T P,304173 2 Daniel Bor ...,Daniel Fortunato Borges,T P,322852
3,Ronaldo,Ronaldo Trevizan da  ...,T P,177434 3 Caio,Caio Ruan Lino de Fr...,T P,401633
4,Jorge Miguel,Jorge Miguel Bosso,T P,326621 4 Mancini,Matheus Mancini,T P,328820
5,Devisson,Devisson Ormindo dos ...,T P,300590 5 Cesar Gaucho,Cesar Augusto Mainar...,T P,141558
6,Leandro,Leandro Aparecido da ...,T P,173640 6 Augusto,Jose Augusto Cestari...,T P,156087
7,Alvaro,Alvaro Iuliano Ongilio,T P,333455 7 Samuel,Samuel Henrique dos ...,T P,292280
8,Araujo,Wendell Nogueira de  ...,T P,188456 8 Rodrigo,Rodrigo Thiesen,T P,175676
9,Washington,Washington Luiz Gome ...,T P,187183 9 Jardel,Jardel Capistrano,T P,307485
10,Felipe,Felipe Bezerra Brisola,T P,301147 10 Victor Hug ...,Victor Hugo Machado ...,T P,343672
11,Renatinho,Renato Carlos Silva,T P,337066 11 Valmir,Valmir Aparecido Fra...,T P,305892
12,Joao,Joao Guilherme Pesta ...,R P,333368 12 João Lucas,Joao Lucas Firmino Pinto,R P,314014
13,Gilson,Gilson Rodrigues Serejo,R P,360295 13 Lucas,Lucas de Oliveira Ri...,R P,306157
14,Bruno,Bruno Bianchini Reis,R P,305439 14 Mayc,Mayc Jesus Domingues,R P,433454
15,Fabio,Fabio Carleandro da  ...,R P,132391 15 Dudu,Carlos Eduardo Passo...,R P,161590
16,Indio,Plinio Carvalho da C ...,R P,167232 16 Diego,Diego Cristiano Evaristo,R P,334559
17,Everton,Everton da Silva Furtado,R P,403978 17 Andre,Andre Luiz Baratella...,R P,319311
18,Marcio,Marcio Jose Lisboa F ...,R P,176635 18 Vitor,Vitor Hugo Camargo,R P,311023
19,Jhonatan,Jhonatan Ribeiro de  ...,R P,393916 19 Ailton,Ailton Cesar Junior ...,R P,384435
20,Mourão,Luciano Mourao Bonifacio,R P,148594 20 Guaru,Rodrigo Neves de Freitas,R P,130094
21,Paulo Rene,Paulo Rene Gomes dos ...,R P,318909,,,
22,Lucio,Leonardo Vieira Lucio,R P,517789,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
+1,1T,7,NR,Alvaro Iuliano Ongilio,,Crac/GO
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Crac/GO,,20 - Luciano Mourao Bonifacio,9 - Washington Luiz Gomes da  ...
20:00,1T,Botafogo/SP,,16 - Diego Cristiano Evaristo,6 - Jose Augusto Cestari Ramo ...
33:00,1T,Botafogo/SP,,19 - Ailton Cesar Junior Alves ...,10 - Victor Hugo Machado Maia  ...
23:00,2T,Botafogo/SP,,15 - Carlos Eduardo Passos Far ...,9 - Jardel Capistrano
32:00,2T,Crac/GO,,19 - Jhonatan Ribeiro de Arauj ...,5 - Devisson Ormindo dos Sant ...
43:00,2T,Crac/GO,,21 - Paulo Rene Gomes dos Sant ...,10 - Felipe Bezerra Brisola
