"",Arbitragem
Arbitro:,Jean Pierre Goncalves Lima (ASP-FIFA / RS)
Arbitro Assistente 1:,Jorge Eduardo Bernardi (CBF-2 / RS)
Arbitro Assistente 2:,Mauricio Coelho Silva Penna (CBF-1 / RS)
Quarto Arbitro:,Marcio Henrique de Gois (CBF-1 / SP)
Assessor:,Roberto Perassi (ASS / SP)
Delegado Local:,Emidio Marques de Mesquita (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:23Atraso:,,Não Houve Entrada do mandante: 17:32,Atraso:,,1 min
Entrada do visitante:,16:23Atraso:,,Não Houve Entrada do visitante: 17:30,Atraso:,,Não Houve
Início 1o Tempo:,16:30 Atraso:,,Não Houve Início do 2o Tempo: 17:33,Atraso:,,2 min
Término do 1o Tempo:,17:16 Acréscimo:,,1 min Término do 2o Tempo: 18:22,Acréscimo:,,4 min
Resultado do 1o Tempo: 3 X 0,,,Resultado Final: 3 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Botafogo / SP,,,Crac / GO,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Neneca,Anderson Soares da Silva,T P,141092 1 Gilberto,Gilberto Lopes da Si...,T P,132544
2,Daniel Bor ...,Daniel Fortunato Borges,T P,322852 2 Bruno,Bruno Alves Gadelha,T P,304173
3,Caio,Caio Ruan Lino de Fr ...,T P,401633 3 Ronaldo,Ronaldo Trevizan da ...,T P,177434
4,Mirita,Osmair Cintra de Pau ...,T P,159388 4 Jorge Miguel,Jorge Miguel Bosso,T P,326621
5,Cesar Gaucho,Cesar Augusto Mainar ...,T P,141558 5 Devisson,Devisson Ormindo dos...,T P,300590
6,Augusto,Jose Augusto Cestari ...,T P,156087 6 Leandro,Leandro Aparecido da...,T P,173640
7,Samuel,Samuel Henrique dos  ...,T P,292280 7 Alvaro,Alvaro Iuliano Ongilio,T P,333455
8,Rodrigo,Rodrigo Thiesen,T P,175676 8 Araujo,Wendell Nogueira de ...,T P,188456
9,Nunes,Anderson Francisco Nunes,T P,156185 9 Jhonatan,Jhonatan Ribeiro de ...,T P,393916
10,Victor Hug ...,Victor Hugo Machado  ...,T P,343672 10 Danilo Fab ...,Danilo Fabian Medero...,T P,446959
11,Ailton,Ailton Cesar Junior  ...,T P,384435 11 Washington,Washington Luiz Gome...,T P,187183
12,João Lucas,Joao Lucas Firmino Pinto,R P,314014 12 Joao,Joao Guilherme Pesta...,R P,333368
13,Lucas,Lucas de Oliveira Ri ...,R P,306157 13 Gilson,Gilson Rodrigues Serejo,R P,360295
14,Mancini,Matheus Mancini,R P,328820 14 Bruno,Bruno Bianchini Reis,R P,305439
15,Mayc,Mayc Jesus Domingues,R P,433454 15 Fabio,Fabio Carleandro da ...,R P,132391
16,Dudu,Carlos Eduardo Passo ...,R P,161590 16 Rodrigo,Rodrigo Lima de Araujo,R A,522876
17,Andre,Andre Luiz Baratella ...,R P,319311 17 Marcio,Marcio Jose Lisboa F...,R P,176635
18,Guaru,Rodrigo Neves de Freitas,R P,130094 18 Felipe,Felipe Bezerra Brisola,R P,301147
19,Jardel,Jardel Capistrano,R P,307485 19 Mourão,Luciano Mourao Bonifacio,R P,148594
20,Vitor,Vitor Hugo Camargo,R P,311023 20 Renatinho,Renato Carlos Silva,R P,337066
21,Diego,Diego Cristiano Evaristo,R P,334559 21 Lucio,Leonardo Vieira Lucio,R P,517789
22,Willian,Willian Lopes da Silva,R P,317941 22 Paulo Rene,Paulo Rene Gomes dos...,R P,318909
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
03:00,1T,11,NR,Ailton Cesar Junior Alves da Silva,,Botafogo/SP
25:00,1T,3,NR,Caio Ruan Lino de Freitas,,Botafogo/SP
44:00,1T,9,NR,Anderson Francisco Nunes,,Botafogo/SP
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Crac/GO,,17 - Marcio Jose Lisboa Fortes ...,11 - Washington Luiz Gomes da  ...
45:00,INT,Crac/GO,,18 - Felipe Bezerra Brisola,6 - Leandro Aparecido da Silv ...
12:00,2T,Botafogo/SP,,21 - Diego Cristiano Evaristo,11 - Ailton Cesar Junior Alves ...
14:00,2T,Crac/GO,,20 - Renato Carlos Silva,9 - Jhonatan Ribeiro de Arauj ...
27:00,2T,Botafogo/SP,,19 - Jardel Capistrano,9 - Anderson Francisco Nunes
37:00,2T,Botafogo/SP,,20 - Vitor Hugo Camargo,10 - Victor Hugo Machado Maia  ...
