"",,Arbitragem
Arbitro:,Fabio Filipus (CD / PR),
Arbitro Assistente 1:,Ruy Cesar Lavarda Ferreira (CD / MS),
Arbitro Assistente 2:,Marcos dos Santos Brito (CD / MS),
Quarto Arbitro:,Thiago de Alencar Gonzaga (CD / MS),
Analista de Campo:,Getulio Barbosa Souza Junior (CBF / MS),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,17:53Atraso:,,Não Houve Entrada do mandante: 18:59,Atraso:,,Não Houve
Entrada do visitante:,17:52Atraso:,,Não Houve Entrada do visitante: 18:59,Atraso:,,Não Houve
Início 1o Tempo:,18:00 Atraso:,,Não Houve Início do 2o Tempo: 19:01,Atraso:,,Não Houve
Término do 1o Tempo:,18:46 Acréscimo:,,1 min Término do 2o Tempo: 19:50,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 2,,,Resultado Final: 1 X 2,,,
"",,,,Relação de Jogadores,,
"",,7 de Setembro / MS,,,União de Rondonópolis / MT,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo T/R P/A,CBF
12,Wendell,Wendell Maksinczuk O ... T(g),P,333351 1 Ronaldo,Ronaldo Lincoln T(g) P,175424
2,Jauci,Jauci de Jesus Conceicao,T P,167359 2 Willian,Willian Santiago Pin... T P,456037
3,Tessio,Tessio Henrique Cruz ...,T P,306291 3 Tallysson,Tallysson Lucas Souz... T P,339412
4,Ramon,Ramon dos Santos Souza,T P,399451 5 Nildo,Evanildo Santana de ... T P,163218
5,Peu,Julio Cezar Ferreira ...,T P,187400 6 Lucas,Lucas da Silva Mendonca T P,374368
6,Josivaldo,Josivaldo Pereira Nunes,T P,304485 7 Edson,Edson Evangelista de... T P,437499
7,Rodrigo,Rodrigo Marcelino da ...,T P,169125 10 Samuel,Samuel de Carvalho A... T P,168529
8,Leandro,Leandro dos Santos B ...,T P,161078 11 Cafe,Luis Felipe Firmino ... T P,386286
9,Pablo,Pablo Ferreira Moreira,T P,181554 13 Ricardo,Ricardo Verza de Souza T P,551655
10,Otacilio N ...,Otacilio Mariano Neto,T P,158105 17 Maranhao,Raymisson Vieira da ... T P,343997
17,Leandro da ...,Leandro da Silva Sou ...,T P,154757 20 Calado,Marcos Vieira Calado T P,164322
1,Diego,Diego da Conceicao S ... R(g),P,304636 12 Thiago,Thiago Neves Nunes d... R(g) P,302463
11,Wilson,Wilson Sadan da Silv ...,R P,361133 8 Vinicius,Vinicius Gonçalves Boff R P,410337
13,Peixe,Anderson Renan de Ol ...,R P,168011 9 Geilson,Geilson de Carvalho ... R P,159177
14,Rafael,Rafael Alves Silva Primo,R P,388460 14 Murilo,Murilo Soares dos Santos R P,427704
15,Muller,Muller Santos da Silva,R P,164897 15 Dione,Dione Fernando Carva... R P,368887
16,Bruno Marq ...,Bruno Marques Ostapenco,R P,296873 16 Marcelo,Marcelo Henrique Fer... R P,456887
18,,Lucas Lourenço,R,506778 18 Everton,Everton Matheus Nogu... R P,391871
19,Damião,Damião Viturino de Lima,R P,402787 19 Eder,Éder Henrique Cano F... R P,552683
"",,Comissão Técnica
"",7 de Setembro / MS,União de Rondonópolis / MT
Técnico:,Marcio Santos Dos Reis  - 127917817,Técnico: Henrique Araujo Oliveira - 3457392 GO
Auxiliar Técnico:,Eriberto De Freitas  - 145964,Auxiliar Técnico: Edilson Figueiredo Santos Junior - 1763124-6 MT
Médico:,Ilço De Aguiar - 384-MS,Médico: Cleo Renato Santos De Campos - 1915
Preparador Físico:,Tadeu Do Carmo Nogueira - 791828,Preparador Físico: Ricardo Mendes Rodrigues - 14001611 G GO
Massagista:,Reinaldo Santiago - 517777,Massagista: Claudio Felix Dos Santos  - 295063166
Preparador De GoleiroL:u iz Antonio Meyer - 1233711,,Preparador De GoleiroA:d ielson Rodrigues Soares - 37175112-3
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
20:00,1T,13,NR,Ricardo Verza de Souza,,União de Rondonópolis/MT
36:00,1T,17,NR,Raymisson Vieira da Silva,,União de Rondonópolis/MT
33:00,2T,6,NR,Josivaldo Pereira Nunes,,7 de Setembro/MS
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,7 de Setembro/MS,11 - Wilson Sadan da Silva Hun ...,3 - Tessio Henrique Cruz Ortu ...
14:00,2T,União de Rondonópolis/MT,8 - Vinicius Gonçalves Boff,11 - Luis Felipe Firmino Anton ...
16:00,2T,7 de Setembro/MS,18 - Lucas Lourenço,17 - Leandro da Silva Souza Ba ...
19:00,2T,União de Rondonópolis/MT,18 - Everton Matheus Nogueira  ...,20 - Marcos Vieira Calado
22:00,2T,7 de Setembro/MS,19 - Damião Viturino de Lima,8 - Leandro dos Santos Branco ...
34:00,2T,União de Rondonópolis/MT,19 - Éder Henrique Cano Floren ...,7 - Edson Evangelista de Carv ...
