"",Arbitragem
Arbitro:,Zandick Gondim Alves Junior (CD / RN)
Arbitro Assistente 1:,Rogério de Oliveira Braga (CD / PI)
Arbitro Assistente 2:,Mauro Cezar Evangelista de Sousa (CD / PI)
Quarto Arbitro:,Diego da Silva Castro (CD / PI)
Analista de Campo:,Jose Valmir dos Santos Xavier (CBF / PI)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,17:50Atraso:,,Não Houve Entrada do mandante: 18:55,Atraso:,,Não Houve
Entrada do visitante:,17:50Atraso:,,Não Houve Entrada do visitante: 18:55,Atraso:,,Não Houve
Início 1o Tempo:,18:00 Atraso:,,Não Houve Início do 2o Tempo: 19:02,Atraso:,,Não Houve
Término do 1o Tempo:,18:47 Acréscimo:,,2 min Término do 2o Tempo: 19:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 4 X 0,,,
"",,,,Relação de Jogadores,,
"",,Altos / PI,,Tocantins Esporte Clube / TO,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,CBF
1,Dida,Jose Virginio da Sil ...,T(g) P,168927 1 Jordan,Jordan Silveira de Jesus T(g) P,357295
2,dos Santos,Leonardo Santos do Vale,T P,189941 2 Bruno Henr ...,Bruno da Silva Lucindo T P,382067
3,Vitor,Vitor Vericimo Salvador,T P,394716 4 Thales,Thales Viana Almeida... T P,311704
4,Marcelo,Marcelo do Amaral Mo ...,T P,346376 5 Patrick,Patrick Gomes de Oli... T P,513437
5,Marconi,Marconi Ribeiro Souza,T P,172261 6 Junior,Irailton Nascimento ... T P,292145
6,Jefferson,Jefferson Ferreira d ...,T P,431127 7 Pedro,Pedro Henrique Figue... T P,443529
8,Leandro,Leandro Trajano de Lima,T P,350031 8 Daniel,Daniel Justino de Ca... T P,312957
9,Manoel Cri ...,Manoel Cristiano Rib ...,T P,187984 9 Heitor,Heitor Nantes Teixei... T P,350220
10,Esquerdinha,Sanaido Pereira da Silva,T P,337959 10 Emerson,Emerson Carvalho de ... T P,306720
11,Eduardo,Eduardo Ribeiro dos  ...,T P,138279 11 Arthur Jonas,Arthur Jonas do Rego... T P,306716
19,Joelson,Joelson Franca Dias,T P,171747 13 Marlon,Marlon Junior Dias Pinto T P,357239
7,Jeremias,Jeremias Everton de  ...,R(g) P,426135 12 Lellis,Filipe Lellis Baptis... R(g) P,434779
12,Rodrigo,Rodrigo Carvalho,R P,159664 14 Soares,Raphael Soares dos Reis R P,438288
13,Augusto,Augusto Fassina Vicentin,R P,185670 15 Jose,Jose Lucas Goncalves... R P,550299
14,Chiquinho,Francisco Lopes dos  ...,R P,188507 17 Marcos Vin ...,Marcos Vinicius da S... R P,500177
15,Felipe,Felipe de Souza Macena,R P,348355 18 Romario,Romario Nascimento Rocha R P,367949
16,Neto,Pedro de Sousa Marti ...,R P,369767 19 Igor,Igor dos Santos Lima R P,525922
17,Joeliton,Joeliton Carvalho de ...,R P,430412,,
18,Alexsandro ...,Alexsandro Pimenta Vera,R P,517121,,
20,Patrick,Patrick dos Santos Silva,R P,363869,,
"",,Comissão Técnica
"",Altos / PI,Tocantins Esporte Clube / TO
Técnico:,Paulo Ricardo Kobayashi - 17738806 SP,Técnico: Anquimar Moreira De Oliveira - 07213786-2
Auxiliar Técnico:,Marcelo De Almeida Copertino - 233184004 SP,Auxiliar Técnico: Ocimar Da Silva Marciano - 79462891 RJ
Médico:,Italo De Placido Lima - 5911 PI,Médico: Italo De Placido Lima - 5911 PI
Preparador Físico:,- - -,Preparador Físico: - - -
Massagista:,Anfrisio Silva Araujo - 1651074,Massagista: Matheus Da Silva Oliveira - 9831198646
Preparador De GoleiroW: illiam Gross Stein - 5279616 MG,,Preparador De Goleiro- :- -
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
24:00,1T,19,PN,Joelson Franca Dias,,Altos/PI
08:00,2T,9,NR,Manoel Cristiano Ribeiro Lemes,,Altos/PI
22:00,2T,10,NR,Sanaido Pereira da Silva,,Altos/PI
45:00,2T,11,NR,Eduardo Ribeiro dos Santos,,Altos/PI
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
08:00,2T,Tocantins Esporte Clube/TO,18 - Romario Nascimento Rocha,5 - Patrick Gomes de Oliveira ...
10:00,2T,Tocantins Esporte Clube/TO,15 - Jose Lucas Goncalves da S ...,9 - Heitor Nantes Teixeira Mo ...
22:00,2T,Tocantins Esporte Clube/TO,19 - Igor dos Santos Lima,8 - Daniel Justino de Carvalh ...
29:00,2T,Altos/PI,18 - Alexsandro Pimenta Vera,19 - Joelson Franca Dias
32:00,2T,Altos/PI,20 - Patrick dos Santos Silva,6 - Jefferson Ferreira de Abr ...
37:00,2T,Altos/PI,14 - Francisco Lopes dos Santo ...,2 - Leonardo Santos do Vale
