"",Arbitragem
Arbitro:,Elmo Alves Resende Cunha (ESP / GO)
Arbitro Assistente 1:,Cristhian Passos Sorence (ESP / GO)
Arbitro Assistente 2:,Fabiano da Silva Ramires (ESP / ES)
Quarto Arbitro:,Julio Cesar Ferreira Farias (CBF-3 / AL)
Assessor:,José Elias Santos Filho (ASS / AL)
Delegado Local:,HEITOR FABRICIO PEIXOTO SILVA (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:03,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:02,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:04,Atraso:,,Não Houve
Término do 1o Tempo:,16:49 Acréscimo:,,4 min Término do 2o Tempo: 17:53,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:03,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:04,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Thiago,Thiago Braga de Souza,T(g) P,153971,1,Ricardo,Ricardo Ferreira Berna,T(g) P,135462
"",,Comissão Técnica
"",Asa / AL,Fortaleza / CE
Técnico:,Paulo Foiani - 53340792/PR,Técnico: Marcos Vinicius Santos Gonçalves  - 013087G-PR
Auxiliar Técnico:,Joaquim Moises De Lima Neto - 267917612-SP,Auxiliar Técnico: Edison Luiz Ferreira Borges - 9047G-PR
Médico:,Celso Marcos Da Silva - 4635/AL,Médico: Rafael Luis Cavalcante Veras Ribeiro - 17746
Preparador Físico:,Herisson Rodrigo De Moraes Albuquerque - 576-AL,Preparador Físico: Glydisoton Egberto De Oliveira Ananias - 23141G-SP
Massagista:,Cosmo José Domingues Do Nascimento - 99001227419/ALMassagista:,Jose Wellington Nunes De Moura - 92005008761CE
Preparador De GoleiroJo: rge Ferreira Da Silva - 774786-A004C,,Preparador De GoleiroJo: se Augusto Da Cruz Albuquerque  - 131801587CE
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
05:00,1T,9,NR,Reinaldo Goncalves Felix,,Asa/AL
39:00,2T,9,NR,Anselmo Tadeu Silva do Nascimento,,Fortaleza/CE
"",,,,Substituições,,
Tempo,1T/2T,,Equipe,Entrou,,Saiu
45:00,INT,Fortaleza/CE,,23 - Rafhael Lucas Oliveira da ...,8 - Rosinei Adolfo,
18:00,2T,Fortaleza/CE,,21 - Francisco Hercules de Ara ...,10 - Daniel Lopes Silva,
30:00,2T,Fortaleza/CE,,20 - Junior Cesar Moreira da C ...,6 - Wilian Simoes,
36:00,2T,Asa/AL,,18 - Klenisson Luiz da Silva,8 - Lucas Rodrigues Martins,
41:00,2T,Asa/AL,,19 - Welesson Barreto Borges,11 - Rafael Marcos dos Santos  ...,
