"",Arbitragem
Arbitro:,Wanderson Alves de Sousa (CBF-1 / MG)
Arbitro Assistente 1:,Ricardo Junio de Souza (CBF-2 / MG)
Arbitro Assistente 2:,Wesley Moreira de Carvalho (CBF-2 / MG)
Quarto Arbitro:,Clizaldo L M Di Pace França (CBF-2 / PB)
Assessor:,Joao Bosco Honorato (000 / PB)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:52Atraso:,,Não Houve Entrada do visitante: 17:03,Atraso:,,1 min
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:04,Atraso:,,2 min
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:55,Acréscimo:,,6 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:04,Atraso:,2 min
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Michel Alves,Michel Aluizio da Cr ...,T(g) P,146379,1,Juninho,Aparecido Beliato Junior,T(g) P,177605
"",,Comissão Técnica
"",Botafogo / PB,Confiança / SE
Massagista:,Ermirio De Souza Lima Filho - 903501-PB,Técnico: Jose Roberto Fernandes Barros - 3701706-PE
Médico:,Fabio Farias De Lima - 4680,Auxiliar Técnico: Leandro Ribeiro Sena - 2922-G-RN
Técnico:,Itamar Schulle - 5223-4-SC,Médico: Leonardo Torres Magalhaes  - 10336-PB
Auxiliar Técnico:,Lucas Adami Isotton - 2074559077-RS,Preparador Físico: Rodolfo Jesus De Oliveira - 125943-G-SP
Treinador De GoleirosS:i lvano De Morais Silva - 32349165,,Massagista: Eraldo Feitosa Filho - 1553246-SE
Preparador Físico:,Carlos Alberto Bedin - 3671-9SC,Preparador De GoleiroJo: se João Da Silva - 34351103-SE
Preparador De GoleiroS:i lvano De Morais Silva - 74485734-SC,,
"",,Gols
Tempo,1T/2T No Tipo Nome do Jogador,Equipe
29:00,2T 17 NR Willian de Oliveira Saldanha,Botafogo/PB
33:00,2T 18 PN Wallace Philipe Freitas da Silva,Confiança/SE
+4,2T 5 NR Djavan Aulim Candido de Souza,Botafogo/PB
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Botafogo/PB,,20 - Jose Gustavo Pereira de O ...,2 - Joao Paulo Sena
45:00,INT,Botafogo/PB,,17 - Willian de Oliveira Salda ...,7 - Ruan Carlos Gomes Costa d ...
19:00,2T,Botafogo/PB,,18 - Warley Silva dos Santos,4 - Andre Luiz Paulino de Sou ...
20:00,2T,Confiança/SE,,20 - Tiago Pereira da Silva,10 - Antonio Givanildo da Silv ...
25:00,2T,Confiança/SE,,18 - Wallace Philipe Freitas d ...,9 - Thiago Silvy Coelho
36:00,2T,Confiança/SE,,13 - Eronaldo Jose de Brito,7 - Tarcisio Lopes da Silva
