"",Arbitragem
Arbitro:,Paulo H Godoy Bezerra (ESP-2 / SC)
Arbitro Assistente 1:,Angelo Rudimar Bechi (CBF-1 / SC)
Arbitro Assistente 2:,Vinicius Melo de Lima (CBF-2 / RN)
Quarto Arbitro:,Mayron F dos Reis Novais (CBF-1 / MA)
Delegado  Especial:,Renato Rodrigues da Silva (000 / MA)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:30,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:30,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:18,Acréscimo:,,2 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Sampaio Correa / MA,,,Portuguesa / SP,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Rodrigo Ra ...,Rodrigo Ramos Massensini T,P,135603 1 Rafael,Rafael de Carvalho S...,T P,177436
2,Tote,Joao Nilson Ferreira ... T,P,186106 2 Maycon,Maycon Vieira de Freitas,T P,147220
3,Mimica,Ademilson Silva Marques T,P,172741 3 Andre Asto ...,Andre Junior Izepon,T P,132934
4,Luiz,Luiz Otavio Anacleto ... T,P,291651 4 Mateus,Mateus Alonso Honorio,T P,160252
5,Jonas,Jonas Gomes de Sousa T,P,334490 5 Renan,Renan Paulino de Souza,T P,351174
6,Gilton,Gilton Ribeiro T,P,182751 6 Sousa,Jean Mota Oliveira d...,T P,331842
7,Anderson,Anderson Wanderllan  ... T,P,183546 7 Diogo,Diogo Orlando de Oli...,T P,156137
8,William,William Gomes Martins T,P,188113 8 Dias,Allan Monteiro Dias,T P,174353
9,Uillian,Uillian Correia Gran ... T,P,180789 9 Janio,Janio Daniel do Nasc...,T P,184904
10,Eloir,Eloir Silva Moreira T,P,184656 10 Leonardo,Leonardo Fabricio So...,T P,165059
11,Can,Gladson do Nascimento T,P,178848 11 Bruno dos  ...,Bruno dos Santos Moraes,T P,144495
12,Marcelo Pi ...,Marcelo Pitol R,P,143611 12 Gledson,Gledson Ribeiro dos ...,R P,159483
13,Felipe,Felipe Afonso Zang R,P,392860 13 Luciano Ca ...,Luciano Castan da Silva,R P,292282
14,Marino,Marino da Silva R,P,341779 14 Bruno,Bruno Pinatares Prieto,R P,508959
15,Luis,Luis Arlindo de Jesu ... R,P,139757 15 Jocinei,Jocinei Schad,R P,296075
16,Hilton,Hilton Conceição de  ... R,P,346926 16 Thiago,Thiago Esmerindo de ...,R P,305559
17,Cleiton,Cleiton Cortes Souza R,P,185401 17 Matheus,Matheus Isaias dos S...,R P,376217
18,Valber,Valber Mendes Ferreira R,P,148584 18 Sergio Hen ...,Sergio Henrique Fran...,R P,169767
19,Itallo,Itallo Phellipe dos  ... R,P,316317 19 Gabriel,Gabriel Augusto Xavier,R P,316689
20,Leandro,Leandro Netto de Macedo R,P,133695,,,
21,Daniel,Daniel Rodrigues Damiao R,P,187091,,,
22,Siloe,Siloe Maciel Pereira R,P,291773,,,
"",,Comissão Técnica,
"",Sampaio Correa / MA,,Portuguesa / SP
Tecnico:,Luis Carlos Delorenzi - 1027274784,Tecnico:,Vagner Benazzi De Andrade - 55542964
Auxiliar Tecnico:,Jorge Delorenzi - 1039188841,Auxiliar Tecnico:,Darcy Marques - 5682886
Medico:,André Luis Neves  - 3527,Medico:,Claudio Lepera - 70055D
Preparador Fisico:,Marcelo Rohling - 3202289,Preparador Fisico:,Wiliam Cesar Hauptmam - 4244G
Massagista:,Manoel Harold Alves Da Silva - 90631398,Massagista:,Dirceu Ferreira De Lima - 18636146
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
00:00,INT,Portuguesa/SP,17 - Matheus Isaias dos Santos ...,11 - Bruno dos Santos Moraes
17:00,2T,Portuguesa/SP,18 - Sergio Henrique Francisco ...,9 - Janio Daniel do Nasciment ...
23:00,2T,Sampaio Correa/MA,16 - Hilton Conceição de Sousa ...,2 - Joao Nilson Ferreira Fort ...
23:00,2T,Sampaio Correa/MA,18 - Valber Mendes Ferreira,6 - Gilton Ribeiro
25:00,2T,Portuguesa/SP,19 - Gabriel Augusto Xavier,10 - Leonardo Fabricio Soares  ...
32:00,2T,Sampaio Correa/MA,22 - Siloe Maciel Pereira,7 - Anderson Wanderllan de Mo ...
