"",Arbitragem
Arbitro:,Avelar Rodrigo da Silva (CBF-1 / CE)
Arbitro Assistente 1:,Arnaldo Rodrigues de Souza (CBF-1 / CE)
Arbitro Assistente 2:,Marcos A da Silva Brigido (CBF-1 / CE)
Quarto Arbitro:,Leandro Saraiva Dantas de Oliveira (CBF-1 / RN)
Assessor:,Reinaldo Gomes de Paula (ASS / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:10Atraso:,,Não Houve Entrada do mandante: 17:20,Atraso:,,Não Houve
Entrada do visitante:,16:10Atraso:,,Não Houve Entrada do visitante: 17:19,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:21,Atraso:,,Não Houve
Término do 1o Tempo:,17:06 Acréscimo:,,1 min Término do 2o Tempo: 18:09,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 3 X 3,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:10,Atraso:,Não Houve Entrada do mandante:,17:20,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Fernando,Fernando Henrique do ...,T P,156439,1,Marcio,Marcio Luiz Silva Lo...,T P,129274
"",,Comissão Técnica,
"",América / RN,,Atlético / GO
Tecnico:,Oliveira Dos Santos Lopes - 20080961236,Tecnico:,Marcelo Martelotte - 027068 P SP
Auxiliar Tecnico:,Orlando Gonçalves Junior - 2001 G PI,Auxiliar Tecnico:,Antonio Carlos Ribeiro Junior - 037147 P SP
Medico:,Maeterlinck Rego Mendes - 715 RN,Medico:,Sussumo Taia - 1590 GO
Preparador Fisico:,Roberto Farias De Figueredo - 4802 G/CE,Preparador Fisico:,Luis Fernando Goulart - 7361 G SP
Massagista:,Jose Thiago Gomes De Freitas - 2155402 RN,Massagista:,Divino Eterno De Moraes - 4385523 GO
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
42:00,1T,11,NR,Rodrigo Pimpao Viana,,América/RN
22:00,2T,9,NR,Luiz Severo Junior,,Atlético/GO
25:00,2T,18,NR,Max Brendon Costa Pinheiro,,América/RN
38:00,2T,20,NR,Josimar Rodrigues Souza Roberto,,Atlético/GO
40:00,2T,9,NR,Luiz Severo Junior,,Atlético/GO
+2,2T,20,NR,Adalberto Hilario Ferreira Neto,,América/RN
"Ocorrências / ObservaçõesInformo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 dafederação norteriograndense de futebol da seguinte forma:- bk 001741, r$ 2.200,00, avelar rodrigo da silva- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza- bk 001743, r$ 1.350,00, marco antonio da silva grigidoMotivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRESCIMO DE 1 E 3 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE SUBSTITUIÇÕES ERETIRADADE ATLETAS LESIONADOS DO CAMPO DE JOGO.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu44:001TAmérica/RN15 - Dener Gomes Clemente5 - Tiago da Silva Dutra09:002TAtlético/GO20 - Josimar Rodrigues Souza R ...8 - Jorge de Moura Xavier17:002TAmérica/RN18 - Max Brendon Costa Pinheir ...9 - Isac Felix da Silva27:002TAtlético/GO15 - Joao Lucas Cardoso6 - Thiago Henrique Feltri27:002TAmérica/RN20 - Adalberto Hilario Ferreir ...6 - Alex da Silva Barros31:002TAtlético/GO17 - Jose Jefferson Rodrigues  ...10 - Fabio Virginio de Lima"
Observações Eventuais
NADA HOUVE DE ANORMAL
"Ocorrências / ObservaçõesInformo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 dafederação norteriograndense de futebol da seguinte forma:- bk 001741, r$ 2.200,00, avelar rodrigo da silva- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza- bk 001743, r$ 1.350,00, marco antonio da silva grigidoMotivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRESCIMO DE 1 E 3 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE SUBSTITUIÇÕES ERETIRADADE ATLETAS LESIONADOS DO CAMPO DE JOGO.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu44:001TAmérica/RN15 - Dener Gomes Clemente5 - Tiago da Silva Dutra09:002TAtlético/GO20 - Josimar Rodrigues Souza R ...8 - Jorge de Moura Xavier17:002TAmérica/RN18 - Max Brendon Costa Pinheir ...9 - Isac Felix da Silva27:002TAtlético/GO15 - Joao Lucas Cardoso6 - Thiago Henrique Feltri27:002TAmérica/RN20 - Adalberto Hilario Ferreir ...6 - Alex da Silva Barros31:002TAtlético/GO17 - Jose Jefferson Rodrigues  ...10 - Fabio Virginio de Lima",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
44:00,1T,América/RN,15 - Dener Gomes Clemente,5 - Tiago da Silva Dutra
09:00,2T,Atlético/GO,20 - Josimar Rodrigues Souza R ...,8 - Jorge de Moura Xavier
17:00,2T,América/RN,18 - Max Brendon Costa Pinheir ...,9 - Isac Felix da Silva
27:00,2T,Atlético/GO,15 - Joao Lucas Cardoso,6 - Thiago Henrique Feltri
27:00,2T,América/RN,20 - Adalberto Hilario Ferreir ...,6 - Alex da Silva Barros
31:00,2T,Atlético/GO,17 - Jose Jefferson Rodrigues  ...,10 - Fabio Virginio de Lima
"Ocorrências / ObservaçõesInformo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 dafederação norteriograndense de futebol da seguinte forma:- bk 001741, r$ 2.200,00, avelar rodrigo da silva- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza- bk 001743, r$ 1.350,00, marco antonio da silva grigidoMotivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRESCIMO DE 1 E 3 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE SUBSTITUIÇÕES ERETIRADADE ATLETAS LESIONADOS DO CAMPO DE JOGO.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu44:001TAmérica/RN15 - Dener Gomes Clemente5 - Tiago da Silva Dutra09:002TAtlético/GO20 - Josimar Rodrigues Souza R ...8 - Jorge de Moura Xavier17:002TAmérica/RN18 - Max Brendon Costa Pinheir ...9 - Isac Felix da Silva27:002TAtlético/GO15 - Joao Lucas Cardoso6 - Thiago Henrique Feltri27:002TAmérica/RN20 - Adalberto Hilario Ferreir ...6 - Alex da Silva Barros31:002TAtlético/GO17 - Jose Jefferson Rodrigues  ...10 - Fabio Virginio de Lima"
Ocorrências / Observações
Informo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 da
federação norteriograndense de futebol da seguinte forma:
"- bk 001741, r$ 2.200,00, avelar rodrigo da silva"
"- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza"
"- bk 001743, r$ 1.350,00, marco antonio da silva grigido"
"Ocorrências / ObservaçõesInformo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 dafederação norteriograndense de futebol da seguinte forma:- bk 001741, r$ 2.200,00, avelar rodrigo da silva- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza- bk 001743, r$ 1.350,00, marco antonio da silva grigidoMotivo de atraso no início e/ou reinício, e de acréscimos:HOUVE O ACRESCIMO DE 1 E 3 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE SUBSTITUIÇÕES ERETIRADADE ATLETAS LESIONADOS DO CAMPO DE JOGO.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu44:001TAmérica/RN15 - Dener Gomes Clemente5 - Tiago da Silva Dutra09:002TAtlético/GO20 - Josimar Rodrigues Souza R ...8 - Jorge de Moura Xavier17:002TAmérica/RN18 - Max Brendon Costa Pinheir ...9 - Isac Felix da Silva27:002TAtlético/GO15 - Joao Lucas Cardoso6 - Thiago Henrique Feltri27:002TAmérica/RN20 - Adalberto Hilario Ferreir ...6 - Alex da Silva Barros31:002TAtlético/GO17 - Jose Jefferson Rodrigues  ...10 - Fabio Virginio de Lima",,,,
Ocorrências / Observações,,,,
Informo que o pagamento de parte da equipe de arbitragem foi realizada através de cheques do banco itau ag. 0382 c/c 39493-0 da,,,,
federação norteriograndense de futebol da seguinte forma:,,,,
"- bk 001741, r$ 2.200,00, avelar rodrigo da silva",,,,
"- bk 001742, r$ 1.440,00, arnaldo rodrigues de souza",,,,
"- bk 001743, r$ 1.350,00, marco antonio da silva grigido",,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
HOUVE O ACRESCIMO DE 1 E 3 MINUTOS NO PRIMEIRO E SEGUNDO TEMPO RESPECTIVAMENTE PELO MOTIVO DE SUBSTITUIÇÕES E,,,,
RETIRADADE ATLETAS LESIONADOS DO CAMPO DE JOGO.,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
44:00,1T,América/RN,15 - Dener Gomes Clemente,5 - Tiago da Silva Dutra
09:00,2T,Atlético/GO,20 - Josimar Rodrigues Souza R ...,8 - Jorge de Moura Xavier
17:00,2T,América/RN,18 - Max Brendon Costa Pinheir ...,9 - Isac Felix da Silva
27:00,2T,Atlético/GO,15 - Joao Lucas Cardoso,6 - Thiago Henrique Feltri
27:00,2T,América/RN,20 - Adalberto Hilario Ferreir ...,6 - Alex da Silva Barros
31:00,2T,Atlético/GO,17 - Jose Jefferson Rodrigues  ...,10 - Fabio Virginio de Lima
