"",Arbitragem
Arbitro:,Leandro Cunha de Oliveira (CBF-2 / TO)
Arbitro Assistente 1:,Ricardo Pavanelli Lanutto (CBF-1 / SP)
Arbitro Assistente 2:,Evandro de Melo Lima (CBF-3 / SP)
Quarto Arbitro:,Rodrigo da Fonseca Silva (CBF-3 / MT)
Assessor:,Lincoln Ribeiro Taques (000 / MT)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,17:57Atraso:,,3 min,Entrada do mandante: 19:02,Atraso:,,Não Houve
Entrada do visitante:,17:57Atraso:,,3 min,Entrada do visitante: 19:02,Atraso:,,Não Houve
Início 1o Tempo:,18:02 Atraso:,,2 min,Início do 2o Tempo: 19:04,Atraso:,,Não Houve
Término do 1o Tempo:,18:49 Acréscimo:,,2 min,Término do 2o Tempo: 19:52,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 2,,,,Resultado Final: 0 X 2,,,
"",,,,Relação de Jogadores,,,
"",,Sinop / MT,,,Anápolis / GO,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
12,Jose,Jose Carlos Miranda,T P,366358 1 João Vitor,João Vitor Rapatão,T P,305849
3,Mario,Mario Jose de Souza,T P,176402 2 Caique,Caique Paulo Santos ...,T P,365590
5,Wanderson,Wanderson Dourado Qu ...,T P,367348 3 Igor,Igor Ribeiro de Jesus,T P,292114
6,Maycon,Maycon Barros da Silva,T P,333835 4 Welton,Welton Felipe Marque...,T P,161770
10,Jarlyson,Jarlyson de Oliveira ...,T P,340931 5 Joao Neto,Joao de Oliveira Cav...,T P,184416
11,Abner,Abner Lincolin Arauj ...,T P,368004 6 Bruno,Bruno Barros Di Pietro,T P,145545
13,Klock,Jose Carlos Klock,T P,356318 7 Neilson,Neilson dos Santos V...,T P,298023
15,Tiago,Tiago Gustavo Etges,T P,298801 8 Marcos Paulo,Marcos Paulo Ramos d...,T P,291295
17,Juliano,Juliano Fogaca Soares,T P,185907 9 Regis,Regis Fernando Bueno...,T P,175299
18,Gabriel,Gabriel Vinicius de  ...,T P,300772 10 Nelio,Nelio Jose Lopes Rod...,T P,151125
20,Adriano,Adriano Ramos Vieira,T P,418582 11 Mario,Mario Donizete Olive...,T P,138518
2,Cleyson,Cleyson Lucas Dias V ...,R A,337139 12 Vitor,Vitor Ferreira de Paiva,R P,294280
4,Pepe,Welington Alves Almeida,R A,521095 13 André,André Luiz Guimarães...,R P,423695
7,Luan,Luan Junior Paiva Silva,R A,529308 14 Gabriel,Gabriel Luiz Cintra,R A,434347
8,Victor,Victor Leonel Friedrich,R P,403572 15 Junior Bar ...,Junior de Barros,R P,329568
9,Vandeilson,Vandeilson Lima Silva,R P,529307 16 Danilo,Danilo Lopes Cezario,R P,337332
14,Luiz,Luiz Fernando Duarte ...,R P,542338 17 Pedro,Pedro Henrique Alves...,R P,434393
16,Fernandinho,Fernando Kaian Anastacio,R P,502480 18 Janio,Janio Daniel do Nasc...,R P,184904
19,Carlos,Carlos Henrique Alve ...,R P,348899,,,
21,Zanaldo,Josinaldo Fernandes  ...,R P,179219,,,
"",,Comissão Técnica
"",Sinop / MT,Anápolis / GO
Técnico:,Marcos Antonio Gomes - 3884954,Técnico: Sebastião Ricardo Drubscky De Campos - N-1240707
Auxiliar Técnico:,Alexandre Viana Antonio - 10C3644253,Auxiliar Técnico: Ricardo Valério Leão - M-4230721
Médico:,Paula Zeni Miessa Lawall - 7558 MT,Médico: Paula Zeni Miessa Lawall - 7558MT
Preparador Físico:,Adriano Garcia - 1695G,Preparador Físico: Angelo Luiz De Souza - 2169G
Massagista:,Lucimara Maria Menali Gomes - 81117875,Massagista: Kleber Rodrigues Da Silva - 1842234
Preparador De GoleiroE:d son Thome De Paula - 18884741,,Preparador De GoleiroW: andomar Dionizio Da Costa - 409243
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
17:00,1T,7,NR,Neilson dos Santos Vieira,,Anápolis/GO
26:00,1T,9,NR,Regis Fernando Bueno Wenzel,,Anápolis/GO
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
08:00,1T,Sinop/MT,,14 - Luiz Fernando Duarte Cast ...,18 - Gabriel Vinicius de Lima  ...
13:00,2T,Anápolis/GO,,15 - Junior de Barros,8 - Marcos Paulo Ramos da Sil ...
17:00,2T,Sinop/MT,,16 - Fernando Kaian Anastacio,11 - Abner Lincolin Araujo da  ...
22:00,2T,Anápolis/GO,,17 - Pedro Henrique Alves de A ...,9 - Regis Fernando Bueno Wenz ...
25:00,2T,Sinop/MT,,9 - Vandeilson Lima Silva,17 - Juliano Fogaca Soares
29:00,2T,Anápolis/GO,,14 - Gabriel Luiz Cintra,10 - Nelio Jose Lopes Rodrigue ...
