"",Arbitragem
Arbitro:,Pablo Ramon Goncalves Pinheiro (CBF-1 / RN)
Arbitro Assistente 1:,Daniel Vidal Pimentel (CBF-2 / )
Arbitro Assistente 2:,Victor Oliveira Cruz (CBF-2 / SE)
Quarto Arbitro:,Charles Hebert Cavalcante Ferreira (CBF-1 / AL)
Delegado  Especial:,Francisco Domingos da Silva (ASS / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:49Atraso:,,Não Houve Entrada do mandante: 22:59,Atraso:,,Não Houve
Entrada do visitante:,21:50Atraso:,,Não Houve Entrada do visitante: 23:00,Atraso:,,Não Houve
Início 1o Tempo:,22:00 Atraso:,,Não Houve Início do 2o Tempo: 23:01,Atraso:,,Não Houve
Término do 1o Tempo:,22:46 Acréscimo:,,1 min Término do 2o Tempo: 23:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,21:49,Atraso:,Não Houve Entrada do mandante:,22:59,Atraso:,Não Houve
Início 1o Tempo:,22:00,Atraso:,Não Houve,Início do 2o Tempo:,23:01,Atraso:,Não Houve
"",Relação de Jogadores,,
C. R. B. / AL,São Paulo / SP,,
Horário de Entrega da Relação de Jogadores: 21:10,Horário de Entrega da Relação de Jogadores: 21:15,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Julio Cesar Julio Cesar Martins T P,132047 1 Rogerio Rogerio Ceni,T P,107639
2 Paulo Sergio Paulo Sergio Rocha T P,136781 4 Antonio Ca ... Antonio Carlos dos S...,T P,161940
3 Vinicius Marcus Vinicius de M ... T P,160738 6 Alvaro Per ... Alvaro Daniel Pereir...,T P,459666
4 Gabriel Gabriel de Paulo Limeira T P,141931 7 Rodrigo Rodrigo Caio Coquett...,T P,316645
5 Olivio Olivio Aparecido Costa T P,178674 8 Souza Josef de Souza Dias,T P,178096
6 Gleidson Gleidson Ricardo Bri ... T P,158260 10 Paulo Henr ... Paulo Henrique Chaga...,T P,184364
7 Audálio Jose Audalio Silva S ... T P,172203 11 Alexandre  ... Alexandre Rodrigues ...,T P,177588
8 Johnnattan Johnnattan Wendell d ... T P,183774 18 Maicon Maicon Thiago Pereir...,T P,166603
9 Tozim Welliton de Moraes C ... T P,162890 19 Ademilson Ademilson Braga Bisp...,T P,316737
10 Geovani Geovani Monteiro de  ... T P,138960 23 Douglas Douglas Pereira dos ...,T P,291274
11 Diego Diego da Silva Rosa T P,178005 35 Gabriel Gabriel Boschilia,T P,373841
12 Bruno Bruno Pianissolla R P,174237 12 Denis Denis Cesar de Matos,R P,172292
13 Rodrigo Rodrigo Archangelo d ... R P,152240 13 Paulo Mira ... Jonathan Doin,R P,291380
14 Filipe Filipe da Costa Figuero R P,165107 15 Denilson Denilson Pereira Neves,R P,165831
15 Joao Victor Joao Victor Severino R P,159361 16 Reinaldo Reinaldo Manoel da Silva,R P,332318
16 Bruno Mart ... Bruno Martins de Jesus R P,174426 17 Osvaldo Osvaldo Lourenco Filho,R P,177411
17 Diego Aragao Diego Aragao dos Santos R P,184506 20 Lucas Lucas Evangelista Sa...,R P,345109
18 Marcelo Marcelo de Souza Maciel R P,177543 22 Pabon Dorlan Mauricio Pabo...,R P,459941
19 Leopoldo R ... Leopoldo Roberto Mar ... R P,145078 25 Hudson Hudson Rodrigues dos...,R P,176729
20 Denilson Denilson Martins Nas ... R P,364619 27 Luis Ricardo Luis Ricardo Silva U...,R P,158204
"",,Comissão Técnica,
"",C. R. B. / AL,,São Paulo / SP
Tecnico:,Eduardo Do Nascimento Souza - 29692069-1 SP,Tecnico:,Muricy Ramalho - 4422688-3
Auxiliar Tecnico:,Jean Carlos Dos Santos - 2000001023950AL,Auxiliar Tecnico:,Mário Felipe Perez - 5654371-2
Medico:,Orlando Baia - 2461-AL,Medico:,Auro De Freitas Rayel - 44694-D/SP
Preparador Fisico:,Adriano Gomes De Oliveira - 001148-AL,Preparador Fisico:,José Mario Campeiz - 005279-SP
Massagista:,Francisco De Assis Rodrigues Miranda - 2002001196558ALMassagista:,,Almir Rosano De Oliveira Lima - 53283236-X/SP
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
24:00,1T,19,NR,Ademilson Braga Bispo Junior,,São Paulo/SP
33:00,1T,9,PN,Welliton de Moraes Coimbra,,C. R. B./AL
37:00,2T,11,NR,Diego da Silva Rosa,,C. R. B./AL
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,C. R. B./AL,,15 - Joao Victor Severino,6 - Gleidson Ricardo Brito de ...
45:00,INT,São Paulo/SP,,22 - Dorlan Mauricio Pabon Rio ...,35 - Gabriel Boschilia
15:00,2T,C. R. B./AL,,20 - Denilson Martins Nascimen ...,9 - Welliton de Moraes Coimbr ...
16:00,2T,São Paulo/SP,,13 - Jonathan Doin,10 - Paulo Henrique Chagas de  ...
17:00,2T,C. R. B./AL,,17 - Diego Aragao dos Santos,2 - Paulo Sergio Rocha
30:00,2T,São Paulo/SP,,17 - Osvaldo Lourenco Filho,11 - Alexandre Rodrigues da Si ...
