"",Arbitragem
Arbitro:,Leandro Bizzio Marinho (CBF-1 / SP)
Arbitro Assistente 1:,Rogerio Pablos Zanardo (ASP-FIFA / SP)
Arbitro Assistente 2:,Tatiane Sacilotti dos Santos Camargo (ASP-FIFA / SP)
Quarto Arbitro:,Evandro Tiago Bender (CBF-2 / SC)
Assessor:,Claudemir Maffessoni (ASS / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:18Atraso:,,Não Houve Entrada do mandante: 20:29,Atraso:,,Não Houve
Entrada do visitante:,19:19Atraso:,,Não Houve Entrada do visitante: 20:30,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:20,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 1 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:18,Atraso:,Não Houve Entrada do mandante:,20:29,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
"",Relação de Jogadores,,
Chapecoense / SC,Ceará / CE,,
Horário de Entrega da Relação de Jogadores: 18:25,Horário de Entrega da Relação de Jogadores: 18:29,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Lauro Lauro Junior Batista ... T P,139461 1 Luis Luis Carlos Dallastella,T P,168281
2 Fabiano Fabiano Leismann T P,352647 2 Samuel Samuel Xavier Brito,T P,292428
3 Rafael Rafael Ramos de Lima T P,160686 3 Sandro Sandro Silva de Souza,T P,172036
4 Jailton Jailton de Campos do ... T P,167214 4 Diego Ivo Diego Ivo Pires,T P,295845
5 Bruno Bruno Cesar Pereira  ... T P,169938 5 Joao Marcos Joao Marcos Alves Fe...,T P,155201
6 Neuton Neuton Sergio Piccoli T P,183914 6 Vicente Wellington da Silva ...,T P,151689
7 Tiago Tiago Luis Martins T P,175323 7 Marcus Vin ... Marcus Vinicius dos ...,T P,172527
8 Diones Diones Coelho da Costa T P,172714 8 Ricardinho Ricardo Dias Acosta,T P,169114
9 Alemao Jose Carlos Tofolo J ... T P,175747 9 Bil Rosimar Amancio,T P,159343
10 Regis Regis Augusto Salmazzo T P,305723 10 Nicão Maycon Vinicius Ferr...,T P,306616
11 Odair Odair Souza T P,146284 11 Magno Magno Alves de Araujo,T P,120743
12 Silvio Silvio Silas da Silv ... R P,172168 12 Jailson Jailson Marcelino do...,R P,153229
13 Fagner Fagner Ironi Daponte R P,298995 13 Alex Alex Tenorio Rodrigu...,R P,184224
14 Tiago Tiago Saletti R P,139391 14 Kaka Helder Silva Santos,R P,185482
15 Ednei Ednei Ferreira de Ol ... R P,171685 15 Michel Michel Miguel da Silva,R P,173357
16 Bruno Bruno Bairros Collaco R P,177998 16 Eduardo Eduardo Antonio Mach...,R P,350148
17 Abuda Jucimar Lima Pacheco R P,186413 17 Felipe Amo ... Felipe da Silva Amorim,R P,340891
18 Dede Derivaldo Beserra Ca ... R P,178231 18 Robinho Francisco Wellington...,R P,403850
19 Bergson Bergson Gustavo Silv ... R P,191433 20 Marcos Marcos Martins dos Anjos,R P,184247
20 Ronieli Ronieli Gomes dos Santos R P,185467,,
21 Wescley Wescley Gomes dos Santos R P,297441,,
"",,Comissão Técnica,
"",Chapecoense / SC,,Ceará / CE
Tecnico:,Gilmar Dal Pozzo - 9044247981,Tecnico:,Sérgio Soares Da Silva - 16407560
Auxiliar Tecnico:,Luciano Cardozo Borges - 3046693994,Auxiliar Tecnico:,Denys Luctke Facincani - 10664367-8
Medico:,Carlos Henrique Mendonça Silva - 8487,Medico:,Gustavo Maurício De Azevedo Pires - 5892
Preparador Fisico:,Anderson Rodrigues Paixão De Araújo - 3093367989,Preparador Fisico:,Réverson Bastos Pimentel - 034749
Massagista:,Jair Franzmann - 1058278001,Massagista:,Anacleto Pires De Sousa - 510181
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
09:00,1T,7,NR,Tiago Luis Martins,,Chapecoense/SC
36:00,1T,9,NR,Rosimar Amancio,,Ceará/CE
19:00,2T,9,NR,Rosimar Amancio,,Ceará/CE
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
11:00,2T,Chapecoense/SC,20 - Ronieli Gomes dos Santos,10 - Regis Augusto Salmazzo
33:00,2T,Chapecoense/SC,21 - Wescley Gomes dos Santos,11 - Odair Souza
36:00,2T,Ceará/CE,15 - Michel Miguel da Silva,7 - Marcus Vinicius dos Santo ...
42:00,2T,Ceará/CE,16 - Eduardo Antonio Machado T ...,11 - Magno Alves de Araujo
45:00,2T,Ceará/CE,13 - Alex Tenorio Rodrigues de ...,10 - Maycon Vinicius Ferreira  ...
