"",Arbitragem
Arbitro:,Flavio Rodrigues Guerra (CBF-1 / SP)
Arbitro Assistente 1:,Daniel Luis Marques (CBF-1 / SP)
Arbitro Assistente 2:,Alberto Poletto Masseira (CBF-1 / SP)
Quarto Arbitro:,Renato Cardoso da Conceição (CBF-2 / MG)
Assessor:,Angelo Antonio Ferrari (ASS / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:27Atraso:,,Não Houve Entrada do mandante: 20:30,Atraso:,,Não Houve
Entrada do visitante:,19:25Atraso:,,Não Houve Entrada do visitante: 20:31,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:32,Atraso:,,Não Houve
Término do 1o Tempo:,20:17 Acréscimo:,,2 min Término do 2o Tempo: 21:20,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 x 2,,,Resultado Final: 0 x 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:27,Atraso:,Não Houve Entrada do mandante:,20:30,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:32,Atraso:,Não Houve
"",Relação de Jogadores,,
Caldense / MG,Coritiba / PR,,
Horário de Entrega da Relação de Jogadores: 18:28,Horário de Entrega da Relação de Jogadores: 18:25,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Gilberto Gilberto Lopes da Si ... T P,132544 1 Vanderlei Vanderlei Farias da ...,T P,177770
2 Andre Luiz Andre Luiz Nunes Pereira T P,158075 3 Luccas Claro Luccas Claro dos Santos,T P,291708
3 Marcelo Marcelo Luiz de Alme ... T P,152660 5 Andres Andres Fernandes Gon...,T P,180842
4 Plinio Plinio Marcos da Silva T P,156897 7 Ze Eduardo Jose Eduardo Bischof...,T P,168766
5 Faustino Maxsuel Faustino T P,158337 8 Gil Jose Gildeixon Cleme...,T P,171547
6 Rafael Rafael Estevam de Sousa T P,180554 20 Robinho Robson Michael Signorini,T P,172189
7 Nenem Marcel Costa de Souza T P,179582 25 Chico Luis Francisco Grando,T P,169890
8 Ualisson Ualisson Henrique de ... T P,299700 28 Moacir Moacir Costa da Silva,T P,177354
9 Tardelli Tardelli Aguilera Coelho T P,182769 30 Carlinho Carlos Emiliano Pereira,T P,186140
10 Ewerton Ewerton Leandro Diniz T P,137759 44 Leandro Al ... Leandro Almeida da Silva,T P,174348
11 Leonardo S ... Leonardo Salino do Carmo T P,159339 50 Jakson Ave ... Jakson Avelino Coelho,T P,162754
12 William William Fernando Nobre R P,298782 4 Welinton Welinton Souza Silva,R P,183876
13 Vinicius Vinicius Ferreira Or ... R P,149998 6 Dener Dener Assuncao Braz,R P,305876
14 Felipe Gre ... Felipe Gregory Carva ... R P,313006 9 Keirrison Keirrison de Souza C...,R P,171998
15 Celsinho Celsonil Santos de M ... R P,175018 11 Ronei Ronei Gleison Rodrig...,R P,326613
16 Pedro Henr ... Pedro Henrique Rosa R P,300964 12 Vanailson Vanailson Luciano de...,R P,190231
17 Erick Erick Soares Rosa R P,144384 22 Reginaldo Reginaldo Lopes de Jesus,R P,353336
18 Felipe Felipe Canavan Freire R P,172053 37 Luiz Eduardo Luiz Eduardo Figueiredo,R P,188494
19 Michel Michel Cury Neto R P,155532 45 Geraldo Hermenegildo da Cost...,R P,327121
20 Rafael Rafael da Cruz Rodrigues R P,341087 48 Germano Germano Borovicz Car...,R P,155026
21 Evandro Evandro Russo Ramos R P,292295,,
"",,Comissão Técnica,
"",Caldense / MG,,Coritiba / PR
Tecnico:,Felipe Da Silva Surian - 7672678,Tecnico:,Celso Juarez Roth - 006467
Auxiliar Tecnico:,Renato De Cassio Negrão - 367532463,Auxiliar Tecnico:,Ooooooooooo - OOOOO
Medico:,Adriano Torres De Souza - 38615,Medico:,Braulio Moreira Junior - 20.050
Preparador Fisico:,Luiz Carlos Caldiron - 17.662.7777,Preparador Fisico:,Paulo Cesar Paixão De Araujo - 7.108.667.325
Massagista:,Reginaldo Marques Evangelista - 3649637,Massagista:,Marcelo Clemines Araujo - 28.951.343-1
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
02:00,1T,50,NR,Jakson Avelino Coelho,,Coritiba/PR
19:00,1T,20,NR,Robson Michael Signorini,,Coritiba/PR
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Caldense/MG,21 - Evandro Russo Ramos,11 - Leonardo Salino do Carmo
45:00,INT,Coritiba/PR,6 - Dener Assuncao Braz,7 - Jose Eduardo Bischofe de  ...
15:00,2T,Caldense/MG,20 - Rafael da Cruz Rodrigues,8 - Ualisson Henrique de Oliv ...
22:00,2T,Caldense/MG,19 - Michel Cury Neto,7 - Marcel Costa de Souza
34:00,2T,Coritiba/PR,11 - Ronei Gleison Rodrigues d ...,50 - Jakson Avelino Coelho
43:00,2T,Coritiba/PR,48 - Germano Borovicz Cardozo  ...,20 - Robson Michael Signorini
